"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NBWaVE";20.254;0.0216;0.143;0.0098;0.512;"Train";3
"CMF";32.805;0.0239;0.1432;0.009;0.1673;"Train";3
"NMF";26.431;0.0245;0.1434;0.0104;0.1328;"Train";3
"NNLM";17.207;0.0224;0.143;0.0082;0.1944;"Train";3
"AIRWLS";20.822;0.0215;0.1429;0.0068;0.4521;"Train";3
"Newton";11.149;0.0215;0.1429;0.0068;0.4525;"Train";3
"C-SGD";10.101;0.021;0.1428;0.008;0.4296;"Train";3
"B-SGD";5.736;0.0207;0.1429;0.0085;0.2976;"Train";3
"glmPCA";62.688;0.0273;0.493;0.0174;-0.0377;"Test";3
"NBWaVE";20.254;0.0234;0.4925;0.0109;0.512;"Test";3
"CMF";32.805;0.0247;0.4928;0.0195;0.1673;"Test";3
"NMF";26.431;0.0252;0.4927;0.0156;0.1328;"Test";3
"NNLM";17.207;0.0231;0.4926;0.0108;0.1944;"Test";3
"AIRWLS";20.822;0.0223;0.4925;0.0117;0.4521;"Test";3
"Newton";11.149;0.0222;0.4925;0.0123;0.4525;"Test";3
"C-SGD";10.101;0.0228;0.4925;0.01;0.4296;"Test";3
"B-SGD";5.736;0.0244;0.4926;0.0103;0.2976;"Test";3
"glmPCA";60.643;0.0267;0.0044;0.0137;0.0381;"Full";4
"NBWaVE";21.215;0.0232;0.0039;0.0096;0.3741;"Full";4
"CMF";36.264;0.0249;0.0042;0.0103;0.0211;"Full";4
"NMF";26.408;0.0253;0.0042;0.0106;0.0526;"Full";4
"NNLM";17.265;0.0234;0.0039;0.0084;0.1567;"Full";4
"AIRWLS";20.748;0.0228;0.0038;0.0081;0.3544;"Full";4
"Newton";11.122;0.0228;0.0038;0.0084;0.3614;"Full";4
"C-SGD";10.066;0.0227;0.0038;0.0082;0.2864;"Full";4
"B-SGD";5.757;0.0228;0.0038;0.0085;0.2255;"Full";4
"glmPCA";60.643;0.0266;0.1431;0.0129;0.0381;"Train";4
"NBWaVE";21.215;0.0226;0.1426;0.0093;0.3741;"Train";4
"CMF";36.264;0.0248;0.1428;0.0089;0.0211;"Train";4
"NMF";26.408;0.0252;0.143;0.0096;0.0526;"Train";4
"NNLM";17.265;0.0232;0.1426;0.0078;0.1567;"Train";4
"AIRWLS";20.748;0.0226;0.1426;0.0068;0.3544;"Train";4
"Newton";11.122;0.0226;0.1426;0.0068;0.3614;"Train";4
"C-SGD";10.066;0.0221;0.1425;0.0078;0.2864;"Train";4
"B-SGD";5.757;0.0218;0.1425;0.0081;0.2255;"Train";4
"glmPCA";60.643;0.0269;0.4931;0.0163;0.0381;"Test";4
"NBWaVE";21.215;0.0247;0.4928;0.0103;0.3741;"Test";4
"CMF";36.264;0.0253;0.4931;0.0144;0.0211;"Test";4
"NMF";26.408;0.0258;0.493;0.0135;0.0526;"Test";4
"NNLM";17.265;0.0238;0.4929;0.0099;0.1567;"Test";4
"AIRWLS";20.748;0.0233;0.4928;0.0116;0.3544;"Test";4
"Newton";11.122;0.0233;0.4928;0.0129;0.3614;"Test";4
"C-SGD";10.066;0.0241;0.4929;0.0095;0.2864;"Test";4
"B-SGD";5.757;0.0257;0.493;0.0096;0.2255;"Test";4
"glmPCA";73.767;0.0295;0.0041;0.0212;0.2508;"Full";5
"NBWaVE";19.323;0.0247;0.0034;0.0107;0.4018;"Full";5
"CMF";32.561;0.0278;0.0039;0.0139;0.2971;"Full";5
"NMF";26.413;0.0279;0.0039;0.0131;0.2465;"Full";5
"NNLM";17.205;0.0258;0.0036;0.0101;0.2228;"Full";5
"AIRWLS";20.861;0.0242;0.0034;0.0083;0.4482;"Full";5
"Newton";11.107;0.0242;0.0034;0.0083;0.4066;"Full";5
"C-SGD";9.992;0.0241;0.0034;0.0089;0.3939;"Full";5
"B-SGD";5.798;0.0246;0.0034;0.0099;0.3318;"Full";5
"glmPCA";73.767;0.0295;0.1431;0.0203;0.2508;"Train";5
"NBWaVE";19.323;0.0242;0.1425;0.0102;0.4018;"Train";5
"CMF";32.561;0.0275;0.1428;0.0098;0.2971;"Train";5
"NMF";26.413;0.0278;0.143;0.0107;0.2465;"Train";5
"NNLM";17.205;0.0257;0.1426;0.0088;0.2228;"Train";5
"AIRWLS";20.861;0.0241;0.1424;0.007;0.4482;"Train";5
"Newton";11.107;0.0241;0.1424;0.007;0.4066;"Train";5
"C-SGD";9.992;0.0237;0.1424;0.0081;0.3939;"Train";5
"B-SGD";5.798;0.0235;0.1424;0.0093;0.3318;"Train";5
"glmPCA";73.767;0.0295;0.4925;0.0239;0.2508;"Test";5
"NBWaVE";19.323;0.026;0.4921;0.0121;0.4018;"Test";5
"CMF";32.561;0.0286;0.4926;0.0256;0.2971;"Test";5
"NMF";26.413;0.0283;0.4922;0.0198;0.2465;"Test";5
"NNLM";17.205;0.0261;0.4924;0.0136;0.2228;"Test";5
"AIRWLS";20.861;0.0246;0.4923;0.012;0.4482;"Test";5
"Newton";11.107;0.0246;0.4923;0.0122;0.4066;"Test";5
"C-SGD";9.992;0.0252;0.4922;0.0109;0.3939;"Test";5
"B-SGD";5.798;0.0278;0.4923;0.0119;0.3318;"Test";5
"glmPCA";63.217;0.028;0.0048;0.0156;-0.026;"Full";6
"NBWaVE";20.895;0.0231;0.004;0.0101;0.5441;"Full";6
"CMF";34.796;0.0253;0.0044;0.0114;0.0094;"Full";6
"NMF";26.412;0.0257;0.0044;0.0115;0.0423;"Full";6
"NNLM";16.386;0.0237;0.0041;0.009;0.0113;"Full";6
"AIRWLS";20.881;0.023;0.004;0.0087;0.3699;"Full";6
"Newton";10.966;0.023;0.004;0.0086;0.3645;"Full";6
"C-SGD";10.049;0.0226;0.0039;0.0088;0.3856;"Full";6
"B-SGD";5.738;0.0228;0.0039;0.009;0.26;"Full";6
"glmPCA";63.217;0.0281;0.1435;0.0154;-0.026;"Train";6
"NBWaVE";20.895;0.0228;0.1428;0.0099;0.5441;"Train";6
"CMF";34.796;0.0253;0.1431;0.0094;0.0094;"Train";6
"NMF";26.412;0.0257;0.1432;0.0106;0.0423;"Train";6
"NNLM";16.386;0.0237;0.1429;0.0085;0.0113;"Train";6
"AIRWLS";20.881;0.023;0.1427;0.0075;0.3699;"Train";6
"Newton";10.966;0.0229;0.1427;0.0075;0.3645;"Train";6
"C-SGD";10.049;0.0221;0.1426;0.0084;0.3856;"Train";6
"B-SGD";5.738;0.0219;0.1426;0.0087;0.26;"Train";6
"glmPCA";63.217;0.0278;0.4932;0.0161;-0.026;"Test";6
"NBWaVE";20.895;0.0241;0.4928;0.0107;0.5441;"Test";6
"CMF";34.796;0.0255;0.493;0.0168;0.0094;"Test";6
"NMF";26.412;0.0258;0.4929;0.0142;0.0423;"Test";6
"NNLM";16.386;0.0239;0.4929;0.0104;0.0113;"Test";6
"AIRWLS";20.881;0.0232;0.4929;0.012;0.3699;"Test";6
"Newton";10.966;0.0232;0.4929;0.0116;0.3645;"Test";6
"C-SGD";10.049;0.0239;0.4929;0.0098;0.3856;"Test";6
"B-SGD";5.738;0.0253;0.493;0.01;0.26;"Test";6
"glmPCA";103.945;0.0252;0.0058;0.0179;-0.0391;"Full";7
"NBWaVE";33.496;0.021;0.0049;0.01;0.5067;"Full";7
"CMF";31.05;0.0221;0.0051;Inf;0.1084;"Full";7
"NMF";NA;NA;NA;NA;NA;"Full";7
"NNLM";17.345;0.0213;0.005;Inf;0.0674;"Full";7
"AIRWLS";20.76;0.0207;0.0048;0.0078;0.3153;"Full";7
"Newton";11.173;0.0207;0.0048;0.0079;0.3385;"Full";7
"C-SGD";10.123;0.0204;0.0047;0.008;0.3868;"Full";7
"B-SGD";5.715;0.0205;0.0048;0.0084;0.2694;"Full";7
"glmPCA";103.945;0.0251;0.1443;0.0176;-0.0391;"Train";7
"NBWaVE";33.496;0.0207;0.1435;0.0098;0.5067;"Train";7
"CMF";31.05;0.0219;0.1437;0.0078;0.1084;"Train";7
"NMF";NA;NA;NA;NA;NA;"Train";7
"NNLM";17.345;0.0211;0.1435;0.0075;0.0674;"Train";7
"AIRWLS";20.76;0.0205;0.1434;0.0063;0.3153;"Train";7
"Newton";11.173;0.0205;0.1434;0.0063;0.3385;"Train";7
"C-SGD";10.123;0.02;0.1433;0.0073;0.3868;"Train";7
"B-SGD";5.715;0.0198;0.1433;0.0076;0.2694;"Train";7
"glmPCA";103.945;0.0253;0.4939;0.0186;-0.0391;"Test";7
"NBWaVE";33.496;0.0221;0.4934;0.0107;0.5067;"Test";7
"CMF";31.05;0.0225;0.4936;Inf;0.1084;"Test";7
"NMF";NA;NA;NA;NA;NA;"Test";7
"NNLM";17.345;0.0217;0.4935;Inf;0.0674;"Test";7
"AIRWLS";20.76;0.0212;0.4935;0.012;0.3153;"Test";7
"Newton";11.173;0.0212;0.4935;0.0126;0.3385;"Test";7
"C-SGD";10.123;0.0214;0.4935;0.01;0.3868;"Test";7
"B-SGD";5.715;0.0226;0.4935;0.0104;0.2694;"Test";7
"glmPCA";63.91;0.0289;0.0047;0.0151;-0.0166;"Full";8
"NBWaVE";18.928;0.024;0.0039;0.0097;0.4138;"Full";8
"CMF";34.922;0.0262;0.0043;0.011;0.0642;"Full";8
"NMF";26.418;0.0269;0.0044;0.0117;0.1078;"Full";8
"NNLM";17.249;0.0246;0.004;0.0085;0.0475;"Full";8
"AIRWLS";20.813;0.0237;0.0039;0.008;0.4054;"Full";8
"Newton";11.168;0.0238;0.0039;0.0081;0.3871;"Full";8
"C-SGD";10.026;0.0233;0.0038;0.0081;0.4465;"Full";8
"B-SGD";5.793;0.0237;0.0039;0.0086;0.2172;"Full";8
"glmPCA";63.91;0.0289;0.1429;0.0148;-0.0166;"Train";8
"NBWaVE";18.928;0.0234;0.1421;0.0095;0.4138;"Train";8
"CMF";34.922;0.0261;0.1424;0.0089;0.0642;"Train";8
"NMF";26.418;0.0268;0.1426;0.0103;0.1078;"Train";8
"NNLM";17.249;0.0244;0.1422;0.0079;0.0475;"Train";8
"AIRWLS";20.813;0.0236;0.1421;0.0068;0.4054;"Train";8
"Newton";11.168;0.0236;0.1421;0.0068;0.3871;"Train";8
"C-SGD";10.026;0.0229;0.142;0.0077;0.4465;"Train";8
"B-SGD";5.793;0.0226;0.142;0.0082;0.2172;"Train";8
"glmPCA";63.91;0.0291;0.4942;0.0159;-0.0166;"Test";8
"NBWaVE";18.928;0.0255;0.4938;0.0104;0.4138;"Test";8
"CMF";34.922;0.0266;0.4941;0.0171;0.0642;"Test";8
"NMF";26.418;0.0273;0.494;0.0156;0.1078;"Test";8
"NNLM";17.249;0.025;0.4939;0.0101;0.0475;"Test";8
"AIRWLS";20.813;0.0242;0.4938;0.0113;0.4054;"Test";8
"Newton";11.168;0.0242;0.4938;0.0119;0.3871;"Test";8
"C-SGD";10.026;0.0247;0.4938;0.0093;0.4465;"Test";8
"B-SGD";5.793;0.0267;0.4939;0.01;0.2172;"Test";8
"glmPCA";64.48;0.0276;0.0053;0.0162;-0.018;"Full";9
"NBWaVE";29.067;0.0228;0.0043;0.0096;0.5133;"Full";9
"CMF";33.381;0.0246;0.0047;0.012;0.0523;"Full";9
"NMF";NA;NA;NA;NA;NA;"Full";9
"NNLM";17.255;0.0232;0.0044;0.0081;0.1385;"Full";9
"AIRWLS";20.848;0.0225;0.0043;0.0075;0.3915;"Full";9
"Newton";10.991;0.0225;0.0043;0.0076;0.3798;"Full";9
"C-SGD";10.06;0.0221;0.0042;0.0081;0.3429;"Full";9
"B-SGD";5.762;0.0222;0.0043;0.0083;0.2437;"Full";9
"glmPCA";64.48;0.0277;0.144;0.0159;-0.018;"Train";9
"NBWaVE";29.067;0.0225;0.1432;0.0094;0.5133;"Train";9
"CMF";33.381;0.0245;0.1435;0.0078;0.0523;"Train";9
"NMF";NA;NA;NA;NA;NA;"Train";9
"NNLM";17.255;0.0232;0.1433;0.0074;0.1385;"Train";9
"AIRWLS";20.848;0.0224;0.1432;0.0061;0.3915;"Train";9
"Newton";10.991;0.0224;0.1432;0.0061;0.3798;"Train";9
"C-SGD";10.06;0.0218;0.1431;0.0075;0.3429;"Train";9
"B-SGD";5.762;0.0215;0.1431;0.0079;0.2437;"Train";9
"glmPCA";64.48;0.0275;0.4932;0.0171;-0.018;"Test";9
"NBWaVE";29.067;0.0238;0.4928;0.0102;0.5133;"Test";9
"CMF";33.381;0.0248;0.493;0.0239;0.0523;"Test";9
"NMF";NA;NA;NA;NA;NA;"Test";9
"NNLM";17.255;0.0233;0.4929;0.0104;0.1385;"Test";9
"AIRWLS";20.848;0.0227;0.4928;0.0113;0.3915;"Test";9
"Newton";10.991;0.0227;0.4928;0.0118;0.3798;"Test";9
"C-SGD";10.06;0.0231;0.4929;0.0101;0.3429;"Test";9
"B-SGD";5.762;0.0244;0.4929;0.0095;0.2437;"Test";9
"glmPCA";62.649;0.0249;0.0048;0.0145;-0.0336;"Full";10
"NBWaVE";45.446;0.0205;0.0039;0.0088;0.5401;"Full";10
"CMF";34.044;0.0226;0.0043;0.0103;0.0257;"Full";10
"NMF";26.406;0.0228;0.0044;0.0104;0.0313;"Full";10
"NNLM";17.319;0.0211;0.0041;0.0079;0.0297;"Full";10
"AIRWLS";20.849;0.0201;0.0039;0.0071;0.4763;"Full";10
"Newton";11.162;0.0201;0.0039;0.0074;0.4773;"Full";10
"C-SGD";10.066;0.0199;0.0038;0.0076;0.3907;"Full";10
"B-SGD";5.73;0.0202;0.0039;0.0082;0.1949;"Full";10
"glmPCA";62.649;0.0249;0.1434;0.0142;-0.0336;"Train";10
"NBWaVE";45.446;0.0201;0.1427;0.0086;0.5401;"Train";10
"CMF";34.044;0.0225;0.143;0.0079;0.0257;"Train";10
"NMF";26.406;0.0228;0.1431;0.0089;0.0313;"Train";10
"NNLM";17.319;0.021;0.1427;0.0073;0.0297;"Train";10
"AIRWLS";20.849;0.0199;0.1426;0.006;0.4763;"Train";10
"Newton";11.162;0.02;0.1426;0.006;0.4773;"Train";10
"C-SGD";10.066;0.0195;0.1425;0.0072;0.3907;"Train";10
"B-SGD";5.73;0.0192;0.1425;0.0078;0.1949;"Train";10
"glmPCA";62.649;0.025;0.4933;0.0154;-0.0336;"Test";10
"NBWaVE";45.446;0.0215;0.4929;0.0095;0.5401;"Test";10
"CMF";34.044;0.0228;0.4932;0.017;0.0257;"Test";10
"NMF";26.406;0.0231;0.4931;0.0145;0.0313;"Test";10
"NNLM";17.319;0.0214;0.4931;0.0097;0.0297;"Test";10
"AIRWLS";20.849;0.0205;0.493;0.0105;0.4763;"Test";10
"Newton";11.162;0.0205;0.493;0.0116;0.4773;"Test";10
"C-SGD";10.066;0.0212;0.493;0.0087;0.3907;"Test";10
"B-SGD";5.73;0.023;0.4931;0.0094;0.1949;"Test";10
"glmPCA";72.462;0.0302;0.0045;0.0213;-0.0232;"Full";11
"NBWaVE";18.92;0.0246;0.0037;0.0125;0.3558;"Full";11
"CMF";32.323;0.0273;0.0041;0.0157;0.1227;"Full";11
"NMF";13.425;0.0278;0.0042;0.0156;-0.005;"Full";11
"NNLM";17.299;0.0253;0.0038;0.012;0.1397;"Full";11
"AIRWLS";20.793;0.024;0.0036;0.0095;0.5159;"Full";11
"Newton";11.143;0.024;0.0036;0.0096;0.5149;"Full";11
"C-SGD";10.059;0.024;0.0036;0.0106;0.3811;"Full";11
"B-SGD";5.757;0.0243;0.0037;0.0121;0.1767;"Full";11
"glmPCA";72.462;0.0302;0.1434;0.0211;-0.0232;"Train";11
"NBWaVE";18.92;0.024;0.1427;0.0122;0.3558;"Train";11
"CMF";32.323;0.0271;0.143;0.0125;0.1227;"Train";11
"NMF";13.425;0.0277;0.1431;0.0143;-0.005;"Train";11
"NNLM";17.299;0.0251;0.1428;0.0108;0.1397;"Train";11
"AIRWLS";20.793;0.0239;0.1426;0.0084;0.5159;"Train";11
"Newton";11.143;0.0239;0.1426;0.0084;0.5149;"Train";11
"C-SGD";10.059;0.0235;0.1426;0.0099;0.3811;"Train";11
"B-SGD";5.757;0.0231;0.1426;0.0116;0.1767;"Train";11
"glmPCA";72.462;0.0302;0.4928;0.022;-0.0232;"Test";11
"NBWaVE";18.92;0.0261;0.4923;0.0134;0.3558;"Test";11
"CMF";32.323;0.0279;0.4927;0.0245;0.1227;"Test";11
"NMF";13.425;0.0281;0.4926;0.0194;-0.005;"Test";11
"NNLM";17.299;0.0257;0.4925;0.0153;0.1397;"Test";11
"AIRWLS";20.793;0.0243;0.4923;0.0128;0.5159;"Test";11
"Newton";11.143;0.0244;0.4923;0.0132;0.5149;"Test";11
"C-SGD";10.059;0.0255;0.4924;0.0127;0.3811;"Test";11
"B-SGD";5.757;0.0278;0.4925;0.0137;0.1767;"Test";11
"glmPCA";62.303;0.0291;0.0047;0.02;-0.0276;"Full";12
"NBWaVE";15.918;0.0238;0.0039;0.0111;0.3829;"Full";12
"CMF";31.805;0.0255;0.0042;Inf;0.1382;"Full";12
"NMF";26.432;0.0263;0.0043;0.013;0.0168;"Full";12
"NNLM";17.188;0.0242;0.0039;0.0097;0.0354;"Full";12
"AIRWLS";20.917;0.0234;0.0038;0.0086;0.5055;"Full";12
"Newton";11.045;0.0233;0.0038;0.0085;0.5519;"Full";12
"C-SGD";10.085;0.0232;0.0038;0.0091;0.4084;"Full";12
"B-SGD";5.813;0.0235;0.0038;0.0097;0.2609;"Full";12
"glmPCA";62.303;0.0291;0.143;0.0195;-0.0276;"Train";12
"NBWaVE";15.918;0.0233;0.1423;0.0108;0.3829;"Train";12
"CMF";31.805;0.0254;0.1425;Inf;0.1382;"Train";12
"NMF";26.432;0.0262;0.1428;0.0113;0.0168;"Train";12
"NNLM";17.188;0.0241;0.1424;0.009;0.0354;"Train";12
"AIRWLS";20.917;0.0232;0.1423;0.0073;0.5055;"Train";12
"Newton";11.045;0.0232;0.1423;0.0073;0.5519;"Train";12
"C-SGD";10.085;0.0227;0.1422;0.0085;0.4084;"Train";12
"B-SGD";5.813;0.0226;0.1423;0.0091;0.2609;"Train";12
"glmPCA";62.303;0.0291;0.4938;0.0212;-0.0276;"Test";12
"NBWaVE";15.918;0.0253;0.4933;0.012;0.3829;"Test";12
"CMF";31.805;0.0258;0.4936;0.0182;0.1382;"Test";12
"NMF";26.432;0.0266;0.4934;0.0178;0.0168;"Test";12
"NNLM";17.188;0.0245;0.4934;0.012;0.0354;"Test";12
"AIRWLS";20.917;0.0237;0.4933;0.0124;0.5055;"Test";12
"Newton";11.045;0.0236;0.4933;0.012;0.5519;"Test";12
"C-SGD";10.085;0.0243;0.4934;0.0108;0.4084;"Test";12
"B-SGD";5.813;0.0263;0.4934;0.0113;0.2609;"Test";12
"glmPCA";76.481;0.0297;0.004;0.0196;-0.0407;"Full";13
"NBWaVE";36.271;0.024;0.0033;0.0113;0.5779;"Full";13
"CMF";32.985;0.0263;0.0036;0.0136;0.1312;"Full";13
"NMF";26.407;0.0268;0.0037;0.0143;0.0066;"Full";13
"NNLM";17.207;0.0244;0.0033;0.011;0.0735;"Full";13
"AIRWLS";19.701;0.0234;0.0032;0.0089;0.5888;"Full";13
"Newton";11.125;0.0234;0.0032;0.0089;0.5823;"Full";13
"C-SGD";9.966;0.0231;0.0032;0.0095;0.5197;"Full";13
"B-SGD";5.72;0.0235;0.0032;0.0105;0.3124;"Full";13
"glmPCA";76.481;0.0297;0.1431;0.0193;-0.0407;"Train";13
"NBWaVE";36.271;0.0237;0.1425;0.0109;0.5779;"Train";13
"CMF";32.985;0.0262;0.1428;0.0113;0.1312;"Train";13
"NMF";26.407;0.0268;0.1429;0.0128;0.0066;"Train";13
"NNLM";17.207;0.0243;0.1425;0.0101;0.0735;"Train";13
"AIRWLS";19.701;0.0233;0.1424;0.0078;0.5888;"Train";13
"Newton";11.125;0.0233;0.1424;0.0078;0.5823;"Train";13
"C-SGD";9.966;0.0228;0.1424;0.0089;0.5197;"Train";13
"B-SGD";5.72;0.0224;0.1424;0.0099;0.3124;"Train";13
"glmPCA";76.481;0.0296;0.4923;0.0203;-0.0407;"Test";13
"NBWaVE";36.271;0.0251;0.4919;0.0123;0.5779;"Test";13
"CMF";32.985;0.0266;0.4921;0.0201;0.1312;"Test";13
"NMF";26.407;0.027;0.492;0.0183;0.0066;"Test";13
"NNLM";17.207;0.0246;0.492;0.0136;0.0735;"Test";13
"AIRWLS";19.701;0.0236;0.4919;0.0119;0.5888;"Test";13
"Newton";11.125;0.0236;0.4919;0.012;0.5823;"Test";13
"C-SGD";9.966;0.0241;0.4919;0.011;0.5197;"Test";13
"B-SGD";5.72;0.0263;0.492;0.012;0.3124;"Test";13
"glmPCA";60.484;0.0243;0.0045;0.0105;0.0395;"Full";14
"NBWaVE";16.334;0.0224;0.0042;0.0094;0.3699;"Full";14
"CMF";35.156;0.0247;0.0046;0.0114;0.0312;"Full";14
"NMF";26.378;0.0252;0.0047;0.0106;-0.0928;"Full";14
"NNLM";17.242;0.0233;0.0043;0.008;0.0177;"Full";14
"AIRWLS";20.853;0.0223;0.0042;0.0075;0.3745;"Full";14
"Newton";11.163;0.0223;0.0042;0.0078;0.3873;"Full";14
"C-SGD";10.015;0.022;0.0041;0.0079;0.3209;"Full";14
"B-SGD";5.736;0.022;0.0041;0.0084;0.1367;"Full";14
"glmPCA";60.484;0.0242;0.1431;0.0086;0.0395;"Train";14
"NBWaVE";16.334;0.0219;0.1427;0.0092;0.3699;"Train";14
"CMF";35.156;0.0245;0.1431;0.0078;0.0312;"Train";14
"NMF";26.378;0.0251;0.1432;0.0091;-0.0928;"Train";14
"NNLM";17.242;0.0232;0.1429;0.0073;0.0177;"Train";14
"AIRWLS";20.853;0.0221;0.1427;0.0063;0.3745;"Train";14
"Newton";11.163;0.0221;0.1427;0.0063;0.3873;"Train";14
"C-SGD";10.015;0.0215;0.1426;0.0075;0.3209;"Train";14
"B-SGD";5.736;0.0211;0.1426;0.008;0.1367;"Train";14
"glmPCA";60.484;0.0247;0.4934;0.016;0.0395;"Test";14
"NBWaVE";16.334;0.0238;0.4933;0.0099;0.3699;"Test";14
"CMF";35.156;0.0251;0.4935;0.0216;0.0312;"Test";14
"NMF";26.378;0.0255;0.4934;0.0151;-0.0928;"Test";14
"NNLM";17.242;0.0236;0.4934;0.0102;0.0177;"Test";14
"AIRWLS";20.853;0.0227;0.4933;0.0109;0.3745;"Test";14
"Newton";11.163;0.0227;0.4933;0.0121;0.3873;"Test";14
"C-SGD";10.015;0.0234;0.4933;0.0091;0.3209;"Test";14
"B-SGD";5.736;0.0247;0.4934;0.0093;0.1367;"Test";14
"glmPCA";72.029;0.0293;0.0046;0.0172;-0.0204;"Full";15
"NBWaVE";20.088;0.0241;0.0038;0.0108;0.3658;"Full";15
"CMF";33.691;0.0259;0.0041;0.0114;0.1314;"Full";15
"NMF";6.638;0.0272;0.0043;0.0131;0.1061;"Full";15
"NNLM";17.335;0.0246;0.0039;0.0093;0.0329;"Full";15
"AIRWLS";20.882;0.0238;0.0038;0.0085;0.488;"Full";15
"Newton";11.184;0.0238;0.0038;0.0086;0.463;"Full";15
"C-SGD";10.08;0.0234;0.0037;0.009;0.3588;"Full";15
