"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NMF";697.974;0.0327;0.0068;0.0149;0.2148;"Full";5
"NNLM";241.596;0.0308;0.0065;0.0115;0.2674;"Full";5
"AIRWLS";287.446;0.0306;0.0064;0.0118;0.5397;"Full";5
"Newton";119.565;0.0306;0.0064;0.0131;0.5264;"Full";5
"C-SGD";67.513;0.0302;0.0063;0.0118;0.5293;"Full";5
"B-SGD";40.195;0.0302;0.0063;0.012;0.4132;"Full";5
"glmPCA";664.905;0.0366;0.1458;0.0243;-0.0382;"Train";5
"NBWaVE";316.983;0.0285;0.1444;0.0135;0.4691;"Train";5
"CMF";726.819;0.0313;0.145;0.0099;0.249;"Train";5
"NMF";697.974;0.0324;0.1453;0.0115;0.2148;"Train";5
"NNLM";241.596;0.0305;0.1447;0.0099;0.2674;"Train";5
"AIRWLS";287.446;0.0302;0.1447;0.0092;0.5397;"Train";5
"Newton";119.565;0.0301;0.1447;0.0092;0.5264;"Train";5
"C-SGD";67.513;0.029;0.1445;0.0107;0.5293;"Train";5
"B-SGD";40.195;0.0279;0.1444;0.0112;0.4132;"Train";5
"glmPCA";664.905;0.0369;0.4948;0.0257;-0.0382;"Test";5
"NBWaVE";316.983;0.0339;0.4944;0.0156;0.4691;"Test";5
"CMF";726.819;0.0328;0.4943;0.0316;0.249;"Test";5
"NMF";697.974;0.0335;0.4942;0.0248;0.2148;"Test";5
"NNLM";241.596;0.0317;0.4945;0.0163;0.2674;"Test";5
"AIRWLS";287.446;0.0317;0.4944;0.0195;0.5397;"Test";5
"Newton";119.565;0.0319;0.4943;0.0243;0.5264;"Test";5
"C-SGD";67.513;0.0336;0.4945;0.0147;0.5293;"Test";5
"B-SGD";40.195;0.0368;0.4946;0.0143;0.4132;"Test";5
"glmPCA";665.012;0.0363;0.0082;0.0207;-0.032;"Full";6
"NBWaVE";296.144;0.0297;0.0067;0.0132;0.4612;"Full";6
"CMF";775.533;0.032;0.0073;0.0149;0.2285;"Full";6
"NMF";700.698;0.0328;0.0074;0.0139;0.2011;"Full";6
"NNLM";234.114;0.0308;0.007;0.0107;0.185;"Full";6
"AIRWLS";290.467;0.0305;0.0069;0.0114;0.5199;"Full";6
"Newton";109.225;0.0305;0.0069;0.0126;0.4988;"Full";6
"C-SGD";67.78;0.0302;0.0069;0.0111;0.4755;"Full";6
"B-SGD";40.125;0.0305;0.0069;0.0115;0.4244;"Full";6
"glmPCA";665.012;0.0363;0.1466;0.0206;-0.032;"Train";6
"NBWaVE";296.144;0.0284;0.1452;0.0129;0.4612;"Train";6
"CMF";775.533;0.0316;0.1457;0.0092;0.2285;"Train";6
"NMF";700.698;0.0326;0.1461;0.0107;0.2011;"Train";6
"NNLM";234.114;0.0305;0.1454;0.0092;0.185;"Train";6
"AIRWLS";290.467;0.0302;0.1454;0.0084;0.5199;"Train";6
"Newton";109.225;0.0301;0.1454;0.0084;0.4988;"Train";6
"C-SGD";67.78;0.0291;0.1453;0.01;0.4755;"Train";6
"B-SGD";40.125;0.0279;0.1453;0.0107;0.4244;"Train";6
"glmPCA";665.012;0.0364;0.4946;0.0212;-0.032;"Test";6
"NBWaVE";296.144;0.0336;0.4942;0.0143;0.4612;"Test";6
"CMF";775.533;0.033;0.4943;0.0312;0.2285;"Test";6
"NMF";700.698;0.0335;0.494;0.0229;0.2011;"Test";6
"NNLM";234.114;0.0315;0.4942;0.015;0.185;"Test";6
"AIRWLS";290.467;0.0317;0.4942;0.0199;0.5199;"Test";6
"Newton";109.225;0.0317;0.4941;0.0243;0.4988;"Test";6
"C-SGD";67.78;0.0335;0.4943;0.0141;0.4755;"Test";6
"B-SGD";40.125;0.0379;0.4944;0.0137;0.4244;"Test";6
"glmPCA";47.611;0.038;0.0085;0.0214;-0.0153;"Full";7
"NBWaVE";266.23;0.0314;0.007;0.0131;0.5106;"Full";7
"CMF";729.987;0.0334;0.0075;0.0137;0.172;"Full";7
"NMF";696.428;0.0344;0.0077;0.014;0.1385;"Full";7
"NNLM";236.697;0.0325;0.0073;0.0106;0.2029;"Full";7
"AIRWLS";289.631;0.0323;0.0073;0.0112;0.5945;"Full";7
"Newton";118.395;0.0323;0.0073;0.0121;0.5867;"Full";7
"C-SGD";67.736;0.0317;0.0072;0.011;0.5764;"Full";7
"B-SGD";40.41;0.0316;0.0071;0.0113;0.5306;"Full";7
"glmPCA";47.611;0.0379;0.1464;0.0213;-0.0153;"Train";7
"NBWaVE";266.23;0.03;0.145;0.0127;0.5106;"Train";7
"CMF";729.987;0.033;0.1455;0.0092;0.172;"Train";7
"NMF";696.428;0.0341;0.1459;0.0108;0.1385;"Train";7
"NNLM";236.697;0.0322;0.1453;0.0092;0.2029;"Train";7
"AIRWLS";289.631;0.0319;0.1453;0.0086;0.5945;"Train";7
"Newton";118.395;0.0319;0.1453;0.0085;0.5867;"Train";7
"C-SGD";67.736;0.0305;0.1451;0.01;0.5764;"Train";7
"B-SGD";40.41;0.0293;0.145;0.0106;0.5306;"Train";7
"glmPCA";47.611;0.0381;0.4955;0.0219;-0.0153;"Test";7
"NBWaVE";266.23;0.0354;0.4952;0.0143;0.5106;"Test";7
"CMF";729.987;0.0343;0.4951;0.0269;0.172;"Test";7
"NMF";696.428;0.0352;0.4949;0.0231;0.1385;"Test";7
"NNLM";236.697;0.0333;0.4952;0.0146;0.2029;"Test";7
"AIRWLS";289.631;0.0334;0.495;0.0189;0.5945;"Test";7
"Newton";118.395;0.0335;0.495;0.0224;0.5867;"Test";7
"C-SGD";67.736;0.0352;0.4952;0.0138;0.5764;"Test";7
"B-SGD";40.41;0.0383;0.4953;0.0133;0.5306;"Test";7
"glmPCA";681.335;0.0355;0.0083;0.0226;-0.016;"Full";8
"NBWaVE";320.38;0.0294;0.0069;0.0134;0.4107;"Full";8
"CMF";773.11;0.0314;0.0074;0.0147;0.2296;"Full";8
"NMF";695.719;0.0323;0.0076;0.0142;0.1766;"Full";8
"NNLM";244.278;0.0304;0.0072;0.0108;0.2549;"Full";8
"AIRWLS";283.096;0.0302;0.0071;0.0115;0.548;"Full";8
"Newton";120.787;0.0302;0.0071;0.0123;0.5406;"Full";8
"C-SGD";68.041;0.0298;0.007;0.0112;0.4884;"Full";8
"B-SGD";39.796;0.0298;0.007;0.0115;0.4702;"Full";8
"glmPCA";681.335;0.0354;0.1461;0.0224;-0.016;"Train";8
"NBWaVE";320.38;0.0281;0.1448;0.013;0.4107;"Train";8
"CMF";773.11;0.031;0.1453;0.0092;0.2296;"Train";8
"NMF";695.719;0.032;0.1457;0.0108;0.1766;"Train";8
"NNLM";244.278;0.0301;0.145;0.0093;0.2549;"Train";8
"AIRWLS";283.096;0.0298;0.145;0.0086;0.548;"Train";8
"Newton";120.787;0.0297;0.1451;0.0086;0.5406;"Train";8
"C-SGD";68.041;0.0287;0.1449;0.0102;0.4884;"Train";8
"B-SGD";39.796;0.0276;0.1448;0.0107;0.4702;"Train";8
"glmPCA";681.335;0.0358;0.4956;0.0232;-0.016;"Test";8
"NBWaVE";320.38;0.0333;0.4952;0.0146;0.4107;"Test";8
"CMF";773.11;0.0324;0.4952;0.0305;0.2296;"Test";8
"NMF";695.719;0.0331;0.495;0.024;0.1766;"Test";8
"NNLM";244.278;0.0312;0.4952;0.0153;0.2549;"Test";8
"AIRWLS";283.096;0.0313;0.4952;0.0198;0.548;"Test";8
"Newton";120.787;0.0314;0.4951;0.0231;0.5406;"Test";8
"C-SGD";68.041;0.0328;0.4953;0.0143;0.4884;"Test";8
"B-SGD";39.796;0.0361;0.4954;0.0137;0.4702;"Test";8
"glmPCA";687.488;0.0386;0.0081;0.0201;-0.0195;"Full";9
"NBWaVE";283.965;0.0315;0.0067;0.0124;0.4742;"Full";9
"CMF";777.256;0.0333;0.0071;0.0136;0.109;"Full";9
"NMF";697.963;0.0346;0.0073;0.0131;0.0619;"Full";9
"NNLM";237.775;0.0324;0.0069;0.0101;0.1977;"Full";9
"AIRWLS";291.995;0.0322;0.0068;0.0103;0.5465;"Full";9
"Newton";121.109;0.0322;0.0068;0.0112;0.5763;"Full";9
"C-SGD";67.091;0.0317;0.0068;0.0104;0.5514;"Full";9
"B-SGD";39.975;0.0319;0.0068;0.0105;0.5544;"Full";9
"glmPCA";687.488;0.0385;0.1461;0.0199;-0.0195;"Train";9
"NBWaVE";283.965;0.0301;0.1447;0.0121;0.4742;"Train";9
"CMF";777.256;0.033;0.1455;0.0087;0.109;"Train";9
"NMF";697.963;0.0343;0.1455;0.0099;0.0619;"Train";9
"NNLM";237.775;0.0321;0.1449;0.0087;0.1977;"Train";9
"AIRWLS";291.995;0.0318;0.1449;0.0081;0.5465;"Train";9
"Newton";121.109;0.0317;0.1449;0.0081;0.5763;"Train";9
"C-SGD";67.091;0.0306;0.1448;0.0093;0.5514;"Train";9
"B-SGD";39.975;0.0296;0.1447;0.0098;0.5544;"Train";9
"glmPCA";687.488;0.0386;0.4953;0.0206;-0.0195;"Test";9
"NBWaVE";283.965;0.0355;0.4949;0.0135;0.4742;"Test";9
"CMF";777.256;0.0342;0.4944;0.0276;0.109;"Test";9
"NMF";697.963;0.0353;0.4947;0.0223;0.0619;"Test";9
"NNLM";237.775;0.0332;0.495;0.0142;0.1977;"Test";9
"AIRWLS";291.995;0.0333;0.4948;0.0167;0.5465;"Test";9
"Newton";121.109;0.0334;0.4948;0.0203;0.5763;"Test";9
"C-SGD";67.091;0.0351;0.4949;0.0134;0.5514;"Test";9
"B-SGD";39.975;0.0383;0.4951;0.0127;0.5544;"Test";9
"glmPCA";665.915;0.0385;0.0079;0.0215;-0.0114;"Full";10
"NBWaVE";308.862;0.0318;0.0066;0.014;0.4417;"Full";10
"CMF";733.977;0.0342;0.0071;0.0164;0.0423;"Full";10
"NMF";NA;NA;NA;NA;NA;"Full";10
"NNLM";234.861;0.0328;0.0068;0.0116;0.1156;"Full";10
"AIRWLS";290.655;0.0327;0.0068;0.0123;0.4483;"Full";10
"Newton";112.954;0.0327;0.0068;0.0135;0.4034;"Full";10
"C-SGD";68.023;0.0322;0.0067;0.0119;0.4164;"Full";10
"B-SGD";39.664;0.0322;0.0067;0.0123;0.3144;"Full";10
"glmPCA";665.915;0.0385;0.1462;0.0214;-0.0114;"Train";10
"NBWaVE";308.862;0.0304;0.1449;0.0137;0.4417;"Train";10
"CMF";733.977;0.0339;0.1454;0.0101;0.0423;"Train";10
"NMF";NA;NA;NA;NA;NA;"Train";10
"NNLM";234.861;0.0326;0.1452;0.0101;0.1156;"Train";10
"AIRWLS";290.655;0.0323;0.1452;0.0093;0.4483;"Train";10
"Newton";112.954;0.0323;0.1452;0.0093;0.4034;"Train";10
"C-SGD";68.023;0.031;0.145;0.0108;0.4164;"Train";10
"B-SGD";39.664;0.0297;0.1449;0.0116;0.3144;"Train";10
"glmPCA";665.915;0.0384;0.4947;0.0218;-0.0114;"Test";10
"NBWaVE";308.862;0.0357;0.4943;0.015;0.4417;"Test";10
"CMF";733.977;0.0351;0.4944;0.0341;0.0423;"Test";10
"NMF";NA;NA;NA;NA;NA;"Test";10
"NNLM";234.861;0.0335;0.4943;0.0158;0.1156;"Test";10
"AIRWLS";290.655;0.0336;0.4942;0.0206;0.4483;"Test";10
"Newton";112.954;0.0337;0.4942;0.0255;0.4034;"Test";10
"C-SGD";68.023;0.0354;0.4944;0.0151;0.4164;"Test";10
"B-SGD";39.664;0.0395;0.4945;0.0144;0.3144;"Test";10
"glmPCA";50.876;0.0347;0.0093;0.0176;-0.016;"Full";11
"NBWaVE";331.456;0.0285;0.0076;0.0108;0.4895;"Full";11
"CMF";771.861;0.0308;0.0083;0.0147;0.0126;"Full";11
"NMF";NA;NA;NA;NA;NA;"Full";11
"NNLM";234.833;0.0294;0.0079;0.0088;0.0825;"Full";11
"AIRWLS";290.298;0.0292;0.0079;0.009;0.5351;"Full";11
"Newton";108.283;0.0292;0.0079;0.0099;0.5266;"Full";11
"C-SGD";67.319;0.0286;0.0077;0.009;0.5244;"Full";11
"B-SGD";39.908;0.0286;0.0077;0.0092;0.4791;"Full";11
"glmPCA";50.876;0.0346;0.1473;0.0173;-0.016;"Train";11
"NBWaVE";331.456;0.0272;0.1457;0.0104;0.4895;"Train";11
"CMF";771.861;0.0304;0.1467;0.0074;0.0126;"Train";11
"NMF";NA;NA;NA;NA;NA;"Train";11
"NNLM";234.833;0.0291;0.146;0.0073;0.0825;"Train";11
"AIRWLS";290.298;0.0288;0.146;0.0068;0.5351;"Train";11
"Newton";108.283;0.0287;0.1461;0.0068;0.5266;"Train";11
"C-SGD";67.319;0.0275;0.1458;0.008;0.5244;"Train";11
"B-SGD";39.908;0.0266;0.1457;0.0085;0.4791;"Train";11
"glmPCA";50.876;0.035;0.4955;0.0185;-0.016;"Test";11
"NBWaVE";331.456;0.0323;0.4951;0.0119;0.4895;"Test";11
"CMF";771.861;0.032;0.4947;0.0358;0.0126;"Test";11
"NMF";NA;NA;NA;NA;NA;"Test";11
"NNLM";234.833;0.0303;0.4951;0.0132;0.0825;"Test";11
"AIRWLS";290.298;0.0303;0.495;0.0153;0.5351;"Test";11
"Newton";108.283;0.0304;0.4949;0.019;0.5266;"Test";11
"C-SGD";67.319;0.0319;0.4951;0.0118;0.5244;"Test";11
"B-SGD";39.908;0.0346;0.4952;0.0112;0.4791;"Test";11
"glmPCA";723.292;0.0374;0.0081;0.0205;-0.0118;"Full";12
"NBWaVE";259.172;0.0307;0.0066;0.0126;0.5051;"Full";12
"CMF";773.011;0.0328;0.0071;0.0136;0.0616;"Full";12
"NMF";693.923;0.0337;0.0073;0.0134;0.1555;"Full";12
"NNLM";242.524;0.0316;0.0069;0.0104;0.1421;"Full";12
"AIRWLS";288.876;0.0314;0.0068;0.0107;0.5583;"Full";12
"Newton";114.994;0.0314;0.0068;0.0116;0.5495;"Full";12
"C-SGD";67.115;0.031;0.0067;0.0106;0.5367;"Full";12
"B-SGD";39.703;0.0311;0.0068;0.0109;0.429;"Full";12
"glmPCA";723.292;0.0374;0.1462;0.0202;-0.0118;"Train";12
"NBWaVE";259.172;0.0293;0.1448;0.0122;0.5051;"Train";12
"CMF";773.011;0.0325;0.1454;0.0089;0.0616;"Train";12
"NMF";693.923;0.0335;0.1457;0.0101;0.1555;"Train";12
"NNLM";242.524;0.0313;0.145;0.0089;0.1421;"Train";12
"AIRWLS";288.876;0.031;0.145;0.0083;0.5583;"Train";12
"Newton";114.994;0.031;0.1451;0.0083;0.5495;"Train";12
"C-SGD";67.115;0.0299;0.1449;0.0096;0.5367;"Train";12
"B-SGD";39.703;0.0286;0.1448;0.0101;0.429;"Train";12
"glmPCA";723.292;0.0375;0.4951;0.0212;-0.0118;"Test";12
"NBWaVE";259.172;0.0346;0.4947;0.0138;0.5051;"Test";12
"CMF";773.011;0.0337;0.4945;0.027;0.0616;"Test";12
"NMF";693.923;0.0344;0.4944;0.0228;0.1555;"Test";12
"NNLM";242.524;0.0324;0.4947;0.0147;0.1421;"Test";12
"AIRWLS";288.876;0.0325;0.4946;0.0177;0.5583;"Test";12
"Newton";114.994;0.0326;0.4946;0.0211;0.5495;"Test";12
"C-SGD";67.115;0.0342;0.4947;0.0136;0.5367;"Test";12
"B-SGD";39.703;0.0382;0.4948;0.0133;0.429;"Test";12
"glmPCA";659.178;0.0392;0.0075;0.0218;-0.0279;"Full";13
"NBWaVE";276.069;0.0322;0.0062;0.0137;0.4516;"Full";13
"CMF";735.18;0.0345;0.0067;0.0149;0.108;"Full";13
"NMF";695.459;0.0356;0.0069;0.0146;0.1346;"Full";13
"NNLM";238.562;0.0333;0.0065;0.0114;0.179;"Full";13
"AIRWLS";285.264;0.0331;0.0064;0.0117;0.5085;"Full";13
"Newton";112.168;0.0331;0.0064;0.0129;0.5013;"Full";13
"C-SGD";68.409;0.0327;0.0063;0.0117;0.4378;"Full";13
"B-SGD";39.158;0.0327;0.0063;0.012;0.3382;"Full";13
"glmPCA";659.178;0.0392;0.1456;0.0217;-0.0279;"Train";13
"NBWaVE";276.069;0.0306;0.1443;0.0133;0.4516;"Train";13
"CMF";735.18;0.0342;0.145;0.0098;0.108;"Train";13
"NMF";695.459;0.0354;0.1452;0.0112;0.1346;"Train";13
"NNLM";238.562;0.033;0.1446;0.0098;0.179;"Train";13
"AIRWLS";285.264;0.0327;0.1446;0.0092;0.5085;"Train";13
"Newton";112.168;0.0326;0.1446;0.0092;0.5013;"Train";13
"C-SGD";68.409;0.0314;0.1444;0.0106;0.4378;"Train";13
"B-SGD";39.158;0.03;0.1443;0.0113;0.3382;"Train";13
"glmPCA";659.178;0.0392;0.495;0.0223;-0.0279;"Test";13
"NBWaVE";276.069;0.0366;0.4946;0.0149;0.4516;"Test";13
"CMF";735.18;0.0355;0.4943;0.0297;0.108;"Test";13
"NMF";695.459;0.0363;0.4944;0.0242;0.1346;"Test";13
"NNLM";238.562;0.0342;0.4947;0.0158;0.179;"Test";13
"AIRWLS";285.264;0.0343;0.4946;0.0191;0.5085;"Test";13
"Newton";112.168;0.0345;0.4945;0.0235;0.5013;"Test";13
"C-SGD";68.409;0.0363;0.4947;0.0148;0.4378;"Test";13
"B-SGD";39.158;0.0403;0.4948;0.0141;0.3382;"Test";13
"glmPCA";641.709;0.0356;0.0076;0.0223;-0.0319;"Full";14
"NBWaVE";280.615;0.0293;0.0063;0.0143;0.5151;"Full";14
"CMF";775.783;0.0314;0.0067;0.0155;0.1437;"Full";14
"NMF";695.165;0.0322;0.0069;0.015;0.0536;"Full";14
"NNLM";238.476;0.0303;0.0065;0.0117;0.1714;"Full";14
"AIRWLS";288.958;0.0301;0.0065;0.0123;0.5751;"Full";14
"Newton";120.331;0.0301;0.0065;0.0133;0.5725;"Full";14
"C-SGD";68.318;0.0297;0.0064;0.0121;0.562;"Full";14
"B-SGD";40.088;0.0297;0.0064;0.0123;0.5049;"Full";14
"glmPCA";641.709;0.0356;0.146;0.0221;-0.0319;"Train";14
"NBWaVE";280.615;0.028;0.1446;0.0139;0.5151;"Train";14
"CMF";775.783;0.0311;0.1452;0.0102;0.1437;"Train";14
"NMF";695.165;0.032;0.1455;0.0119;0.0536;"Train";14
"NNLM";238.476;0.03;0.1449;0.0101;0.1714;"Train";14
"AIRWLS";288.958;0.0297;0.1449;0.0094;0.5751;"Train";14
"Newton";120.331;0.0297;0.145;0.0094;0.5725;"Train";14
"C-SGD";68.318;0.0286;0.1447;0.011;0.562;"Train";14
"B-SGD";40.088;0.0273;0.1447;0.0116;0.5049;"Train";14
"glmPCA";641.709;0.0357;0.4945;0.0226;-0.0319;"Test";14
"NBWaVE";280.615;0.0332;0.4942;0.0154;0.5151;"Test";14
"CMF";775.783;0.0323;0.4941;0.0303;0.1437;"Test";14
"NMF";695.165;0.0328;0.494;0.0235;0.0536;"Test";14
"NNLM";238.476;0.031;0.4942;0.0161;0.1714;"Test";14
"AIRWLS";288.958;0.0311;0.4941;0.0203;0.5751;"Test";14
"Newton";120.331;0.0311;0.494;0.0243;0.5725;"Test";14
"C-SGD";68.318;0.0327;0.4942;0.015;0.562;"Test";14
"B-SGD";40.088;0.0366;0.4943;0.0145;0.5049;"Test";14
"glmPCA";48.641;0.038;0.0082;0.0197;-0.0217;"Full";15
"NBWaVE";287.347;0.0314;0.0068;0.0128;0.4653;"Full";15
"CMF";780.583;0.0337;0.0073;0.0149;0.0323;"Full";15
"NMF";696.789;0.0347;0.0075;0.0135;0.0417;"Full";15
"NNLM";250.335;0.0325;0.0071;0.0105;0.0995;"Full";15
"AIRWLS";288.614;0.0323;0.007;0.0111;0.489;"Full";15
"Newton";110.269;0.0323;0.007;0.0121;0.465;"Full";15
"C-SGD";67.859;0.0317;0.0069;0.0108;0.4724;"Full";15
"B-SGD";39.941;0.0316;0.0069;0.0111;0.4329;"Full";15
"glmPCA";48.641;0.0381;0.1468;0.0196;-0.0217;"Train";15
