"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NMF";478.185;0.0432;0.0138;0.0195;-0.0135;"Full";15
"NNLM";275.581;0.0416;0.0133;0.0175;-0.003;"Full";15
"AIRWLS";191.015;0.0408;0.0131;0.0168;0.4803;"Full";15
"Newton";154.853;0.0407;0.0131;0.0168;0.4343;"Full";15
"C-SGD";66.095;0.0408;0.0131;0.0172;0.342;"Full";15
"B-SGD";43.003;0.0402;0.013;0.0172;0.3974;"Full";15
"glmPCA";1116.431;0.0458;0.1518;0.0238;-0.0179;"Train";15
"NBWaVE";202.803;0.0417;0.1507;0.0183;0.4787;"Train";15
"CMF";351.42;0.0419;0.1508;0.0175;0.0103;"Train";15
"NMF";478.185;0.0432;0.1511;0.0192;-0.0135;"Train";15
"NNLM";275.581;0.0415;0.1507;0.0173;-0.003;"Train";15
"AIRWLS";191.015;0.0407;0.1505;0.0165;0.4803;"Train";15
"Newton";154.853;0.0406;0.1504;0.0165;0.4343;"Train";15
"C-SGD";66.095;0.0407;0.1504;0.0171;0.342;"Train";15
"B-SGD";43.003;0.04;0.1503;0.0171;0.3974;"Train";15
"glmPCA";1116.431;0.0458;0.4985;0.0241;-0.0179;"Test";15
"NBWaVE";202.803;0.0422;0.4979;0.0187;0.4787;"Test";15
"CMF";351.42;0.0421;0.4979;0.019;0.0103;"Test";15
"NMF";478.185;0.0433;0.498;0.0205;-0.0135;"Test";15
"NNLM";275.581;0.0417;0.4979;0.0182;-0.003;"Test";15
"AIRWLS";191.015;0.041;0.4978;0.0176;0.4803;"Test";15
"Newton";154.853;0.0409;0.4978;0.0178;0.4343;"Test";15
"C-SGD";66.095;0.0413;0.4978;0.0177;0.342;"Test";15
"B-SGD";43.003;0.0408;0.4978;0.0176;0.3974;"Test";15
"glmPCA";1493.417;0.0492;0.0137;0.0266;-0.0345;"Full";16
"NBWaVE";215.859;0.0448;0.0125;0.0185;0.4417;"Full";16
"CMF";337.059;0.0453;0.0127;Inf;0.0314;"Full";16
"NMF";480.405;0.047;0.0131;0.0209;0.1492;"Full";16
"NNLM";275.161;0.0445;0.0125;0.0179;0.0035;"Full";16
"AIRWLS";210.385;0.0437;0.0122;0.0166;0.4498;"Full";16
"Newton";158.557;0.0436;0.0122;0.0166;0.4823;"Full";16
"C-SGD";65.818;0.0436;0.0122;0.0174;0.4398;"Full";16
"B-SGD";43.059;0.043;0.0121;0.0171;0.4232;"Full";16
"glmPCA";1493.417;0.0492;0.151;0.0265;-0.0345;"Train";16
"NBWaVE";215.859;0.0446;0.15;0.0183;0.4417;"Train";16
"CMF";337.059;0.0452;0.1501;Inf;0.0314;"Train";16
"NMF";480.405;0.0469;0.1506;0.0197;0.1492;"Train";16
"NNLM";275.161;0.0444;0.15;0.0172;0.0035;"Train";16
"AIRWLS";210.385;0.0436;0.1498;0.0161;0.4498;"Train";16
"Newton";158.557;0.0436;0.1498;0.0161;0.4823;"Train";16
"C-SGD";65.818;0.0434;0.1498;0.0172;0.4398;"Train";16
"B-SGD";43.059;0.0428;0.1496;0.0169;0.4232;"Train";16
"glmPCA";1493.417;0.0491;0.4979;0.027;-0.0345;"Test";16
"NBWaVE";215.859;0.0451;0.4973;0.019;0.4417;"Test";16
"CMF";337.059;0.0454;0.4975;0.0241;0.0314;"Test";16
"NMF";480.405;0.0471;0.4975;0.0243;0.1492;"Test";16
"NNLM";275.161;0.0447;0.4973;0.02;0.0035;"Test";16
"AIRWLS";210.385;0.0438;0.4972;0.0179;0.4498;"Test";16
"Newton";158.557;0.0438;0.4972;0.018;0.4823;"Test";16
"C-SGD";65.818;0.044;0.4972;0.0181;0.4398;"Test";16
"B-SGD";43.059;0.0435;0.4972;0.0178;0.4232;"Test";16
"glmPCA";1166.832;0.0478;0.0134;0.0274;-0.0175;"Full";17
"NBWaVE";202.523;0.0435;0.0123;0.0203;0.4296;"Full";17
"CMF";345.145;0.0436;0.0123;Inf;0.0609;"Full";17
"NMF";480.861;0.0448;0.0126;0.022;0.0248;"Full";17
"NNLM";275.174;0.0431;0.0122;0.0196;0.0445;"Full";17
"AIRWLS";172.955;0.0424;0.012;0.0184;0.4085;"Full";17
"Newton";169.373;0.0423;0.012;0.0184;0.4702;"Full";17
"C-SGD";66.211;0.0423;0.012;0.0188;0.4793;"Full";17
"B-SGD";43.13;0.0417;0.0118;0.0189;0.4614;"Full";17
"glmPCA";1166.832;0.0478;0.1508;0.0273;-0.0175;"Train";17
"NBWaVE";202.523;0.0434;0.1498;0.0201;0.4296;"Train";17
"CMF";345.145;0.0436;0.1499;Inf;0.0609;"Train";17
"NMF";480.861;0.0448;0.1501;0.0216;0.0248;"Train";17
"NNLM";275.174;0.0431;0.1497;0.0194;0.0445;"Train";17
"AIRWLS";172.955;0.0423;0.1496;0.0181;0.4085;"Train";17
"Newton";169.373;0.0423;0.1496;0.0181;0.4702;"Train";17
"C-SGD";66.211;0.0422;0.1495;0.0187;0.4793;"Train";17
"B-SGD";43.13;0.0415;0.1494;0.0187;0.4614;"Train";17
"glmPCA";1166.832;0.0478;0.4978;0.0276;-0.0175;"Test";17
"NBWaVE";202.523;0.0439;0.4972;0.0206;0.4296;"Test";17
"CMF";345.145;0.0437;0.4973;Inf;0.0609;"Test";17
"NMF";480.861;0.0449;0.4974;0.023;0.0248;"Test";17
"NNLM";275.174;0.0433;0.4972;0.0203;0.0445;"Test";17
"AIRWLS";172.955;0.0425;0.4971;0.0192;0.4085;"Test";17
"Newton";169.373;0.0425;0.4971;0.0193;0.4702;"Test";17
"C-SGD";66.211;0.0427;0.4971;0.0193;0.4793;"Test";17
"B-SGD";43.13;0.0422;0.4971;0.0193;0.4614;"Test";17
"glmPCA";1115.172;0.0475;0.0138;0.0269;-0.0395;"Full";18
"NBWaVE";200.501;0.0429;0.0125;0.0188;0.4249;"Full";18
"CMF";338.569;0.043;0.0126;0.0185;-0.0039;"Full";18
"NMF";NA;NA;NA;NA;NA;"Full";18
"NNLM";275.574;0.0426;0.0125;0.018;0.0026;"Full";18
"AIRWLS";283.227;0.0418;0.0122;0.0169;0.4567;"Full";18
"Newton";174.145;0.0417;0.0122;0.0169;0.5012;"Full";18
"C-SGD";65.594;0.0418;0.0122;0.0175;0.4158;"Full";18
"B-SGD";42.893;0.0412;0.0121;0.0175;0.4076;"Full";18
"glmPCA";1115.172;0.0475;0.1511;0.0268;-0.0395;"Train";18
"NBWaVE";200.501;0.0428;0.15;0.0187;0.4249;"Train";18
"CMF";338.569;0.043;0.15;0.018;-0.0039;"Train";18
"NMF";NA;NA;NA;NA;NA;"Train";18
"NNLM";275.574;0.0426;0.1499;0.0177;0.0026;"Train";18
"AIRWLS";283.227;0.0418;0.1497;0.0166;0.4567;"Train";18
"Newton";174.145;0.0417;0.1497;0.0166;0.5012;"Train";18
"C-SGD";65.594;0.0416;0.1497;0.0173;0.4158;"Train";18
"B-SGD";42.893;0.041;0.1496;0.0173;0.4076;"Train";18
"glmPCA";1115.172;0.0475;0.498;0.0272;-0.0395;"Test";18
"NBWaVE";200.501;0.0433;0.4974;0.0192;0.4249;"Test";18
"CMF";338.569;0.0431;0.4975;0.02;-0.0039;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";275.574;0.0427;0.4974;0.0188;0.0026;"Test";18
"AIRWLS";283.227;0.0419;0.4973;0.0179;0.4567;"Test";18
"Newton";174.145;0.0419;0.4973;0.018;0.5012;"Test";18
"C-SGD";65.594;0.0421;0.4973;0.018;0.4158;"Test";18
"B-SGD";42.893;0.0417;0.4973;0.0179;0.4076;"Test";18
"glmPCA";1198.574;0.0516;0.0124;0.0309;-0.0139;"Full";19
"NBWaVE";204.356;0.0464;0.0112;0.022;0.4498;"Full";19
"CMF";349.934;0.0471;0.0114;0.0226;0.1072;"Full";19
"NMF";479.512;0.0481;0.0116;0.0236;0.0714;"Full";19
"NNLM";275.478;0.046;0.0112;0.0214;-0.0063;"Full";19
"AIRWLS";183.292;0.0451;0.0109;0.02;0.4239;"Full";19
"Newton";166.969;0.0451;0.0109;0.0202;0.4473;"Full";19
"C-SGD";65.743;0.0451;0.0109;0.0205;0.3651;"Full";19
"B-SGD";42.428;0.0444;0.0108;0.0205;0.3767;"Full";19
"glmPCA";1198.574;0.0516;0.15;0.0308;-0.0139;"Train";19
"NBWaVE";204.356;0.0463;0.1489;0.0218;0.4498;"Train";19
"CMF";349.934;0.047;0.1491;0.022;0.1072;"Train";19
"NMF";479.512;0.048;0.1493;0.0233;0.0714;"Train";19
"NNLM";275.478;0.046;0.1489;0.0211;-0.0063;"Train";19
"AIRWLS";183.292;0.045;0.1487;0.0196;0.4239;"Train";19
"Newton";166.969;0.045;0.1487;0.0196;0.4473;"Train";19
"C-SGD";65.743;0.0449;0.1487;0.0203;0.3651;"Train";19
"B-SGD";42.428;0.0442;0.1485;0.0204;0.3767;"Train";19
"glmPCA";1198.574;0.0517;0.4972;0.0311;-0.0139;"Test";19
"NBWaVE";204.356;0.0469;0.4966;0.0223;0.4498;"Test";19
"CMF";349.934;0.0472;0.4967;0.0242;0.1072;"Test";19
"NMF";479.512;0.0482;0.4968;0.0246;0.0714;"Test";19
"NNLM";275.478;0.0462;0.4966;0.0222;-0.0063;"Test";19
"AIRWLS";183.292;0.0453;0.4965;0.0213;0.4239;"Test";19
"Newton";166.969;0.0453;0.4965;0.0219;0.4473;"Test";19
"C-SGD";65.743;0.0455;0.4965;0.021;0.3651;"Test";19
"B-SGD";42.428;0.0449;0.4965;0.0209;0.3767;"Test";19
"glmPCA";1278.367;0.05;0.0137;0.0279;-0.007;"Full";20
"NBWaVE";210.341;0.0453;0.0124;0.0197;0.4592;"Full";20
"CMF";341.273;0.0469;0.0129;Inf;0.0547;"Full";20
"NMF";NA;NA;NA;NA;NA;"Full";20
"NNLM";275.972;0.0449;0.0124;0.0188;-0.0073;"Full";20
"AIRWLS";199.861;0.0441;0.0121;0.0179;0.4644;"Full";20
"Newton";171.997;0.0441;0.0121;0.0179;0.4916;"Full";20
"C-SGD";66.075;0.044;0.0121;0.0184;0.4241;"Full";20
"B-SGD";42.845;0.0434;0.012;0.0184;0.4064;"Full";20
"glmPCA";1278.367;0.05;0.151;0.0277;-0.007;"Train";20
"NBWaVE";210.341;0.0452;0.1499;0.0195;0.4592;"Train";20
"CMF";341.273;0.0458;0.15;0.0192;0.0547;"Train";20
"NMF";NA;NA;NA;NA;NA;"Train";20
"NNLM";275.972;0.0449;0.1498;0.0184;-0.0073;"Train";20
"AIRWLS";199.861;0.044;0.1496;0.0174;0.4644;"Train";20
"Newton";171.997;0.044;0.1496;0.0174;0.4916;"Train";20
"C-SGD";66.075;0.0439;0.1496;0.0181;0.4241;"Train";20
"B-SGD";42.845;0.0432;0.1495;0.0182;0.4064;"Train";20
"glmPCA";1278.367;0.05;0.498;0.0282;-0.007;"Test";20
"NBWaVE";210.341;0.0457;0.4974;0.0201;0.4592;"Test";20
"CMF";341.273;0.0501;0.4981;Inf;0.0547;"Test";20
"NMF";NA;NA;NA;NA;NA;"Test";20
"NNLM";275.972;0.0451;0.4974;0.0198;-0.0073;"Test";20
"AIRWLS";199.861;0.0443;0.4973;0.0191;0.4644;"Test";20
"Newton";171.997;0.0442;0.4973;0.0194;0.4916;"Test";20
"C-SGD";66.075;0.0444;0.4973;0.019;0.4241;"Test";20
"B-SGD";42.845;0.044;0.4973;0.0189;0.4064;"Test";20
"glmPCA";1151.677;0.0523;0.0122;0.0288;-0.0134;"Full";21
"NBWaVE";206.412;0.047;0.011;0.0216;0.4427;"Full";21
"CMF";356.404;0.0474;0.0112;0.0218;0.0411;"Full";21
"NMF";NA;NA;NA;NA;NA;"Full";21
"NNLM";275.509;0.0467;0.011;0.0208;0.0375;"Full";21
"AIRWLS";341.408;0.0457;0.0108;0.0197;0.4252;"Full";21
"Newton";206.028;0.0457;0.0108;0.0197;0.462;"Full";21
"C-SGD";66.244;0.0456;0.0107;0.0203;0.4627;"Full";21
"B-SGD";43.521;0.045;0.0106;0.0202;0.4421;"Full";21
"glmPCA";1151.677;0.0523;0.1499;0.0287;-0.0134;"Train";21
"NBWaVE";206.412;0.0469;0.1489;0.0214;0.4427;"Train";21
"CMF";356.404;0.0474;0.149;0.0212;0.0411;"Train";21
"NMF";NA;NA;NA;NA;NA;"Train";21
"NNLM";275.509;0.0466;0.1489;0.0206;0.0375;"Train";21
"AIRWLS";341.408;0.0456;0.1487;0.0193;0.4252;"Train";21
"Newton";206.028;0.0456;0.1487;0.0193;0.462;"Train";21
"C-SGD";66.244;0.0454;0.1486;0.0201;0.4627;"Train";21
"B-SGD";43.521;0.0448;0.1485;0.0201;0.4421;"Train";21
"glmPCA";1151.677;0.0524;0.4969;0.0291;-0.0134;"Test";21
"NBWaVE";206.412;0.0475;0.4963;0.0219;0.4427;"Test";21
"CMF";356.404;0.0476;0.4964;0.0235;0.0411;"Test";21
"NMF";NA;NA;NA;NA;NA;"Test";21
"NNLM";275.509;0.0469;0.4963;0.0216;0.0375;"Test";21
"AIRWLS";341.408;0.0459;0.4962;0.0208;0.4252;"Test";21
"Newton";206.028;0.0459;0.4962;0.0208;0.462;"Test";21
"C-SGD";66.244;0.0461;0.4962;0.0208;0.4627;"Test";21
"B-SGD";43.521;0.0456;0.4962;0.0207;0.4421;"Test";21
"glmPCA";1148.396;0.0503;0.0136;0.0285;-0.0215;"Full";22
"NBWaVE";215.841;0.0457;0.0124;0.02;0.4529;"Full";22
"CMF";344.193;0.0458;0.0125;0.0204;0.0309;"Full";22
"NMF";481.137;0.0473;0.0128;0.0223;0.0288;"Full";22
"NNLM";273.331;0.0451;0.0123;0.0196;0.011;"Full";22
"AIRWLS";167.12;0.0444;0.0121;0.0179;0.5148;"Full";22
"Newton";183.139;0.0444;0.0121;0.0179;0.42;"Full";22
"C-SGD";66.342;0.0442;0.0121;0.0185;0.4732;"Full";22
"B-SGD";43.208;0.0436;0.0119;0.0186;0.4768;"Full";22
"glmPCA";1148.396;0.0503;0.1511;0.0284;-0.0215;"Train";22
"NBWaVE";215.841;0.0455;0.15;0.0199;0.4529;"Train";22
"CMF";344.193;0.0458;0.1501;0.0198;0.0309;"Train";22
"NMF";481.137;0.0473;0.1504;0.0217;0.0288;"Train";22
"NNLM";273.331;0.0451;0.1499;0.0193;0.011;"Train";22
"AIRWLS";167.12;0.0444;0.1498;0.0175;0.5148;"Train";22
"Newton";183.139;0.0443;0.1498;0.0175;0.42;"Train";22
"C-SGD";66.342;0.0441;0.1497;0.0183;0.4732;"Train";22
"B-SGD";43.208;0.0435;0.1496;0.0184;0.4768;"Train";22
"glmPCA";1148.396;0.0503;0.4977;0.0289;-0.0215;"Test";22
"NBWaVE";215.841;0.0461;0.4971;0.0204;0.4529;"Test";22
"CMF";344.193;0.0459;0.4971;0.0223;0.0309;"Test";22
"NMF";481.137;0.0474;0.4972;0.024;0.0288;"Test";22
"NNLM";273.331;0.0452;0.497;0.0206;0.011;"Test";22
"AIRWLS";167.12;0.0446;0.4969;0.0191;0.5148;"Test";22
"Newton";183.139;0.0445;0.4969;0.0191;0.42;"Test";22
"C-SGD";66.342;0.0446;0.4969;0.0191;0.4732;"Test";22
"B-SGD";43.208;0.0441;0.4969;0.0191;0.4768;"Test";22
"glmPCA";1102.91;0.0491;0.0137;0.0252;-0.0241;"Full";23
"NBWaVE";217.175;0.0446;0.0124;0.0187;0.4251;"Full";23
"CMF";355.429;0.0451;0.0126;0.0187;0.0433;"Full";23
"NMF";NA;NA;NA;NA;NA;"Full";23
"NNLM";275.492;0.0445;0.0125;0.018;0.0425;"Full";23
"AIRWLS";162.908;0.0435;0.0122;0.017;0.4991;"Full";23
"Newton";162.489;0.0434;0.0122;0.0171;0.4747;"Full";23
"C-SGD";65.272;0.0434;0.0121;0.0174;0.487;"Full";23
"B-SGD";42.458;0.0428;0.012;0.0175;0.4717;"Full";23
"glmPCA";1102.91;0.0491;0.1511;0.0251;-0.0241;"Train";23
"NBWaVE";217.175;0.0445;0.1501;0.0186;0.4251;"Train";23
"CMF";355.429;0.0451;0.1502;0.0182;0.0433;"Train";23
"NMF";NA;NA;NA;NA;NA;"Train";23
"NNLM";275.492;0.0445;0.1501;0.0178;0.0425;"Train";23
"AIRWLS";162.908;0.0434;0.1498;0.0167;0.4991;"Train";23
"Newton";162.489;0.0433;0.1498;0.0167;0.4747;"Train";23
"C-SGD";65.272;0.0432;0.1498;0.0172;0.487;"Train";23
"B-SGD";42.458;0.0426;0.1497;0.0173;0.4717;"Train";23
"glmPCA";1102.91;0.0493;0.4977;0.0254;-0.0241;"Test";23
"NBWaVE";217.175;0.0451;0.4971;0.0191;0.4251;"Test";23
"CMF";355.429;0.0453;0.4972;0.0202;0.0433;"Test";23
"NMF";NA;NA;NA;NA;NA;"Test";23
"NNLM";275.492;0.0448;0.4971;0.0188;0.0425;"Test";23
"AIRWLS";162.908;0.0438;0.497;0.0181;0.4991;"Test";23
"Newton";162.489;0.0437;0.497;0.0181;0.4747;"Test";23
"C-SGD";65.272;0.0439;0.497;0.018;0.487;"Test";23
"B-SGD";42.458;0.0434;0.4969;0.018;0.4717;"Test";23
"glmPCA";1132.267;0.048;0.0138;0.0283;-0.0309;"Full";24
"NBWaVE";200.949;0.0436;0.0126;0.0192;0.4346;"Full";24
"CMF";336.997;0.0439;0.0127;Inf;0.0246;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";275.777;0.0433;0.0125;Inf;-0.0165;"Full";24
"AIRWLS";213.046;0.0425;0.0123;0.0172;0.4653;"Full";24
"Newton";171.603;0.0425;0.0123;0.0172;0.4426;"Full";24
"C-SGD";54.199;0.0424;0.0123;0.0179;0.4326;"Full";24
"B-SGD";43.094;0.0418;0.0121;0.0177;0.4181;"Full";24
"glmPCA";1132.267;0.048;0.1512;0.0282;-0.0309;"Train";24
"NBWaVE";200.949;0.0434;0.1501;0.019;0.4346;"Train";24
"CMF";336.997;0.0438;0.1502;0.0185;0.0246;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";275.777;0.0433;0.1501;0.0181;-0.0165;"Train";24
"AIRWLS";213.046;0.0424;0.1499;0.0167;0.4653;"Train";24
"Newton";171.603;0.0424;0.1499;0.0167;0.4426;"Train";24
"C-SGD";54.199;0.0422;0.1499;0.0177;0.4326;"Train";24
"B-SGD";43.094;0.0416;0.1497;0.0175;0.4181;"Train";24
"glmPCA";1132.267;0.0481;0.4979;0.0288;-0.0309;"Test";24
"NBWaVE";200.949;0.044;0.4972;0.0197;0.4346;"Test";24
"CMF";336.997;0.044;0.4973;Inf;0.0246;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";275.777;0.0435;0.4973;Inf;-0.0165;"Test";24
"AIRWLS";213.046;0.0427;0.4971;0.0185;0.4653;"Test";24
"Newton";171.603;0.0427;0.4971;0.0184;0.4426;"Test";24
"C-SGD";54.199;0.0428;0.4971;0.0185;0.4326;"Test";24
"B-SGD";43.094;0.0423;0.4971;0.0183;0.4181;"Test";24
"glmPCA";1165.674;0.0528;0.0148;0.0257;-0.0128;"Full";25
"NBWaVE";211.434;0.0482;0.0136;0.0191;0.4432;"Full";25
"CMF";358.571;0.0485;0.0137;0.0191;0.003;"Full";25
"NMF";482.259;0.0499;0.014;0.0208;0.0296;"Full";25
"NNLM";275.722;0.0481;0.0136;0.0189;-0.011;"Full";25
"AIRWLS";159.881;0.0469;0.0133;0.0173;0.4232;"Full";25
"Newton";181.345;0.0469;0.0133;0.0173;0.4295;"Full";25
"C-SGD";65.694;0.0469;0.0133;0.0178;0.4883;"Full";25
"B-SGD";43.066;0.0463;0.0131;0.018;0.4496;"Full";25
"glmPCA";1165.674;0.0528;0.152;0.0256;-0.0128;"Train";25
"NBWaVE";211.434;0.048;0.151;0.0189;0.4432;"Train";25
"CMF";358.571;0.0485;0.1511;0.0187;0.003;"Train";25
"NMF";482.259;0.0498;0.1514;0.0204;0.0296;"Train";25
"NNLM";275.722;0.0481;0.151;0.0186;-0.011;"Train";25
"AIRWLS";159.881;0.0469;0.1507;0.017;0.4232;"Train";25
"Newton";181.345;0.0469;0.1507;0.017;0.4295;"Train";25
"C-SGD";65.694;0.0468;0.1507;0.0177;0.4883;"Train";25
"B-SGD";43.066;0.0461;0.1506;0.0178;0.4496;"Train";25
"glmPCA";1165.674;0.0528;0.4985;0.026;-0.0128;"Test";25
"NBWaVE";211.434;0.0485;0.4978;0.0195;0.4432;"Test";25
"CMF";358.571;0.0486;0.4979;0.0204;0.003;"Test";25
"NMF";482.259;0.05;0.498;0.0219;0.0296;"Test";25
"NNLM";275.722;0.0482;0.4978;0.0198;-0.011;"Test";25
"AIRWLS";159.881;0.0471;0.4977;0.0183;0.4232;"Test";25
"Newton";181.345;0.047;0.4977;0.0183;0.4295;"Test";25
"C-SGD";65.694;0.0473;0.4977;0.0184;0.4883;"Test";25
"B-SGD";43.066;0.0467;0.4977;0.0184;0.4496;"Test";25
