"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";3.362;0.0151;0.0016;0.0089;0.184;"Full";15
"B-SGD";1.936;0.0149;0.0016;0.0101;0.1333;"Full";15
"glmPCA";10.808;0.016;0.1407;0.0104;0.2378;"Train";15
"NBWaVE";10.989;0.0139;0.1406;0.0104;0.2784;"Train";15
"CMF";9.675;0.017;0.1407;0.0092;0.017;"Train";15
"NMF";4.811;0.0176;0.1409;0.0109;0.009;"Train";15
"NNLM";3.572;0.0153;0.1406;0.0084;0.0574;"Train";15
"AIRWLS";3.552;0.0145;0.1405;0.0058;0.3669;"Train";15
"Newton";1.816;0.0145;0.1405;0.0058;0.3614;"Train";15
"C-SGD";3.362;0.0145;0.1405;0.0075;0.184;"Train";15
"B-SGD";1.936;0.0133;0.1405;0.0089;0.1333;"Train";15
"glmPCA";10.808;0.0166;0.4919;0.0167;0.2378;"Test";15
"NBWaVE";10.989;0.0171;0.4918;0.0132;0.2784;"Test";15
"CMF";9.675;0.0179;0.492;0.0245;0.017;"Test";15
"NMF";4.811;0.0184;0.4919;0.0193;0.009;"Test";15
"NNLM";3.572;0.016;0.4919;0.0128;0.0574;"Test";15
"AIRWLS";3.552;0.0154;0.4919;0.0158;0.3669;"Test";15
"Newton";1.816;0.0155;0.4919;0.0172;0.3614;"Test";15
"C-SGD";3.362;0.0168;0.4919;0.013;0.184;"Test";15
"B-SGD";1.936;0.0196;0.492;0.0135;0.1333;"Test";15
"glmPCA";12.41;0.0201;0.0038;0.01;-0.0823;"Full";16
"NBWaVE";12.39;0.0155;0.0029;0.0064;0.2899;"Full";16
"CMF";9.461;0.0187;0.0036;0.0207;-0.0749;"Full";16
"NMF";4.818;0.0185;0.0035;0.0068;-0.0406;"Full";16
"NNLM";3.584;0.0171;0.0033;0.0058;0.0057;"Full";16
"AIRWLS";3.564;0.0161;0.0031;0.0038;0.2079;"Full";16
"Newton";1.831;0.0161;0.0031;0.0044;0.2266;"Full";16
"C-SGD";3.358;0.0164;0.0031;0.0046;0.0824;"Full";16
"B-SGD";1.93;0.0166;0.0032;0.0044;0.0624;"Full";16
"glmPCA";12.41;0.0199;0.143;0.0091;-0.0823;"Train";16
"NBWaVE";12.39;0.0145;0.1423;0.006;0.2899;"Train";16
"CMF";9.461;0.0182;0.1432;0.0034;-0.0749;"Train";16
"NMF";4.818;0.0182;0.1428;0.0037;-0.0406;"Train";16
"NNLM";3.584;0.0167;0.1422;0.0033;0.0057;"Train";16
"AIRWLS";3.564;0.0157;0.1423;0.0023;0.2079;"Train";16
"Newton";1.831;0.0156;0.1424;0.0023;0.2266;"Train";16
"C-SGD";3.358;0.0156;0.1423;0.0031;0.0824;"Train";16
"B-SGD";1.93;0.0149;0.1423;0.0032;0.0624;"Train";16
"glmPCA";12.41;0.0207;0.4922;0.0126;-0.0823;"Test";16
"NBWaVE";12.39;0.0183;0.4917;0.0074;0.2899;"Test";16
"CMF";9.461;0.0203;0.4913;0.0719;-0.0749;"Test";16
"NMF";4.818;0.0195;0.4918;0.0159;-0.0406;"Test";16
"NNLM";3.584;0.0181;0.4924;0.0131;0.0057;"Test";16
"AIRWLS";3.564;0.0171;0.4918;0.0083;0.2079;"Test";16
"Newton";1.831;0.0172;0.4917;0.0107;0.2266;"Test";16
"C-SGD";3.358;0.0186;0.4919;0.009;0.0824;"Test";16
"B-SGD";1.93;0.0216;0.492;0.008;0.0624;"Test";16
"glmPCA";12.565;0.0224;0.0025;0.0208;-0.0324;"Full";17
"NBWaVE";11.372;0.0157;0.0017;0.01;0.3905;"Full";17
"CMF";9.156;0.0183;0.002;0.0129;0.0673;"Full";17
"NMF";4.817;0.0188;0.0021;0.0123;0.1111;"Full";17
"NNLM";3.575;0.0164;0.0018;0.0083;0.1015;"Full";17
"AIRWLS";3.556;0.0155;0.0017;0.0071;0.4497;"Full";17
"Newton";1.814;0.0155;0.0017;0.0071;0.4717;"Full";17
"C-SGD";3.35;0.0155;0.0017;0.0074;0.4556;"Full";17
"B-SGD";1.921;0.0167;0.0019;0.009;0.1626;"Full";17
"glmPCA";12.565;0.0225;0.1412;0.0203;-0.0324;"Train";17
"NBWaVE";11.372;0.0148;0.1408;0.0093;0.3905;"Train";17
"CMF";9.156;0.018;0.1408;0.008;0.0673;"Train";17
"NMF";4.817;0.0187;0.141;0.0092;0.1111;"Train";17
"NNLM";3.575;0.0163;0.1407;0.0069;0.1015;"Train";17
"AIRWLS";3.556;0.0153;0.1406;0.0049;0.4497;"Train";17
"Newton";1.814;0.0153;0.1407;0.0049;0.4717;"Train";17
"C-SGD";3.35;0.0148;0.1406;0.0063;0.4556;"Train";17
"B-SGD";1.921;0.0145;0.1407;0.008;0.1626;"Train";17
"glmPCA";12.565;0.022;0.4925;0.0221;-0.0324;"Test";17
"NBWaVE";11.372;0.018;0.4918;0.0122;0.3905;"Test";17
"CMF";9.156;0.019;0.4923;0.0267;0.0673;"Test";17
"NMF";4.817;0.0194;0.4921;0.0214;0.1111;"Test";17
"NNLM";3.575;0.017;0.4922;0.0121;0.1015;"Test";17
"AIRWLS";3.556;0.0161;0.492;0.0135;0.4497;"Test";17
"Newton";1.814;0.0161;0.4919;0.0134;0.4717;"Test";17
"C-SGD";3.35;0.0176;0.492;0.0104;0.4556;"Test";17
"B-SGD";1.921;0.023;0.4921;0.0117;0.1626;"Test";17
"glmPCA";11.231;0.0174;0.0028;0.0122;-0.0519;"Full";18
"NBWaVE";11.316;0.0127;0.002;0.007;0.2603;"Full";18
"CMF";9.687;0.0151;0.0024;Inf;0.0438;"Full";18
"NMF";NA;NA;NA;NA;NA;"Full";18
"NNLM";3.576;0.0136;0.0022;0.0053;0.0759;"Full";18
"AIRWLS";3.552;0.0133;0.0021;0.005;0.2774;"Full";18
"Newton";1.816;0.0133;0.0021;0.0054;0.2707;"Full";18
"C-SGD";3.349;0.0135;0.0022;0.0052;0.2027;"Full";18
"B-SGD";1.929;0.0138;0.0022;0.0057;0.0814;"Full";18
"glmPCA";11.231;0.0174;0.1417;0.0117;-0.0519;"Train";18
"NBWaVE";11.316;0.0119;0.1411;0.0066;0.2603;"Train";18
"CMF";9.687;0.015;0.1413;0.005;0.0438;"Train";18
"NMF";NA;NA;NA;NA;NA;"Train";18
"NNLM";3.576;0.0135;0.1411;0.0043;0.0759;"Train";18
"AIRWLS";3.552;0.0131;0.1411;0.0032;0.2774;"Train";18
"Newton";1.816;0.0131;0.1411;0.0032;0.2707;"Train";18
"C-SGD";3.349;0.0126;0.1411;0.0043;0.2027;"Train";18
"B-SGD";1.929;0.0117;0.1411;0.0049;0.0814;"Train";18
"glmPCA";11.231;0.0174;0.4923;0.0137;-0.0519;"Test";18
"NBWaVE";11.316;0.0151;0.4918;0.0081;0.2603;"Test";18
"CMF";9.687;0.0156;0.4923;Inf;0.0438;"Test";18
"NMF";NA;NA;NA;NA;NA;"Test";18
"NNLM";3.576;0.014;0.4922;0.0081;0.0759;"Test";18
"AIRWLS";3.552;0.0139;0.4921;0.0102;0.2774;"Test";18
"Newton";1.816;0.0138;0.4921;0.0115;0.2707;"Test";18
"C-SGD";3.349;0.0159;0.4921;0.0078;0.2027;"Test";18
"B-SGD";1.929;0.0199;0.4922;0.0079;0.0814;"Test";18
"glmPCA";8.138;0.0189;0.0015;0.0123;0.1298;"Full";19
"NBWaVE";13.387;0.0164;0.0013;0.0116;0.294;"Full";19
"CMF";10.14;0.0191;0.0015;0.0105;0.0199;"Full";19
"NMF";4.814;0.0204;0.0016;0.0132;-0.0213;"Full";19
"NNLM";3.58;0.0179;0.0014;0.0094;0.0708;"Full";19
"AIRWLS";3.549;0.017;0.0013;0.0087;0.2573;"Full";19
"Newton";1.806;0.017;0.0013;0.0095;0.2828;"Full";19
"C-SGD";3.352;0.0167;0.0013;0.0085;0.2825;"Full";19
"B-SGD";1.923;0.0162;0.0013;0.0089;0.1554;"Full";19
"glmPCA";8.138;0.0185;0.1408;0.008;0.1298;"Train";19
"NBWaVE";13.387;0.0153;0.1407;0.011;0.294;"Train";19
"CMF";10.14;0.0189;0.1407;0.0082;0.0199;"Train";19
"NMF";4.814;0.0202;0.1409;0.0102;-0.0213;"Train";19
"NNLM";3.58;0.0177;0.1406;0.008;0.0708;"Train";19
"AIRWLS";3.549;0.0166;0.1406;0.0063;0.2573;"Train";19
"Newton";1.806;0.0166;0.1406;0.0062;0.2828;"Train";19
"C-SGD";3.352;0.0159;0.1406;0.0072;0.2825;"Train";19
"B-SGD";1.923;0.0144;0.1405;0.008;0.1554;"Train";19
"glmPCA";8.138;0.0199;0.4911;0.024;0.1298;"Test";19
"NBWaVE";13.387;0.0194;0.4911;0.0131;0.294;"Test";19
"CMF";10.14;0.0197;0.4914;0.0167;0.0199;"Test";19
"NMF";4.814;0.0211;0.4913;0.0217;-0.0213;"Test";19
"NNLM";3.58;0.0185;0.4914;0.0131;0.0708;"Test";19
"AIRWLS";3.549;0.0179;0.4913;0.0154;0.2573;"Test";19
"Newton";1.806;0.018;0.4913;0.0184;0.2828;"Test";19
"C-SGD";3.352;0.0192;0.4913;0.0121;0.2825;"Test";19
"B-SGD";1.923;0.0214;0.4913;0.0114;0.1554;"Test";19
"glmPCA";12.533;0.024;0.002;0.0179;-0.0628;"Full";20
"NBWaVE";15.349;0.0173;0.0015;0.0102;0.2816;"Full";20
"CMF";10.005;0.0202;0.0017;0.0131;0.0214;"Full";20
"NMF";4.832;0.0214;0.0018;0.0121;0.0116;"Full";20
"NNLM";3.581;0.0185;0.0016;0.0084;0.0605;"Full";20
"AIRWLS";3.56;0.0173;0.0015;0.0071;0.3284;"Full";20
"Newton";1.818;0.0175;0.0015;0.0082;0.2916;"Full";20
"C-SGD";3.363;0.0169;0.0015;0.0076;0.3063;"Full";20
"B-SGD";1.925;0.0177;0.0015;0.0079;0.1362;"Full";20
"glmPCA";12.533;0.0238;0.1407;0.0172;-0.0628;"Train";20
"NBWaVE";15.349;0.016;0.1403;0.0096;0.2816;"Train";20
"CMF";10.005;0.0198;0.1405;0.0076;0.0214;"Train";20
"NMF";4.832;0.021;0.1406;0.0091;0.0116;"Train";20
"NNLM";3.581;0.0181;0.1403;0.0071;0.0605;"Train";20
"AIRWLS";3.56;0.0169;0.1402;0.0052;0.3284;"Train";20
"Newton";1.818;0.0169;0.1403;0.0053;0.2916;"Train";20
"C-SGD";3.363;0.0158;0.1402;0.0065;0.3063;"Train";20
"B-SGD";1.925;0.0153;0.1403;0.007;0.1362;"Train";20
"glmPCA";12.533;0.0245;0.4925;0.0201;-0.0628;"Test";20
"NBWaVE";15.349;0.0209;0.4921;0.0119;0.2816;"Test";20
"CMF";10.005;0.0216;0.4922;0.0295;0.0214;"Test";20
"NMF";4.832;0.0225;0.4923;0.0212;0.0116;"Test";20
"NNLM";3.581;0.0196;0.4924;0.0122;0.0605;"Test";20
"AIRWLS";3.56;0.0187;0.4922;0.0127;0.3284;"Test";20
"Newton";1.818;0.019;0.4921;0.0166;0.2916;"Test";20
"C-SGD";3.363;0.0202;0.4922;0.0111;0.3063;"Test";20
"B-SGD";1.925;0.0247;0.4923;0.0106;0.1362;"Test";20
"glmPCA";12.805;0.0208;0.0024;0.0133;-0.0519;"Full";21
"NBWaVE";11.309;0.0146;0.0017;0.0076;0.3436;"Full";21
"CMF";9.985;0.0169;0.002;0.0068;0.193;"Full";21
"NMF";4.817;0.0185;0.0022;0.0094;0.0587;"Full";21
"NNLM";3.572;0.0158;0.0019;0.006;0.244;"Full";21
"AIRWLS";3.552;0.0147;0.0017;0.005;0.388;"Full";21
"Newton";1.809;0.0147;0.0017;0.0054;0.3713;"Full";21
"C-SGD";3.36;0.0146;0.0017;0.0055;0.3087;"Full";21
"B-SGD";1.921;0.0144;0.0017;0.0055;0.2856;"Full";21
"glmPCA";12.805;0.0207;0.1409;0.0126;-0.0519;"Train";21
"NBWaVE";11.309;0.0136;0.1403;0.0071;0.3436;"Train";21
"CMF";9.985;0.0166;0.1405;0.0046;0.193;"Train";21
"NMF";4.817;0.0182;0.1408;0.0062;0.0587;"Train";21
"NNLM";3.572;0.0156;0.1403;0.0047;0.244;"Train";21
"AIRWLS";3.552;0.0144;0.1403;0.0032;0.388;"Train";21
"Newton";1.809;0.0143;0.1403;0.0032;0.3713;"Train";21
"C-SGD";3.36;0.0141;0.1403;0.0042;0.3087;"Train";21
"B-SGD";1.921;0.0132;0.1403;0.0045;0.2856;"Train";21
"glmPCA";12.805;0.021;0.493;0.0153;-0.0519;"Test";21
"NBWaVE";11.309;0.0174;0.4925;0.009;0.3436;"Test";21
"CMF";9.985;0.0177;0.4927;0.0132;0.193;"Test";21
"NMF";4.817;0.0193;0.4926;0.0184;0.0587;"Test";21
"NNLM";3.572;0.0166;0.4928;0.0097;0.244;"Test";21
"AIRWLS";3.552;0.0157;0.4926;0.0101;0.388;"Test";21
"Newton";1.809;0.0157;0.4925;0.0116;0.3713;"Test";21
"C-SGD";3.36;0.0163;0.4926;0.0091;0.3087;"Test";21
"B-SGD";1.921;0.018;0.4926;0.0083;0.2856;"Test";21
"glmPCA";11.348;0.02;0.0028;0.0215;-0.0545;"Full";22
"NBWaVE";11.368;0.0152;0.0021;0.0111;0.3091;"Full";22
"CMF";8.653;0.0175;0.0025;0.0134;0.0358;"Full";22
"NMF";4.652;0.0178;0.0025;0.0131;0.0153;"Full";22
"NNLM";3.581;0.0162;0.0023;0.0091;0.053;"Full";22
"AIRWLS";3.565;0.0157;0.0022;0.0082;0.2988;"Full";22
"Newton";1.817;0.0157;0.0022;0.0084;0.2764;"Full";22
"C-SGD";3.354;0.0159;0.0023;0.0089;0.2744;"Full";22
"B-SGD";1.923;0.0164;0.0023;0.0104;0.0944;"Full";22
"glmPCA";11.348;0.0198;0.1417;0.0211;-0.0545;"Train";22
"NBWaVE";11.368;0.0142;0.141;0.0104;0.3091;"Train";22
"CMF";8.653;0.017;0.1412;0.0087;0.0358;"Train";22
"NMF";4.652;0.0174;0.1415;0.0105;0.0153;"Train";22
"NNLM";3.581;0.0159;0.1411;0.0078;0.053;"Train";22
"AIRWLS";3.565;0.0152;0.141;0.0057;0.2988;"Train";22
"Newton";1.817;0.0152;0.141;0.0057;0.2764;"Train";22
"C-SGD";3.354;0.0149;0.141;0.0076;0.2744;"Train";22
"B-SGD";1.923;0.014;0.141;0.0092;0.0944;"Train";22
"glmPCA";11.348;0.0205;0.4924;0.0225;-0.0545;"Test";22
"NBWaVE";11.368;0.0181;0.4922;0.0132;0.3091;"Test";22
"CMF";8.653;0.0187;0.4925;0.0268;0.0358;"Test";22
"NMF";4.652;0.0188;0.4922;0.0206;0.0153;"Test";22
"NNLM";3.581;0.0172;0.4924;0.0129;0.053;"Test";22
"AIRWLS";3.565;0.017;0.4924;0.0154;0.2988;"Test";22
"Newton";1.817;0.017;0.4924;0.016;0.2764;"Test";22
"C-SGD";3.354;0.0187;0.4924;0.0129;0.2744;"Test";22
"B-SGD";1.923;0.0231;0.4926;0.0136;0.0944;"Test";22
"glmPCA";11.145;0.0199;0.0024;0.0126;0.1769;"Full";23
"NBWaVE";13.393;0.0158;0.0019;0.0085;0.3248;"Full";23
"CMF";8.506;0.0195;0.0024;0.011;0.0067;"Full";23
"NMF";4.826;0.0196;0.0024;0.0101;-0.005;"Full";23
"NNLM";3.293;0.0172;0.0021;0.0069;0.0467;"Full";23
"AIRWLS";3.562;0.0164;0.002;0.0058;0.372;"Full";23
"Newton";1.814;0.0164;0.002;0.0064;0.3689;"Full";23
"C-SGD";3.352;0.0165;0.002;0.0068;0.2214;"Full";23
"B-SGD";1.921;0.0173;0.0021;0.0072;0.1506;"Full";23
"glmPCA";11.145;0.0198;0.1411;0.0113;0.1769;"Train";23
"NBWaVE";13.393;0.0148;0.1408;0.008;0.3248;"Train";23
"CMF";8.506;0.0192;0.1411;0.0058;0.0067;"Train";23
"NMF";4.826;0.0194;0.1412;0.0069;-0.005;"Train";23
"NNLM";3.293;0.017;0.1407;0.0052;0.0467;"Train";23
"AIRWLS";3.562;0.0162;0.1408;0.0038;0.372;"Train";23
"Newton";1.814;0.0162;0.1408;0.0037;0.3689;"Train";23
"C-SGD";3.352;0.0159;0.1408;0.0051;0.2214;"Train";23
"B-SGD";1.921;0.0155;0.1408;0.0057;0.1506;"Train";23
"glmPCA";11.145;0.0201;0.4925;0.0162;0.1769;"Test";23
"NBWaVE";13.393;0.0185;0.4922;0.01;0.3248;"Test";23
"CMF";8.506;0.0202;0.4925;0.0257;0.0067;"Test";23
"NMF";4.826;0.0201;0.4923;0.0193;-0.005;"Test";23
"NNLM";3.293;0.0177;0.4926;0.0119;0.0467;"Test";23
"AIRWLS";3.562;0.0171;0.4923;0.0117;0.372;"Test";23
"Newton";1.814;0.0172;0.4923;0.014;0.3689;"Test";23
"C-SGD";3.352;0.0183;0.4924;0.0114;0.2214;"Test";23
"B-SGD";1.921;0.0222;0.4925;0.0113;0.1506;"Test";23
"glmPCA";12.154;0.0205;0.0021;0.0165;0.0835;"Full";24
"NBWaVE";12.246;0.0165;0.0017;0.0113;0.476;"Full";24
"CMF";9.331;0.019;0.002;0.012;0.055;"Full";24
"NMF";2.086;0.0204;0.0021;0.0153;0.0121;"Full";24
"NNLM";3.592;0.0177;0.0018;0.0092;0.0763;"Full";24
"AIRWLS";3.575;0.0169;0.0017;0.0083;0.4513;"Full";24
"Newton";1.824;0.0169;0.0017;0.0086;0.4553;"Full";24
"C-SGD";3.352;0.0166;0.0017;0.0087;0.3643;"Full";24
"B-SGD";1.927;0.0175;0.0018;0.0094;0.1668;"Full";24
"glmPCA";12.154;0.0203;0.1416;0.0148;0.0835;"Train";24
"NBWaVE";12.246;0.0157;0.1413;0.0104;0.476;"Train";24
"CMF";9.331;0.0186;0.1414;0.0083;0.055;"Train";24
"NMF";2.086;0.0201;0.1417;0.0124;0.0121;"Train";24
"NNLM";3.592;0.0175;0.1413;0.0078;0.0763;"Train";24
"AIRWLS";3.575;0.0166;0.1412;0.0059;0.4513;"Train";24
"Newton";1.824;0.0166;0.1412;0.0059;0.4553;"Train";24
"C-SGD";3.352;0.0155;0.1412;0.0075;0.3643;"Train";24
"B-SGD";1.927;0.0153;0.1413;0.0083;0.1668;"Train";24
"glmPCA";12.154;0.0209;0.491;0.0215;0.0835;"Test";24
"NBWaVE";12.246;0.0189;0.4908;0.0138;0.476;"Test";24
"CMF";9.331;0.02;0.4912;0.0229;0.055;"Test";24
"NMF";2.086;0.0212;0.4909;0.0241;0.0121;"Test";24
"NNLM";3.592;0.0184;0.491;0.0132;0.0763;"Test";24
"AIRWLS";3.575;0.0177;0.491;0.0153;0.4513;"Test";24
"Newton";1.824;0.0177;0.491;0.0165;0.4553;"Test";24
"C-SGD";3.352;0.0199;0.491;0.012;0.3643;"Test";24
"B-SGD";1.927;0.0237;0.4911;0.0128;0.1668;"Test";24
"glmPCA";11.732;0.0156;0.0023;0.0072;0.1467;"Full";25
"NBWaVE";14.067;0.014;0.0021;0.0065;0.4072;"Full";25
"CMF";9.559;0.016;0.0024;0.0062;0.0354;"Full";25
"NMF";4.843;0.0171;0.0025;0.0079;-0.0288;"Full";25
"NNLM";3.589;0.0151;0.0022;0.0054;0.0354;"Full";25
"AIRWLS";3.566;0.0142;0.0021;0.0046;0.3127;"Full";25
"Newton";1.812;0.0143;0.0021;0.0057;0.2666;"Full";25
"C-SGD";3.356;0.0144;0.0021;0.0049;0.2803;"Full";25
"B-SGD";1.934;0.0149;0.0022;0.0051;0.0948;"Full";25
"glmPCA";11.732;0.0154;0.1409;0.0048;0.1467;"Train";25
"NBWaVE";14.067;0.0132;0.1407;0.0062;0.4072;"Train";25
"CMF";9.559;0.0157;0.141;0.0043;0.0354;"Train";25
"NMF";4.843;0.0169;0.1412;0.0053;-0.0288;"Train";25
"NNLM";3.589;0.0148;0.1407;0.0042;0.0354;"Train";25
"AIRWLS";3.566;0.0139;0.1406;0.003;0.3127;"Train";25
"Newton";1.812;0.014;0.1407;0.003;0.2666;"Train";25
"C-SGD";3.356;0.0137;0.1406;0.004;0.2803;"Train";25
"B-SGD";1.934;0.0133;0.1406;0.0043;0.0948;"Train";25
"glmPCA";11.732;0.0162;0.4927;0.0142;0.1467;"Test";25
"NBWaVE";14.067;0.0161;0.4927;0.0076;0.4072;"Test";25
"CMF";9.559;0.0166;0.4927;0.012;0.0354;"Test";25
"NMF";4.843;0.0177;0.4927;0.0153;-0.0288;"Test";25
"NNLM";3.589;0.0157;0.493;0.009;0.0354;"Test";25
"AIRWLS";3.566;0.0151;0.4928;0.0093;0.3127;"Test";25
"Newton";1.812;0.0153;0.4928;0.0136;0.2666;"Test";25
"C-SGD";3.356;0.0162;0.4929;0.0075;0.2803;"Test";25
"B-SGD";1.934;0.0195;0.493;0.0073;0.0948;"Test";25
