"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NBWaVE";58.476;0.0335;0.0074;0.0131;0.4039;"Full";2
"CMF";104.834;0.0346;0.0077;0.0135;0.0382;"Full";2
"NMF";NA;NA;NA;NA;NA;"Full";2
"NNLM";67.083;0.0336;0.0075;0.0122;0.0095;"Full";2
"AIRWLS";83.841;0.0325;0.0073;0.0113;0.5;"Full";2
"Newton";47.861;0.0326;0.0073;0.0116;0.4971;"Full";2
"C-SGD";25.875;0.0322;0.0072;0.0115;0.4711;"Full";2
"B-SGD";15.146;0.032;0.0072;0.0116;0.4335;"Full";2
"glmPCA";275.907;0.0384;0.1468;0.0192;-0.0158;"Train";2
"NBWaVE";58.476;0.0332;0.1459;0.013;0.4039;"Train";2
"CMF";104.834;0.0346;0.1461;0.0125;0.0382;"Train";2
"NMF";NA;NA;NA;NA;NA;"Train";2
"NNLM";67.083;0.0336;0.1459;0.0118;0.0095;"Train";2
"AIRWLS";83.841;0.0324;0.1457;0.0106;0.5;"Train";2
"Newton";47.861;0.0325;0.1458;0.0106;0.4971;"Train";2
"C-SGD";25.875;0.0321;0.1457;0.0113;0.4711;"Train";2
"B-SGD";15.146;0.0317;0.1456;0.0114;0.4335;"Train";2
"glmPCA";275.907;0.0383;0.4949;0.0197;-0.0158;"Test";2
"NBWaVE";58.476;0.0341;0.4944;0.0135;0.4039;"Test";2
"CMF";104.834;0.0346;0.4945;0.0162;0.0382;"Test";2
"NMF";NA;NA;NA;NA;NA;"Test";2
"NNLM";67.083;0.0337;0.4944;0.0131;0.0095;"Test";2
"AIRWLS";83.841;0.0326;0.4943;0.0133;0.5;"Test";2
"Newton";47.861;0.0327;0.4943;0.0144;0.4971;"Test";2
"C-SGD";25.875;0.0327;0.4943;0.0122;0.4711;"Test";2
"B-SGD";15.146;0.0329;0.4943;0.0122;0.4335;"Test";2
"glmPCA";332.772;0.0329;0.0099;0.0192;-0.0188;"Full";3
"NBWaVE";53.022;0.0291;0.0088;0.0118;0.5141;"Full";3
"CMF";101.232;0.0298;0.0091;0.0122;0.1898;"Full";3
"NMF";112.629;0.0307;0.0093;0.0137;0.0738;"Full";3
"NNLM";66.912;0.0292;0.0089;0.0112;-0.0174;"Full";3
"AIRWLS";67.96;0.0285;0.0087;0.01;0.4957;"Full";3
"Newton";38.696;0.0285;0.0087;0.01;0.4708;"Full";3
"C-SGD";25.828;0.0283;0.0086;0.0105;0.422;"Full";3
"B-SGD";15.006;0.0281;0.0085;0.0106;0.3696;"Full";3
"glmPCA";332.772;0.0328;0.1475;0.019;-0.0188;"Train";3
"NBWaVE";53.022;0.0289;0.1465;0.0116;0.5141;"Train";3
"CMF";101.232;0.0298;0.1468;0.0112;0.1898;"Train";3
"NMF";112.629;0.0306;0.147;0.0127;0.0738;"Train";3
"NNLM";66.912;0.0291;0.1466;0.0107;-0.0174;"Train";3
"AIRWLS";67.96;0.0284;0.1464;0.0093;0.4957;"Train";3
"Newton";38.696;0.0284;0.1464;0.0093;0.4708;"Train";3
"C-SGD";25.828;0.0281;0.1463;0.0101;0.422;"Train";3
"B-SGD";15.006;0.0278;0.1463;0.0103;0.3696;"Train";3
"glmPCA";332.772;0.033;0.4965;0.0197;-0.0188;"Test";3
"NBWaVE";53.022;0.0298;0.4959;0.0124;0.5141;"Test";3
"CMF";101.232;0.03;0.4961;0.0152;0.1898;"Test";3
"NMF";112.629;0.0309;0.4961;0.0168;0.0738;"Test";3
"NNLM";66.912;0.0294;0.496;0.0127;-0.0174;"Test";3
"AIRWLS";67.96;0.0288;0.4959;0.012;0.4957;"Test";3
"Newton";38.696;0.0288;0.4959;0.0121;0.4708;"Test";3
"C-SGD";25.828;0.0289;0.4959;0.0115;0.422;"Test";3
"B-SGD";15.006;0.029;0.4959;0.0114;0.3696;"Test";3
"glmPCA";93.058;0.036;0.0081;0.0192;-0.0375;"Full";4
"NBWaVE";58.544;0.0314;0.0071;0.0132;0.4945;"Full";4
"CMF";104.113;0.0323;0.0073;0.013;0.0321;"Full";4
"NMF";112.22;0.0334;0.0075;0.0145;0.0265;"Full";4
"NNLM";66.93;0.0316;0.0072;0.0122;0.0055;"Full";4
"AIRWLS";80.425;0.0307;0.007;0.0116;0.4497;"Full";4
"Newton";41.909;0.0307;0.007;0.0116;0.4365;"Full";4
"C-SGD";25.736;0.0304;0.0069;0.0118;0.3421;"Full";4
"B-SGD";15.064;0.0302;0.0069;0.0118;0.3255;"Full";4
"glmPCA";93.058;0.036;0.1463;0.0191;-0.0375;"Train";4
"NBWaVE";58.544;0.0312;0.1454;0.0131;0.4945;"Train";4
"CMF";104.113;0.0323;0.1456;0.0123;0.0321;"Train";4
"NMF";112.22;0.0334;0.1458;0.0139;0.0265;"Train";4
"NNLM";66.93;0.0316;0.1455;0.0118;0.0055;"Train";4
"AIRWLS";80.425;0.0306;0.1453;0.0109;0.4497;"Train";4
"Newton";41.909;0.0306;0.1453;0.0109;0.4365;"Train";4
"C-SGD";25.736;0.0302;0.1452;0.0115;0.3421;"Train";4
"B-SGD";15.064;0.0299;0.1452;0.0116;0.3255;"Train";4
"glmPCA";93.058;0.0358;0.495;0.0195;-0.0375;"Test";4
"NBWaVE";58.544;0.0319;0.4945;0.0136;0.4945;"Test";4
"CMF";104.113;0.0323;0.4947;0.0152;0.0321;"Test";4
"NMF";112.22;0.0334;0.4947;0.0163;0.0265;"Test";4
"NNLM";66.93;0.0316;0.4946;0.0132;0.0055;"Test";4
"AIRWLS";80.425;0.0308;0.4945;0.0135;0.4497;"Test";4
"Newton";41.909;0.0308;0.4945;0.0138;0.4365;"Test";4
"C-SGD";25.736;0.0309;0.4945;0.0125;0.3421;"Test";4
"B-SGD";15.064;0.0311;0.4945;0.0124;0.3255;"Test";4
"glmPCA";371.93;0.0364;0.008;0.0211;-0.0077;"Full";5
"NBWaVE";54.527;0.0318;0.007;0.0138;0.5264;"Full";5
"CMF";99.512;0.033;0.0073;0.0145;0.1115;"Full";5
"NMF";NA;NA;NA;NA;NA;"Full";5
"NNLM";67.21;0.0319;0.0071;0.0129;0.0481;"Full";5
"AIRWLS";83.94;0.0311;0.0069;0.0119;0.4188;"Full";5
"Newton";52.154;0.0311;0.0069;0.012;0.3802;"Full";5
"C-SGD";25.721;0.0307;0.0069;0.0122;0.4378;"Full";5
"B-SGD";15.054;0.0306;0.0068;0.0124;0.34;"Full";5
"glmPCA";371.93;0.0364;0.1462;0.0209;-0.0077;"Train";5
"NBWaVE";54.527;0.0316;0.1453;0.0136;0.5264;"Train";5
"CMF";99.512;0.033;0.1456;0.0132;0.1115;"Train";5
"NMF";NA;NA;NA;NA;NA;"Train";5
"NNLM";67.21;0.0319;0.1454;0.0124;0.0481;"Train";5
"AIRWLS";83.94;0.031;0.1452;0.0111;0.4188;"Train";5
"Newton";52.154;0.031;0.1452;0.0111;0.3802;"Train";5
"C-SGD";25.721;0.0306;0.1451;0.0119;0.4378;"Train";5
"B-SGD";15.054;0.0303;0.1451;0.0122;0.34;"Train";5
"glmPCA";371.93;0.0362;0.495;0.0215;-0.0077;"Test";5
"NBWaVE";54.527;0.0323;0.4945;0.0142;0.5264;"Test";5
"CMF";99.512;0.033;0.4947;0.0182;0.1115;"Test";5
"NMF";NA;NA;NA;NA;NA;"Test";5
"NNLM";67.21;0.0319;0.4946;0.0142;0.0481;"Test";5
"AIRWLS";83.94;0.0311;0.4945;0.0143;0.4188;"Test";5
"Newton";52.154;0.0311;0.4945;0.0147;0.3802;"Test";5
"C-SGD";25.721;0.0311;0.4945;0.0131;0.4378;"Test";5
"B-SGD";15.054;0.0315;0.4945;0.0132;0.34;"Test";5
"glmPCA";278.942;0.0358;0.0072;0.0272;-0.0458;"Full";6
"NBWaVE";70.072;0.0309;0.0062;0.0154;0.4854;"Full";6
"CMF";96.888;0.0314;0.0063;0.0151;0.0612;"Full";6
"NMF";113.272;0.0326;0.0065;0.0174;0.0642;"Full";6
"NNLM";67.171;0.0306;0.0062;0.0136;-0.0128;"Full";6
"AIRWLS";83.123;0.03;0.0061;0.0127;0.431;"Full";6
"Newton";51.813;0.03;0.0061;0.0129;0.4284;"Full";6
"C-SGD";25.535;0.0297;0.006;0.0133;0.3953;"Full";6
"B-SGD";14.993;0.0295;0.006;0.0134;0.3476;"Full";6
"glmPCA";278.942;0.0358;0.1454;0.0268;-0.0458;"Train";6
"NBWaVE";70.072;0.0307;0.1446;0.0151;0.4854;"Train";6
"CMF";96.888;0.0314;0.1446;0.0137;0.0612;"Train";6
"NMF";113.272;0.0325;0.1449;0.016;0.0642;"Train";6
"NNLM";67.171;0.0305;0.1445;0.013;-0.0128;"Train";6
"AIRWLS";83.123;0.0299;0.1444;0.0119;0.431;"Train";6
"Newton";51.813;0.0299;0.1444;0.0119;0.4284;"Train";6
"C-SGD";25.535;0.0295;0.1443;0.0129;0.3953;"Train";6
"B-SGD";14.993;0.0292;0.1443;0.0131;0.3476;"Train";6
"glmPCA";278.942;0.0357;0.4947;0.0281;-0.0458;"Test";6
"NBWaVE";70.072;0.0316;0.4942;0.0161;0.4854;"Test";6
"CMF";96.888;0.0316;0.4943;0.019;0.0612;"Test";6
"NMF";113.272;0.0328;0.4943;0.0214;0.0642;"Test";6
"NNLM";67.171;0.0307;0.4942;0.0154;-0.0128;"Test";6
"AIRWLS";83.123;0.0302;0.4941;0.0152;0.431;"Test";6
"Newton";51.813;0.0302;0.4941;0.0157;0.4284;"Test";6
"C-SGD";25.535;0.0303;0.4941;0.0143;0.3953;"Test";6
"B-SGD";14.993;0.0306;0.4942;0.0143;0.3476;"Test";6
"glmPCA";274.648;0.0397;0.0073;0.0204;-0.0123;"Full";7
"NBWaVE";73.531;0.0343;0.0063;0.0136;0.497;"Full";7
"CMF";103.628;0.0359;0.0067;0.0149;0.0971;"Full";7
"NMF";113.165;0.0366;0.0067;0.0152;0.0012;"Full";7
"NNLM";66.798;0.0343;0.0064;0.0125;0.1145;"Full";7
"AIRWLS";83.479;0.0334;0.0062;0.012;0.3599;"Full";7
"Newton";46.654;0.0334;0.0062;0.0123;0.353;"Full";7
"C-SGD";25.62;0.0333;0.0062;0.0124;0.3794;"Full";7
"B-SGD";15.022;0.0331;0.0061;0.0125;0.2974;"Full";7
"glmPCA";274.648;0.0397;0.1454;0.0203;-0.0123;"Train";7
"NBWaVE";73.531;0.0341;0.1446;0.0135;0.497;"Train";7
"CMF";103.628;0.0357;0.1448;0.013;0.0971;"Train";7
"NMF";113.165;0.0365;0.145;0.0143;0.0012;"Train";7
"NNLM";66.798;0.0342;0.1446;0.0121;0.1145;"Train";7
"AIRWLS";83.479;0.0332;0.1444;0.011;0.3599;"Train";7
"Newton";46.654;0.0332;0.1444;0.011;0.353;"Train";7
"C-SGD";25.62;0.033;0.1444;0.0121;0.3794;"Train";7
"B-SGD";15.022;0.0326;0.1443;0.0122;0.2974;"Train";7
"glmPCA";274.648;0.0399;0.4949;0.0208;-0.0123;"Test";7
"NBWaVE";73.531;0.0352;0.4944;0.0141;0.497;"Test";7
"CMF";103.628;0.0363;0.4946;0.0204;0.0971;"Test";7
"NMF";113.165;0.0369;0.4945;0.0178;0.0012;"Test";7
"NNLM";66.798;0.0347;0.4944;0.0138;0.1145;"Test";7
"AIRWLS";83.479;0.0338;0.4944;0.015;0.3599;"Test";7
"Newton";46.654;0.0338;0.4943;0.016;0.353;"Test";7
"C-SGD";25.62;0.0341;0.4944;0.0134;0.3794;"Test";7
"B-SGD";15.022;0.0344;0.4944;0.0133;0.2974;"Test";7
"glmPCA";282.273;0.0363;0.0079;0.0197;-0.0249;"Full";8
"NBWaVE";90.119;0.0315;0.0069;0.0133;0.4826;"Full";8
"CMF";101.831;0.0325;0.0072;0.0135;0.0623;"Full";8
"NMF";113.155;0.0335;0.0073;0.0147;0.0739;"Full";8
"NNLM";67.145;0.0316;0.007;0.0123;-0.0192;"Full";8
"AIRWLS";82.565;0.0306;0.0068;0.0115;0.4234;"Full";8
"Newton";51.989;0.0307;0.0068;0.0115;0.4427;"Full";8
"C-SGD";25.784;0.0304;0.0067;0.0118;0.4611;"Full";8
"B-SGD";15.057;0.0305;0.0067;0.0123;0.3759;"Full";8
"glmPCA";282.273;0.0363;0.1462;0.0195;-0.0249;"Train";8
"NBWaVE";90.119;0.0313;0.1453;0.0131;0.4826;"Train";8
"CMF";101.831;0.0325;0.1455;0.0125;0.0623;"Train";8
"NMF";113.155;0.0335;0.1457;0.014;0.0739;"Train";8
"NNLM";67.145;0.0316;0.1454;0.0119;-0.0192;"Train";8
"AIRWLS";82.565;0.0306;0.1452;0.0108;0.4234;"Train";8
"Newton";51.989;0.0306;0.1452;0.0108;0.4427;"Train";8
"C-SGD";25.784;0.0303;0.1451;0.0115;0.4611;"Train";8
"B-SGD";15.057;0.0301;0.1451;0.012;0.3759;"Train";8
"glmPCA";282.273;0.0363;0.4948;0.0201;-0.0249;"Test";8
"NBWaVE";90.119;0.0321;0.4943;0.0137;0.4826;"Test";8
"CMF";101.831;0.0326;0.4944;0.0164;0.0623;"Test";8
"NMF";113.155;0.0337;0.4944;0.0168;0.0739;"Test";8
"NNLM";67.145;0.0318;0.4943;0.0136;-0.0192;"Test";8
"AIRWLS";82.565;0.0309;0.4942;0.0135;0.4234;"Test";8
"Newton";51.989;0.0309;0.4942;0.0135;0.4427;"Test";8
"C-SGD";25.784;0.0309;0.4942;0.0129;0.4611;"Test";8
"B-SGD";15.057;0.0316;0.4943;0.0131;0.3759;"Test";8
"glmPCA";273.173;0.0367;0.0074;0.0214;-0.0503;"Full";9
"NBWaVE";54.369;0.0315;0.0064;0.0138;0.3807;"Full";9
"CMF";100.513;0.0346;0.0071;Inf;0.0914;"Full";9
"NMF";113.248;0.0339;0.0069;0.0158;0.1218;"Full";9
"NNLM";67.171;0.0315;0.0064;0.0127;0.0054;"Full";9
"AIRWLS";76.107;0.0307;0.0063;0.0116;0.4345;"Full";9
"Newton";51.462;0.0307;0.0063;0.0117;0.4265;"Full";9
"C-SGD";25.817;0.0305;0.0062;0.0121;0.3869;"Full";9
"B-SGD";15.081;0.0302;0.0062;0.0123;0.3916;"Full";9
"glmPCA";273.173;0.0366;0.1456;0.0211;-0.0503;"Train";9
"NBWaVE";54.369;0.0312;0.1447;0.0136;0.3807;"Train";9
"CMF";100.513;0.0333;0.1449;0.0136;0.0914;"Train";9
"NMF";113.248;0.0338;0.1452;0.0147;0.1218;"Train";9
"NNLM";67.171;0.0313;0.1447;0.0122;0.0054;"Train";9
"AIRWLS";76.107;0.0306;0.1446;0.0108;0.4345;"Train";9
"Newton";51.462;0.0306;0.1446;0.0107;0.4265;"Train";9
"C-SGD";25.817;0.0302;0.1445;0.0118;0.3869;"Train";9
"B-SGD";15.081;0.0298;0.1444;0.012;0.3916;"Train";9
"glmPCA";273.173;0.0369;0.4948;0.0222;-0.0503;"Test";9
"NBWaVE";54.369;0.0325;0.4944;0.0145;0.3807;"Test";9
"CMF";100.513;0.0385;0.4953;Inf;0.0914;"Test";9
"NMF";113.248;0.0343;0.4945;0.0191;0.1218;"Test";9
"NNLM";67.171;0.0319;0.4944;0.0144;0.0054;"Test";9
"AIRWLS";76.107;0.0312;0.4943;0.0141;0.4345;"Test";9
"Newton";51.462;0.0312;0.4943;0.0146;0.4265;"Test";9
"C-SGD";25.817;0.0313;0.4943;0.0131;0.3869;"Test";9
"B-SGD";15.081;0.0315;0.4943;0.0132;0.3916;"Test";9
"glmPCA";290.972;0.0386;0.0076;0.0207;-0.0277;"Full";10
"NBWaVE";75.972;0.0338;0.0066;0.0139;0.4998;"Full";10
"CMF";99.277;0.0346;0.0068;0.014;0.057;"Full";10
"NMF";113.126;0.0356;0.007;0.0155;0.0038;"Full";10
"NNLM";66.926;0.0336;0.0066;0.0126;-0.0144;"Full";10
"AIRWLS";59.195;0.0329;0.0065;0.0119;0.5049;"Full";10
"Newton";42.138;0.0328;0.0065;0.012;0.4864;"Full";10
"C-SGD";26.409;0.0326;0.0065;0.0124;0.4458;"Full";10
"B-SGD";15.085;0.0324;0.0064;0.0126;0.357;"Full";10
"glmPCA";290.972;0.0386;0.1459;0.0205;-0.0277;"Train";10
"NBWaVE";75.972;0.0336;0.1451;0.0137;0.4998;"Train";10
"CMF";99.277;0.0346;0.1452;0.0129;0.057;"Train";10
"NMF";113.126;0.0356;0.1454;0.0146;0.0038;"Train";10
"NNLM";66.926;0.0336;0.1451;0.0122;-0.0144;"Train";10
"AIRWLS";59.195;0.0328;0.1449;0.0112;0.5049;"Train";10
"Newton";42.138;0.0328;0.1449;0.0112;0.4864;"Train";10
"C-SGD";26.409;0.0324;0.1449;0.0121;0.4458;"Train";10
"B-SGD";15.085;0.0321;0.1448;0.0123;0.357;"Train";10
"glmPCA";290.972;0.0384;0.4946;0.0213;-0.0277;"Test";10
"NBWaVE";75.972;0.0344;0.4942;0.0144;0.4998;"Test";10
"CMF";99.277;0.0346;0.4943;0.0171;0.057;"Test";10
"NMF";113.126;0.0356;0.4943;0.0181;0.0038;"Test";10
"NNLM";66.926;0.0336;0.4942;0.0138;-0.0144;"Test";10
"AIRWLS";59.195;0.033;0.4941;0.0138;0.5049;"Test";10
"Newton";42.138;0.033;0.4941;0.0142;0.4864;"Test";10
"C-SGD";26.409;0.033;0.4941;0.0133;0.4458;"Test";10
"B-SGD";15.085;0.0334;0.4942;0.0132;0.357;"Test";10
"glmPCA";287.643;0.0374;0.0094;0.0191;-0.0214;"Full";11
"NBWaVE";54.613;0.0332;0.0084;0.0121;0.4906;"Full";11
"CMF";105.484;0.0341;0.0086;0.0128;0.0236;"Full";11
"NMF";113.47;0.035;0.0088;0.0137;0.0245;"Full";11
"NNLM";66.872;0.0331;0.0084;0.0112;-0.0206;"Full";11
"AIRWLS";80.766;0.0325;0.0082;0.0106;0.424;"Full";11
"Newton";52.141;0.0325;0.0082;0.0107;0.4348;"Full";11
"C-SGD";25.937;0.0322;0.0082;0.0108;0.411;"Full";11
"B-SGD";15.093;0.0319;0.0081;0.0108;0.4208;"Full";11
"glmPCA";287.643;0.0374;0.1474;0.0189;-0.0214;"Train";11
"NBWaVE";54.613;0.033;0.1465;0.012;0.4906;"Train";11
"CMF";105.484;0.034;0.1467;0.0114;0.0236;"Train";11
"NMF";113.47;0.035;0.147;0.0129;0.0245;"Train";11
"NNLM";66.872;0.033;0.1465;0.0108;-0.0206;"Train";11
"AIRWLS";80.766;0.0324;0.1464;0.0097;0.424;"Train";11
"Newton";52.141;0.0324;0.1464;0.0098;0.4348;"Train";11
"C-SGD";25.937;0.032;0.1463;0.0105;0.411;"Train";11
"B-SGD";15.093;0.0315;0.1462;0.0106;0.4208;"Train";11
"glmPCA";287.643;0.0374;0.4956;0.0196;-0.0214;"Test";11
"NBWaVE";54.613;0.0338;0.4952;0.0125;0.4906;"Test";11
"CMF";105.484;0.0342;0.4953;0.0165;0.0236;"Test";11
"NMF";113.47;0.0351;0.4953;0.016;0.0245;"Test";11
"NNLM";66.872;0.0333;0.4952;0.0123;-0.0206;"Test";11
"AIRWLS";80.766;0.0327;0.4951;0.013;0.424;"Test";11
"Newton";52.141;0.0327;0.4951;0.0134;0.4348;"Test";11
"C-SGD";25.937;0.0327;0.4951;0.0115;0.411;"Test";11
"B-SGD";15.093;0.0329;0.4952;0.0114;0.4208;"Test";11
"glmPCA";45.185;0.0406;0.0076;0.0213;-0.0382;"Full";12
"NBWaVE";58.511;0.0353;0.0066;0.0139;0.4847;"Full";12
"CMF";101.744;0.0364;0.0068;0.0141;0.0599;"Full";12
"NMF";113.43;0.0372;0.0069;0.015;0.046;"Full";12
"NNLM";67.337;0.0352;0.0066;0.0127;-0.0224;"Full";12
"AIRWLS";79.158;0.0344;0.0065;0.0122;0.3616;"Full";12
"Newton";51.9;0.0344;0.0065;0.0122;0.3554;"Full";12
"C-SGD";25.845;0.0341;0.0064;0.0124;0.3906;"Full";12
"B-SGD";15.219;0.0339;0.0064;0.0124;0.3486;"Full";12
"glmPCA";45.185;0.0405;0.1457;0.0211;-0.0382;"Train";12
"NBWaVE";58.511;0.0349;0.1449;0.0138;0.4847;"Train";12
"CMF";101.744;0.0362;0.1451;0.013;0.0599;"Train";12
"NMF";113.43;0.0371;0.1452;0.0143;0.046;"Train";12
"NNLM";67.337;0.0351;0.1449;0.0123;-0.0224;"Train";12
"AIRWLS";79.158;0.0343;0.1448;0.0113;0.3616;"Train";12
"Newton";51.9;0.0343;0.1448;0.0113;0.3554;"Train";12
"C-SGD";25.845;0.0338;0.1447;0.0122;0.3906;"Train";12
"B-SGD";15.219;0.0335;0.1447;0.0122;0.3486;"Train";12
"glmPCA";45.185;0.0408;0.4949;0.0219;-0.0382;"Test";12
"NBWaVE";58.511;0.0363;0.4944;0.0144;0.4847;"Test";12
"CMF";101.744;0.0368;0.4945;0.0172;0.0599;"Test";12
"NMF";113.43;0.0376;0.4945;0.0172;0.046;"Test";12
"NNLM";67.337;0.0356;0.4944;0.0139;-0.0224;"Test";12
"AIRWLS";79.158;0.0349;0.4943;0.015;0.3616;"Test";12
"Newton";51.9;0.0349;0.4943;0.0147;0.3554;"Test";12
"C-SGD";25.845;0.0351;0.4944;0.0132;0.3906;"Test";12
"B-SGD";15.219;0.0353;0.4944;0.0132;0.3486;"Test";12
"glmPCA";283.79;0.0376;0.0084;0.021;-0.0196;"Full";13
"NBWaVE";55.795;0.0335;0.0075;0.0144;0.3975;"Full";13
"CMF";106.955;0.034;0.0077;0.0142;0.1844;"Full";13
"NMF";113.552;0.0351;0.0079;0.0158;0.05;"Full";13
"NNLM";67.044;0.0333;0.0075;0.0134;0.0326;"Full";13
"AIRWLS";74.972;0.0326;0.0074;0.0124;0.5165;"Full";13
"Newton";51.856;0.0327;0.0074;0.0125;0.4826;"Full";13
"C-SGD";26.077;0.0324;0.0073;0.0128;0.4301;"Full";13
"B-SGD";15.075;0.0322;0.0073;0.0129;0.405;"Full";13
"glmPCA";283.79;0.0376;0.1465;0.0209;-0.0196;"Train";13
"NBWaVE";55.795;0.0332;0.1456;0.0142;0.3975;"Train";13
"CMF";106.955;0.0339;0.1458;0.0133;0.1844;"Train";13
"NMF";113.552;0.035;0.146;0.0151;0.05;"Train";13
"NNLM";67.044;0.0332;0.1457;0.0129;0.0326;"Train";13
"AIRWLS";74.972;0.0325;0.1455;0.0116;0.5165;"Train";13
"Newton";51.856;0.0325;0.1455;0.0116;0.4826;"Train";13
"C-SGD";26.077;0.0322;0.1455;0.0124;0.4301;"Train";13
"B-SGD";15.075;0.0319;0.1454;0.0126;0.405;"Train";13
"glmPCA";283.79;0.0377;0.4954;0.0213;-0.0196;"Test";13
"NBWaVE";55.795;0.0343;0.4949;0.0149;0.3975;"Test";13
"CMF";106.955;0.0343;0.495;0.0165;0.1844;"Test";13
"NMF";113.552;0.0353;0.495;0.0177;0.05;"Test";13
"NNLM";67.044;0.0336;0.4949;0.0146;0.0326;"Test";13
"AIRWLS";74.972;0.033;0.4948;0.0147;0.5165;"Test";13
"Newton";51.856;0.033;0.4948;0.0152;0.4826;"Test";13
"C-SGD";26.077;0.0331;0.4949;0.0138;0.4301;"Test";13
"B-SGD";15.075;0.0333;0.4949;0.0138;0.405;"Test";13
"glmPCA";277.757;0.0344;0.0078;0.0199;-0.0128;"Full";14
"NBWaVE";55.486;0.0302;0.0068;0.0133;0.3838;"Full";14
"CMF";102.611;0.0309;0.007;Inf;0.1134;"Full";14
"NMF";113.556;0.0318;0.0072;0.0147;0.0279;"Full";14
"NNLM";64.076;0.0301;0.0068;0.0124;0.0333;"Full";14
"AIRWLS";84.572;0.0295;0.0067;0.0114;0.3795;"Full";14
"Newton";51.829;0.0295;0.0067;0.0115;0.3681;"Full";14
"C-SGD";25.973;0.0292;0.0066;0.0118;0.3858;"Full";14
"B-SGD";15.157;0.029;0.0066;0.0118;0.3731;"Full";14
"glmPCA";277.757;0.0345;0.1459;0.0198;-0.0128;"Train";14
"NBWaVE";55.486;0.03;0.1451;0.0131;0.3838;"Train";14
"CMF";102.611;0.0308;0.1452;0.0124;0.1134;"Train";14
"NMF";113.556;0.0318;0.1454;0.0139;0.0279;"Train";14
"NNLM";64.076;0.0301;0.145;0.0118;0.0333;"Train";14
"AIRWLS";84.572;0.0294;0.1449;0.0107;0.3795;"Train";14
"Newton";51.829;0.0294;0.1449;0.0107;0.3681;"Train";14
"C-SGD";25.973;0.029;0.1449;0.0115;0.3858;"Train";14
"B-SGD";15.157;0.0286;0.1448;0.0116;0.3731;"Train";14
"glmPCA";277.757;0.0344;0.495;0.0202;-0.0128;"Test";14
"NBWaVE";55.486;0.0309;0.4946;0.0137;0.3838;"Test";14
"CMF";102.611;0.0313;0.4948;Inf;0.1134;"Test";14
"NMF";113.556;0.0319;0.4947;0.0168;0.0279;"Test";14
"NNLM";64.076;0.0303;0.4946;0.0139;0.0333;"Test";14
"AIRWLS";84.572;0.0297;0.4945;0.0134;0.3795;"Test";14
"Newton";51.829;0.0297;0.4945;0.0138;0.3681;"Test";14
"C-SGD";25.973;0.0297;0.4945;0.0126;0.3858;"Test";14
"B-SGD";15.157;0.0299;0.4945;0.0126;0.3731;"Test";14
"glmPCA";277.242;0.0362;0.0086;0.0213;-0.0293;"Full";15
"NBWaVE";71.926;0.0316;0.0076;0.0135;0.4955;"Full";15
"CMF";100.894;0.0323;0.0077;0.0133;0.1586;"Full";15
"NMF";113.409;0.0334;0.008;0.015;0.1682;"Full";15
"NNLM";67.35;0.0316;0.0076;0.0126;0.0877;"Full";15
"AIRWLS";83.204;0.0308;0.0074;0.0114;0.4905;"Full";15
"Newton";50.511;0.0308;0.0074;0.0115;0.4997;"Full";15
