"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";76.706;0.028;0.1449;0.0103;0.5047;"Train";2
"B-SGD";46.441;0.0265;0.1448;0.0109;0.4588;"Train";2
"glmPCA";753.449;0.0358;0.4949;0.0217;-0.0161;"Test";2
"NBWaVE";290.33;0.0335;0.4945;0.0148;0.4259;"Test";2
"CMF";1069.679;0.0324;0.4942;0.0326;0.0721;"Test";2
"NMF";856.348;0.0329;0.4943;0.023;0.0666;"Test";2
"NNLM";309.896;0.0312;0.4946;0.0155;0.2986;"Test";2
"AIRWLS";367.593;0.0314;0.4945;0.0203;0.5329;"Test";2
"Newton";129.511;0.0316;0.4944;0.0256;0.5073;"Test";2
"C-SGD";76.706;0.0339;0.4946;0.0149;0.5047;"Test";2
"B-SGD";46.441;0.0382;0.4948;0.0142;0.4588;"Test";2
"glmPCA";738.16;0.0349;0.0074;0.0203;-0.023;"Full";3
"NBWaVE";372.509;0.0283;0.006;0.0139;0.3997;"Full";3
"CMF";1070.61;0.0305;0.0065;0.0158;0.0294;"Full";3
"NMF";856.555;0.0314;0.0067;0.0143;0.0496;"Full";3
"NNLM";295.958;0.0297;0.0064;0.0115;0.0595;"Full";3
"AIRWLS";368.092;0.0295;0.0063;0.0121;0.4941;"Full";3
"Newton";122.18;0.0295;0.0063;0.0137;0.4203;"Full";3
"C-SGD";76.369;0.0293;0.0063;0.0119;0.4301;"Full";3
"B-SGD";46.314;0.0296;0.0063;0.0123;0.3505;"Full";3
"glmPCA";738.16;0.035;0.1459;0.0202;-0.023;"Train";3
"NBWaVE";372.509;0.0267;0.1445;0.0135;0.3997;"Train";3
"CMF";1070.61;0.0301;0.1453;0.0097;0.0294;"Train";3
"NMF";856.555;0.0312;0.1454;0.0112;0.0496;"Train";3
"NNLM";295.958;0.0294;0.1448;0.0099;0.0595;"Train";3
"AIRWLS";368.092;0.029;0.1449;0.0092;0.4941;"Train";3
"Newton";122.18;0.029;0.1449;0.0092;0.4203;"Train";3
"C-SGD";76.369;0.0279;0.1447;0.0104;0.4301;"Train";3
"B-SGD";46.314;0.0264;0.1447;0.0115;0.3505;"Train";3
"glmPCA";738.16;0.0348;0.4943;0.0206;-0.023;"Test";3
"NBWaVE";372.509;0.0329;0.4939;0.0151;0.3997;"Test";3
"CMF";1070.61;0.0315;0.4935;0.0328;0.0294;"Test";3
"NMF";856.555;0.0319;0.4937;0.0232;0.0496;"Test";3
"NNLM";295.958;0.0305;0.494;0.0161;0.0595;"Test";3
"AIRWLS";368.092;0.0308;0.4939;0.02;0.4941;"Test";3
"Newton";122.18;0.0309;0.4938;0.0264;0.4203;"Test";3
"C-SGD";76.369;0.0331;0.494;0.0159;0.4301;"Test";3
"B-SGD";46.314;0.0387;0.4942;0.0147;0.3505;"Test";3
"glmPCA";737.736;0.0347;0.0091;0.0207;-0.0161;"Full";4
"NBWaVE";337.208;0.0284;0.0074;0.0128;0.3925;"Full";4
"CMF";1075.86;0.0309;0.0081;0.0151;0.0324;"Full";4
"NMF";857.106;0.0317;0.0083;0.0136;0.0434;"Full";4
"NNLM";292.702;0.0297;0.0078;0.0103;0.0952;"Full";4
"AIRWLS";372.641;0.0296;0.0078;0.011;0.4624;"Full";4
"Newton";128.578;0.0296;0.0078;0.0126;0.4616;"Full";4
"C-SGD";76.434;0.029;0.0077;0.0106;0.4819;"Full";4
"B-SGD";46.288;0.0292;0.0077;0.0109;0.4232;"Full";4
"glmPCA";737.736;0.0347;0.1474;0.0205;-0.0161;"Train";4
"NBWaVE";337.208;0.0268;0.1457;0.0124;0.3925;"Train";4
"CMF";1075.86;0.0305;0.1467;0.0085;0.0324;"Train";4
"NMF";857.106;0.0315;0.1469;0.01;0.0434;"Train";4
"NNLM";292.702;0.0294;0.1461;0.0087;0.0952;"Train";4
"AIRWLS";372.641;0.0292;0.1461;0.0079;0.4624;"Train";4
"Newton";128.578;0.0291;0.1462;0.0079;0.4616;"Train";4
"C-SGD";76.434;0.0277;0.1459;0.0095;0.4819;"Train";4
"B-SGD";46.288;0.0266;0.1458;0.01;0.4232;"Train";4
"glmPCA";737.736;0.0347;0.495;0.021;-0.0161;"Test";4
"NBWaVE";337.208;0.0328;0.4947;0.014;0.3925;"Test";4
"CMF";1075.86;0.0318;0.4944;0.0338;0.0324;"Test";4
"NMF";857.106;0.0323;0.4944;0.0241;0.0434;"Test";4
"NNLM";292.702;0.0306;0.4947;0.0149;0.0952;"Test";4
"AIRWLS";372.641;0.0307;0.4946;0.0198;0.4624;"Test";4
"Newton";128.578;0.0309;0.4945;0.0259;0.4616;"Test";4
"C-SGD";76.434;0.0327;0.4948;0.014;0.4819;"Test";4
"B-SGD";46.288;0.0365;0.4949;0.0134;0.4232;"Test";4
"glmPCA";746.173;0.0397;0.0075;0.0227;-0.012;"Full";5
"NBWaVE";344.18;0.0316;0.006;0.0138;0.4889;"Full";5
"CMF";1063.455;0.0338;0.0064;0.0173;0.0242;"Full";5
"NMF";853.121;0.035;0.0066;0.0145;0.1591;"Full";5
"NNLM";289.136;0.0329;0.0063;0.0114;0.0729;"Full";5
"AIRWLS";370.484;0.0327;0.0062;0.0115;0.5454;"Full";5
"Newton";132.532;0.0326;0.0062;0.0126;0.5441;"Full";5
"C-SGD";77.122;0.0324;0.0062;0.0116;0.5124;"Full";5
"B-SGD";45.44;0.0329;0.0063;0.0121;0.4965;"Full";5
"glmPCA";746.173;0.0396;0.1458;0.0224;-0.012;"Train";5
"NBWaVE";344.18;0.0297;0.1442;0.0133;0.4889;"Train";5
"CMF";1063.455;0.0332;0.145;0.0094;0.0242;"Train";5
"NMF";853.121;0.0347;0.1452;0.0108;0.1591;"Train";5
"NNLM";289.136;0.0325;0.1445;0.0095;0.0729;"Train";5
"AIRWLS";370.484;0.0321;0.1445;0.0089;0.5454;"Train";5
"Newton";132.532;0.032;0.1445;0.0088;0.5441;"Train";5
"C-SGD";77.122;0.0307;0.1444;0.0102;0.5124;"Train";5
"B-SGD";45.44;0.0291;0.1444;0.011;0.4965;"Train";5
"glmPCA";746.173;0.0399;0.4947;0.0233;-0.012;"Test";5
"NBWaVE";344.18;0.037;0.4943;0.0154;0.4889;"Test";5
"CMF";1063.455;0.0353;0.4939;0.0403;0.0242;"Test";5
"NMF";853.121;0.0361;0.494;0.0249;0.1591;"Test";5
"NNLM";289.136;0.034;0.4945;0.0166;0.0729;"Test";5
"AIRWLS";370.484;0.0345;0.4943;0.019;0.5454;"Test";5
"Newton";132.532;0.0344;0.4943;0.0235;0.5441;"Test";5
"C-SGD";77.122;0.0373;0.4944;0.0154;0.5124;"Test";5
"B-SGD";45.44;0.0435;0.4946;0.0151;0.4965;"Test";5
"glmPCA";772.877;0.0355;0.0076;0.0221;-0.0158;"Full";6
"NBWaVE";384.461;0.0281;0.006;0.0135;0.443;"Full";6
"CMF";1066.023;0.0301;0.0065;0.0154;0.0479;"Full";6
"NMF";853.387;0.0312;0.0067;0.0141;0.1851;"Full";6
"NNLM";295.977;0.0293;0.0063;0.011;0.1169;"Full";6
"AIRWLS";368.722;0.0292;0.0063;0.0115;0.5397;"Full";6
"Newton";125.024;0.0291;0.0063;0.0129;0.5171;"Full";6
"C-SGD";76.717;0.0288;0.0062;0.0115;0.4881;"Full";6
"B-SGD";46.978;0.0293;0.0063;0.0119;0.4163;"Full";6
"glmPCA";772.877;0.0355;0.1457;0.0219;-0.0158;"Train";6
"NBWaVE";384.461;0.0264;0.1442;0.0131;0.443;"Train";6
"CMF";1066.023;0.0297;0.1451;0.0093;0.0479;"Train";6
"NMF";853.387;0.031;0.1451;0.0108;0.1851;"Train";6
"NNLM";295.977;0.029;0.1445;0.0094;0.1169;"Train";6
"AIRWLS";368.722;0.0286;0.1445;0.0087;0.5397;"Train";6
"Newton";125.024;0.0285;0.1445;0.0087;0.5171;"Train";6
"C-SGD";76.717;0.0272;0.1443;0.0102;0.4881;"Train";6
"B-SGD";46.978;0.0259;0.1444;0.0109;0.4163;"Train";6
"glmPCA";772.877;0.0355;0.4949;0.0228;-0.0158;"Test";6
"NBWaVE";384.461;0.0328;0.4945;0.0149;0.443;"Test";6
"CMF";1066.023;0.0313;0.4939;0.0332;0.0479;"Test";6
"NMF";853.387;0.0321;0.4942;0.0237;0.1851;"Test";6
"NNLM";295.977;0.0303;0.4945;0.0157;0.1169;"Test";6
"AIRWLS";368.722;0.0312;0.4944;0.0196;0.5397;"Test";6
"Newton";125.024;0.0307;0.4943;0.025;0.5171;"Test";6
"C-SGD";76.717;0.0333;0.4946;0.0151;0.4881;"Test";6
"B-SGD";46.978;0.0388;0.4947;0.0146;0.4163;"Test";6
"glmPCA";728.55;0.0382;0.0073;0.0243;-0.0304;"Full";7
"NBWaVE";344.835;0.0304;0.0058;0.0143;0.4145;"Full";7
"CMF";1044.559;0.0327;0.0063;0.0185;0.0638;"Full";7
"NMF";854.783;0.0338;0.0065;0.0151;0.1357;"Full";7
"NNLM";300.871;0.0319;0.0062;0.0116;0.1992;"Full";7
"AIRWLS";366.898;0.0317;0.0061;0.012;0.4977;"Full";7
"Newton";126.305;0.0315;0.0061;0.013;0.4849;"Full";7
"C-SGD";76.673;0.0313;0.0061;0.012;0.4531;"Full";7
"B-SGD";45.599;0.0317;0.0061;0.0123;0.3983;"Full";7
"glmPCA";728.55;0.0381;0.1452;0.024;-0.0304;"Train";7
"NBWaVE";344.835;0.0285;0.1436;0.0136;0.4145;"Train";7
"CMF";1044.559;0.0323;0.1445;0.0097;0.0638;"Train";7
"NMF";854.783;0.0335;0.1446;0.0109;0.1357;"Train";7
"NNLM";300.871;0.0315;0.144;0.0096;0.1992;"Train";7
"AIRWLS";366.898;0.031;0.144;0.0091;0.4977;"Train";7
"Newton";126.305;0.0308;0.144;0.009;0.4849;"Train";7
"C-SGD";76.673;0.0295;0.1438;0.0105;0.4531;"Train";7
"B-SGD";45.599;0.0281;0.1438;0.011;0.3983;"Train";7
"glmPCA";728.55;0.0383;0.4954;0.0253;-0.0304;"Test";7
"NBWaVE";344.835;0.0355;0.495;0.0161;0.4145;"Test";7
"CMF";1044.559;0.0338;0.4945;0.044;0.0638;"Test";7
"NMF";854.783;0.0348;0.4947;0.0271;0.1357;"Test";7
"NNLM";300.871;0.033;0.4951;0.0171;0.1992;"Test";7
"AIRWLS";366.898;0.0338;0.495;0.0205;0.4977;"Test";7
"Newton";126.305;0.0335;0.4949;0.0243;0.4849;"Test";7
"C-SGD";76.673;0.0365;0.4951;0.0161;0.4531;"Test";7
"B-SGD";45.599;0.0418;0.4952;0.0161;0.3983;"Test";7
"glmPCA";227.283;0.0375;0.0082;0.0251;-0.0172;"Full";8
"NBWaVE";350.749;0.0303;0.0066;0.0137;0.3387;"Full";8
"CMF";1074.15;0.0325;0.0072;0.0154;0.1515;"Full";8
"NMF";855.326;0.0337;0.0074;0.0149;0.0671;"Full";8
"NNLM";291.855;0.0318;0.007;0.0111;0.1528;"Full";8
"AIRWLS";373.022;0.0316;0.007;0.0113;0.4931;"Full";8
"Newton";126.966;0.0315;0.0069;0.0126;0.4469;"Full";8
"C-SGD";76.888;0.0313;0.0069;0.0113;0.4515;"Full";8
"B-SGD";45.812;0.0316;0.007;0.0119;0.3606;"Full";8
"glmPCA";227.283;0.0374;0.1461;0.0248;-0.0172;"Train";8
"NBWaVE";350.749;0.0285;0.1446;0.0131;0.3387;"Train";8
"CMF";1074.15;0.0321;0.1455;0.0089;0.1515;"Train";8
"NMF";855.326;0.0333;0.1456;0.0103;0.0671;"Train";8
"NNLM";291.855;0.0314;0.1449;0.009;0.1528;"Train";8
"AIRWLS";373.022;0.031;0.145;0.0085;0.4931;"Train";8
"Newton";126.966;0.0309;0.145;0.0084;0.4469;"Train";8
"C-SGD";76.888;0.0298;0.1448;0.0099;0.4515;"Train";8
"B-SGD";45.812;0.0284;0.1448;0.0106;0.3606;"Train";8
"glmPCA";227.283;0.0377;0.4954;0.0261;-0.0172;"Test";8
"NBWaVE";350.749;0.0353;0.495;0.0154;0.3387;"Test";8
"CMF";1074.15;0.0338;0.4945;0.0338;0.1515;"Test";8
"NMF";855.326;0.0347;0.4947;0.028;0.0671;"Test";8
"NNLM";291.855;0.0328;0.4952;0.017;0.1528;"Test";8
"AIRWLS";373.022;0.0334;0.495;0.0195;0.4931;"Test";8
"Newton";126.966;0.0334;0.4949;0.0244;0.4469;"Test";8
"C-SGD";76.888;0.0356;0.4951;0.0154;0.4515;"Test";8
"B-SGD";45.812;0.0409;0.4953;0.0156;0.3606;"Test";8
"glmPCA";75.894;0.035;0.0081;0.0195;-0.0122;"Full";9
"NBWaVE";390.557;0.0285;0.0066;0.0123;0.3909;"Full";9
"CMF";1068.185;0.031;0.0072;0.0155;0.1106;"Full";9
"NMF";854.539;0.0318;0.0074;0.0129;0.1346;"Full";9
"NNLM";290.842;0.0298;0.007;0.0099;0.0808;"Full";9
"AIRWLS";368.926;0.0297;0.0069;0.0104;0.469;"Full";9
"Newton";131.613;0.0296;0.0069;0.0117;0.4277;"Full";9
"C-SGD";76.749;0.0297;0.007;0.0106;0.3995;"Full";9
"B-SGD";45.572;0.03;0.007;0.0108;0.3588;"Full";9
"glmPCA";75.894;0.0351;0.1466;0.0194;-0.0122;"Train";9
"NBWaVE";390.557;0.0269;0.1451;0.0119;0.3909;"Train";9
"CMF";1068.185;0.0306;0.1461;0.0083;0.1106;"Train";9
"NMF";854.539;0.0315;0.1462;0.0096;0.1346;"Train";9
"NNLM";290.842;0.0296;0.1454;0.0083;0.0808;"Train";9
"AIRWLS";368.926;0.0292;0.1454;0.0077;0.469;"Train";9
"Newton";131.613;0.0291;0.1455;0.0077;0.4277;"Train";9
"C-SGD";76.749;0.0281;0.1454;0.0091;0.3995;"Train";9
"B-SGD";45.572;0.0268;0.1453;0.0098;0.3588;"Train";9
"glmPCA";75.894;0.035;0.4945;0.0199;-0.0122;"Test";9
"NBWaVE";390.557;0.0329;0.4942;0.0134;0.3909;"Test";9
"CMF";1068.185;0.0321;0.4936;0.036;0.1106;"Test";9
"NMF";854.539;0.0324;0.4938;0.0223;0.1346;"Test";9
"NNLM";290.842;0.0306;0.4943;0.0145;0.0808;"Test";9
"AIRWLS";368.926;0.0309;0.4941;0.0182;0.469;"Test";9
"Newton";131.613;0.031;0.494;0.0233;0.4277;"Test";9
"C-SGD";76.749;0.0342;0.4943;0.0147;0.3995;"Test";9
"B-SGD";45.572;0.0392;0.4945;0.0136;0.3588;"Test";9
"glmPCA";746.336;0.0362;0.0074;0.0235;-0.013;"Full";10
"NBWaVE";339.16;0.029;0.006;0.0141;0.4134;"Full";10
"CMF";1075.754;0.0314;0.0065;0.0146;0.0246;"Full";10
"NMF";856.237;0.0324;0.0067;0.0149;0.0662;"Full";10
"NNLM";283.194;0.0305;0.0063;0.0115;0.0684;"Full";10
"AIRWLS";368.805;0.0303;0.0062;0.0118;0.5116;"Full";10
"Newton";130.941;0.0302;0.0062;0.0128;0.4738;"Full";10
"C-SGD";77.231;0.03;0.0062;0.0117;0.45;"Full";10
"B-SGD";45.92;0.0306;0.0063;0.0122;0.4034;"Full";10
"glmPCA";746.336;0.0362;0.1455;0.0232;-0.013;"Train";10
"NBWaVE";339.16;0.0273;0.144;0.0135;0.4134;"Train";10
"CMF";1075.754;0.031;0.1445;0.0094;0.0246;"Train";10
"NMF";856.237;0.0321;0.145;0.0107;0.0662;"Train";10
"NNLM";283.194;0.0301;0.1443;0.0094;0.0684;"Train";10
"AIRWLS";368.805;0.0296;0.1444;0.0088;0.5116;"Train";10
"Newton";130.941;0.0296;0.1444;0.0088;0.4738;"Train";10
"C-SGD";77.231;0.0283;0.1442;0.0102;0.45;"Train";10
"B-SGD";45.92;0.027;0.1443;0.0109;0.4034;"Train";10
"glmPCA";746.336;0.0363;0.495;0.0245;-0.013;"Test";10
"NBWaVE";339.16;0.0339;0.4946;0.0157;0.4134;"Test";10
"CMF";1075.754;0.0325;0.4947;0.0294;0.0246;"Test";10
"NMF";856.237;0.0333;0.4944;0.0268;0.0662;"Test";10
"NNLM";283.194;0.0315;0.4948;0.0174;0.0684;"Test";10
"AIRWLS";368.805;0.032;0.4946;0.0202;0.5116;"Test";10
"Newton";130.941;0.032;0.4945;0.0243;0.4738;"Test";10
"C-SGD";77.231;0.0348;0.4948;0.016;0.45;"Test";10
"B-SGD";45.92;0.0407;0.4949;0.0159;0.4034;"Test";10
"glmPCA";751.66;0.0356;0.0087;0.0262;-0.017;"Full";11
"NBWaVE";392.069;0.0286;0.007;0.0132;0.4568;"Full";11
"CMF";1061.833;0.0309;0.0076;0.0161;0.1748;"Full";11
"NMF";856.607;0.032;0.0079;0.0146;0.1898;"Full";11
"NNLM";286.437;0.0301;0.0074;0.0103;0.303;"Full";11
"AIRWLS";369.25;0.0297;0.0074;0.0106;0.5203;"Full";11
"Newton";129.699;0.0297;0.0073;0.0118;0.535;"Full";11
"C-SGD";76.286;0.0293;0.0073;0.0107;0.4934;"Full";11
"B-SGD";46.331;0.0295;0.0073;0.0109;0.4453;"Full";11
"glmPCA";751.66;0.0357;0.1471;0.0258;-0.017;"Train";11
"NBWaVE";392.069;0.0271;0.1454;0.0126;0.4568;"Train";11
"CMF";1061.833;0.0306;0.1463;0.0081;0.1748;"Train";11
"NMF";856.607;0.0318;0.1465;0.0094;0.1898;"Train";11
"NNLM";286.437;0.0298;0.1457;0.0083;0.303;"Train";11
"AIRWLS";369.25;0.0293;0.1457;0.0077;0.5203;"Train";11
"Newton";129.699;0.0291;0.1457;0.0077;0.535;"Train";11
"C-SGD";76.286;0.028;0.1455;0.0092;0.4934;"Train";11
"B-SGD";46.331;0.0267;0.1455;0.0099;0.4453;"Train";11
"glmPCA";751.66;0.0355;0.4949;0.0274;-0.017;"Test";11
"NBWaVE";392.069;0.0331;0.4945;0.015;0.4568;"Test";11
"CMF";1061.833;0.0319;0.494;0.0385;0.1748;"Test";11
"NMF";856.607;0.0327;0.4942;0.0292;0.1898;"Test";11
"NNLM";286.437;0.0308;0.4947;0.0162;0.303;"Test";11
"AIRWLS";369.25;0.0311;0.4945;0.019;0.5203;"Test";11
"Newton";129.699;0.0313;0.4944;0.0234;0.535;"Test";11
"C-SGD";76.286;0.0332;0.4946;0.0149;0.4934;"Test";11
"B-SGD";46.331;0.0373;0.4948;0.014;0.4453;"Test";11
"glmPCA";720.839;0.0368;0.0086;0.0174;-0.0203;"Full";12
"NBWaVE";317.967;0.0299;0.007;0.0118;0.4271;"Full";12
"CMF";1066.7;0.0326;0.0076;0.0218;-0.0465;"Full";12
"NMF";854.926;0.0332;0.0077;0.0123;0.0361;"Full";12
"NNLM";285.975;0.0314;0.0074;0.0096;0.0748;"Full";12
"AIRWLS";372.018;0.0312;0.0073;0.0101;0.4777;"Full";12
"Newton";119.54;0.0311;0.0073;0.0115;0.4631;"Full";12
"C-SGD";77.247;0.0307;0.0072;0.01;0.4584;"Full";12
"B-SGD";46.378;0.0308;0.0072;0.0103;0.3804;"Full";12
"glmPCA";720.839;0.0368;0.1468;0.0173;-0.0203;"Train";12
"NBWaVE";317.967;0.0282;0.1451;0.0114;0.4271;"Train";12
"CMF";1066.7;0.0321;0.1463;0.0082;-0.0465;"Train";12
"NMF";854.926;0.0329;0.1462;0.0094;0.0361;"Train";12
"NNLM";285.975;0.0311;0.1456;0.0082;0.0748;"Train";12
"AIRWLS";372.018;0.0307;0.1456;0.0076;0.4777;"Train";12
"Newton";119.54;0.0307;0.1456;0.0076;0.4631;"Train";12
"C-SGD";77.247;0.0293;0.1454;0.0089;0.4584;"Train";12
"B-SGD";46.378;0.0278;0.1453;0.0095;0.3804;"Train";12
"glmPCA";720.839;0.0367;0.4951;0.0177;-0.0203;"Test";12
"NBWaVE";317.967;0.0346;0.4947;0.0129;0.4271;"Test";12
"CMF";1066.7;0.0339;0.4939;0.0603;-0.0465;"Test";12
"NMF";854.926;0.0339;0.4944;0.0206;0.0361;"Test";12
"NNLM";285.975;0.0322;0.4948;0.0135;0.0748;"Test";12
"AIRWLS";372.018;0.0325;0.4947;0.0173;0.4777;"Test";12
"Newton";119.54;0.0325;0.4946;0.0225;0.4631;"Test";12
"C-SGD";77.247;0.0348;0.4948;0.0133;0.4584;"Test";12
"B-SGD";46.378;0.0395;0.495;0.0125;0.3804;"Test";12
"glmPCA";763.058;0.0376;0.0091;0.0183;-0.0205;"Full";13
"NBWaVE";381.97;0.0308;0.0075;0.0117;0.4263;"Full";13
"CMF";1073.987;0.0335;0.0082;0.0163;0.0041;"Full";13
"NMF";858.667;0.0342;0.0083;0.0121;0.1463;"Full";13
"NNLM";288.285;0.0323;0.0079;0.0094;0.1795;"Full";13
"AIRWLS";371.136;0.0321;0.0078;0.0096;0.4555;"Full";13
"Newton";129.466;0.032;0.0078;0.011;0.4673;"Full";13
"C-SGD";76.253;0.0316;0.0077;0.0098;0.4234;"Full";13
"B-SGD";46.169;0.0319;0.0078;0.01;0.3835;"Full";13
"glmPCA";763.058;0.0377;0.1473;0.0181;-0.0205;"Train";13
"NBWaVE";381.97;0.0292;0.1456;0.0112;0.4263;"Train";13
"CMF";1073.987;0.033;0.147;0.0076;0.0041;"Train";13
"NMF";858.667;0.0339;0.1468;0.0087;0.1463;"Train";13
"NNLM";288.285;0.032;0.146;0.0076;0.1795;"Train";13
"AIRWLS";371.136;0.0316;0.1461;0.0071;0.4555;"Train";13
"Newton";129.466;0.0315;0.1461;0.0071;0.4673;"Train";13
"C-SGD";76.253;0.03;0.1458;0.0084;0.4234;"Train";13
"B-SGD";46.169;0.0287;0.1458;0.009;0.3835;"Train";13
"glmPCA";763.058;0.0376;0.4953;0.0189;-0.0205;"Test";13
"NBWaVE";381.97;0.0356;0.4949;0.0131;0.4263;"Test";13
"CMF";1073.987;0.0348;0.4939;0.0412;0.0041;"Test";13
"NMF";858.667;0.0349;0.4946;0.0216;0.1463;"Test";13
"NNLM";288.285;0.0332;0.495;0.0146;0.1795;"Test";13
"AIRWLS";371.136;0.0334;0.4948;0.0169;0.4555;"Test";13
"Newton";129.466;0.0336;0.4948;0.0224;0.4673;"Test";13
"C-SGD";76.253;0.036;0.495;0.0136;0.4234;"Test";13
"B-SGD";46.169;0.041;0.4952;0.0126;0.3835;"Test";13
"glmPCA";74.789;0.0368;0.0073;0.0206;-0.021;"Full";14
"NBWaVE";400.479;0.0294;0.0059;0.0132;0.4407;"Full";14
"CMF";1050.401;0.0315;0.0063;0.0147;0.044;"Full";14
"NMF";857.507;0.0327;0.0066;0.0135;0.2366;"Full";14
"NNLM";302.395;0.0308;0.0062;0.0107;0.1874;"Full";14
"AIRWLS";367.825;0.0306;0.0062;0.0109;0.5041;"Full";14
"Newton";123.865;0.0305;0.0062;0.0121;0.4904;"Full";14
"C-SGD";77.499;0.0304;0.0061;0.0112;0.4248;"Full";14
"B-SGD";46.496;0.0307;0.0062;0.0117;0.3905;"Full";14
"glmPCA";74.789;0.0368;0.1452;0.0204;-0.021;"Train";14
"NBWaVE";400.479;0.0277;0.1437;0.0128;0.4407;"Train";14
"CMF";1050.401;0.0311;0.1448;0.009;0.044;"Train";14
"NMF";857.507;0.0324;0.1446;0.0102;0.2366;"Train";14
"NNLM";302.395;0.0305;0.144;0.009;0.1874;"Train";14
"AIRWLS";367.825;0.03;0.1441;0.0085;0.5041;"Train";14
"Newton";123.865;0.0299;0.1441;0.0085;0.4904;"Train";14
"C-SGD";77.499;0.0286;0.1439;0.01;0.4248;"Train";14
"B-SGD";46.496;0.0271;0.1439;0.0107;0.3905;"Train";14
"glmPCA";74.789;0.0368;0.4954;0.0211;-0.021;"Test";14
"NBWaVE";400.479;0.0343;0.495;0.0145;0.4407;"Test";14
"CMF";1050.401;0.0326;0.4941;0.031;0.044;"Test";14
"NMF";857.507;0.0336;0.4947;0.0229;0.2366;"Test";14
"NNLM";302.395;0.0318;0.4952;0.0156;0.1874;"Test";14
"AIRWLS";367.825;0.0325;0.4949;0.0179;0.5041;"Test";14
"Newton";123.865;0.0323;0.4949;0.0226;0.4904;"Test";14
"C-SGD";77.499;0.0354;0.4951;0.0147;0.4248;"Test";14
"B-SGD";46.496;0.0411;0.4952;0.0144;0.3905;"Test";14
"glmPCA";733.731;0.037;0.0079;0.022;-0.0345;"Full";15
"NBWaVE";340.945;0.0298;0.0063;0.0136;0.3988;"Full";15
"CMF";1052.663;0.032;0.0068;0.0206;0.0685;"Full";15
"NMF";856.079;0.033;0.007;0.0142;0.1738;"Full";15
"NNLM";299.986;0.0312;0.0067;0.011;0.0907;"Full";15
"AIRWLS";372.773;0.031;0.0066;0.0111;0.5003;"Full";15
