"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"CMF";783.583;0.0321;0.1454;0.0098;0.2098;"Train";15
"NMF";699.001;0.0331;0.1457;0.0114;0.079;"Train";15
"NNLM";248.217;0.031;0.1451;0.0099;0.0805;"Train";15
"AIRWLS";295.197;0.0307;0.1451;0.0091;0.5388;"Train";15
"Newton";119.793;0.0307;0.1452;0.0091;0.5029;"Train";15
"C-SGD";67.884;0.0296;0.1449;0.0106;0.5135;"Train";15
"B-SGD";40.92;0.0283;0.1449;0.0111;0.4469;"Train";15
"glmPCA";657.49;0.0371;0.4949;0.021;-0.0175;"Test";15
"NBWaVE";275.105;0.0344;0.4945;0.0147;0.4817;"Test";15
"CMF";783.583;0.0333;0.4946;0.0282;0.2098;"Test";15
"NMF";699.001;0.0341;0.4943;0.0223;0.079;"Test";15
"NNLM";248.217;0.0321;0.4946;0.0151;0.0805;"Test";15
"AIRWLS";295.197;0.0323;0.4945;0.0194;0.5388;"Test";15
"Newton";119.793;0.0323;0.4944;0.024;0.5029;"Test";15
"C-SGD";67.884;0.0338;0.4946;0.0144;0.5135;"Test";15
"B-SGD";40.92;0.0372;0.4947;0.0138;0.4469;"Test";15
"glmPCA";685.319;0.0391;0.008;0.0235;-0.0195;"Full";16
"NBWaVE";313.854;0.032;0.0066;0.0142;0.5049;"Full";16
"CMF";727.697;0.0341;0.0071;0.0151;0.2216;"Full";16
"NMF";698.104;0.0352;0.0073;0.0148;0.1635;"Full";16
"NNLM";249.072;0.033;0.0068;0.0116;0.2015;"Full";16
"AIRWLS";295.579;0.0328;0.0068;0.0119;0.5156;"Full";16
"Newton";119.115;0.0327;0.0068;0.0128;0.5238;"Full";16
"C-SGD";66.907;0.0322;0.0067;0.012;0.5288;"Full";16
"B-SGD";39.526;0.0324;0.0067;0.0127;0.39;"Full";16
"glmPCA";685.319;0.0391;0.146;0.0233;-0.0195;"Train";16
"NBWaVE";313.854;0.0305;0.1446;0.0137;0.5049;"Train";16
"CMF";727.697;0.0338;0.1451;0.0099;0.2216;"Train";16
"NMF";698.104;0.035;0.1455;0.0114;0.1635;"Train";16
"NNLM";249.072;0.0327;0.1448;0.01;0.2015;"Train";16
"AIRWLS";295.579;0.0324;0.1448;0.0092;0.5156;"Train";16
"Newton";119.115;0.0323;0.1449;0.0093;0.5238;"Train";16
"C-SGD";66.907;0.031;0.1447;0.0108;0.5288;"Train";16
"B-SGD";39.526;0.0296;0.1446;0.0119;0.39;"Train";16
"glmPCA";685.319;0.0391;0.4953;0.024;-0.0195;"Test";16
"NBWaVE";313.854;0.0361;0.4949;0.0156;0.5049;"Test";16
"CMF";727.697;0.0351;0.495;0.0298;0.2216;"Test";16
"NMF";698.104;0.036;0.4947;0.0246;0.1635;"Test";16
"NNLM";249.072;0.0338;0.495;0.0164;0.2015;"Test";16
"AIRWLS";295.579;0.034;0.4949;0.0196;0.5156;"Test";16
"Newton";119.115;0.034;0.4948;0.0229;0.5238;"Test";16
"C-SGD";66.907;0.0354;0.4949;0.0153;0.5288;"Test";16
"B-SGD";39.526;0.0404;0.4951;0.0149;0.39;"Test";16
"glmPCA";655.77;0.0384;0.0081;0.0212;-0.0206;"Full";17
"NBWaVE";314.442;0.0316;0.0067;0.0134;0.5179;"Full";17
"CMF";782.472;0.034;0.0072;Inf;0.1138;"Full";17
"NMF";NA;NA;NA;NA;NA;"Full";17
"NNLM";234.632;0.0324;0.0069;Inf;0.0487;"Full";17
"AIRWLS";290.343;0.0323;0.0068;0.0117;0.5716;"Full";17
"Newton";110.012;0.0323;0.0068;0.0129;0.5636;"Full";17
"C-SGD";67.272;0.0318;0.0067;0.0114;0.5328;"Full";17
"B-SGD";40.242;0.0319;0.0068;0.0116;0.4634;"Full";17
"glmPCA";655.77;0.0384;0.1461;0.021;-0.0206;"Train";17
"NBWaVE";314.442;0.0302;0.1447;0.013;0.5179;"Train";17
"CMF";782.472;0.0336;0.1452;0.0097;0.1138;"Train";17
"NMF";NA;NA;NA;NA;NA;"Train";17
"NNLM";234.632;0.0322;0.1449;0.0097;0.0487;"Train";17
"AIRWLS";290.343;0.0319;0.1449;0.0089;0.5716;"Train";17
"Newton";110.012;0.0319;0.145;0.0089;0.5636;"Train";17
"C-SGD";67.272;0.0307;0.1448;0.0103;0.5328;"Train";17
"B-SGD";40.242;0.0295;0.1447;0.0109;0.4634;"Train";17
"glmPCA";655.77;0.0385;0.4953;0.0215;-0.0206;"Test";17
"NBWaVE";314.442;0.0356;0.4949;0.0144;0.5179;"Test";17
"CMF";782.472;0.035;0.495;Inf;0.1138;"Test";17
"NMF";NA;NA;NA;NA;NA;"Test";17
"NNLM";234.632;0.0332;0.4949;Inf;0.0487;"Test";17
"AIRWLS";290.343;0.0333;0.4948;0.0198;0.5716;"Test";17
"Newton";110.012;0.0334;0.4947;0.0244;0.5636;"Test";17
"C-SGD";67.272;0.0348;0.4949;0.0143;0.5328;"Test";17
"B-SGD";40.242;0.0384;0.495;0.0136;0.4634;"Test";17
"glmPCA";66.575;0.0391;0.0087;0.02;-0.0172;"Full";18
"NBWaVE";278.244;0.0323;0.0072;0.0125;0.4629;"Full";18
"CMF";721.606;0.0345;0.0077;0.0164;0.0425;"Full";18
"NMF";695.935;0.0355;0.0079;0.0131;0.0643;"Full";18
"NNLM";236.465;0.0333;0.0075;0.0102;0.1189;"Full";18
"AIRWLS";286.649;0.0331;0.0074;0.0105;0.4306;"Full";18
"Newton";116.378;0.0331;0.0074;0.0115;0.456;"Full";18
"C-SGD";67.383;0.0325;0.0073;0.0105;0.4027;"Full";18
"B-SGD";39.502;0.0325;0.0073;0.0108;0.4234;"Full";18
"glmPCA";66.575;0.0392;0.147;0.0198;-0.0172;"Train";18
"NBWaVE";278.244;0.031;0.1455;0.0121;0.4629;"Train";18
"CMF";721.606;0.0342;0.1464;0.0088;0.0425;"Train";18
"NMF";695.935;0.0353;0.1464;0.01;0.0643;"Train";18
"NNLM";236.465;0.0331;0.1458;0.0088;0.1189;"Train";18
"AIRWLS";286.649;0.0328;0.1458;0.0082;0.4306;"Train";18
"Newton";116.378;0.0328;0.1458;0.0082;0.456;"Train";18
"C-SGD";67.383;0.0314;0.1455;0.0096;0.4027;"Train";18
"B-SGD";39.502;0.0301;0.1455;0.0101;0.4234;"Train";18
"glmPCA";66.575;0.0388;0.495;0.0205;-0.0172;"Test";18
"NBWaVE";278.244;0.0362;0.4946;0.0134;0.4629;"Test";18
"CMF";721.606;0.0352;0.494;0.0379;0.0425;"Test";18
"NMF";695.935;0.0359;0.4944;0.0218;0.0643;"Test";18
"NNLM";236.465;0.0339;0.4946;0.0143;0.1189;"Test";18
"AIRWLS";286.649;0.0341;0.4945;0.0169;0.4306;"Test";18
"Newton";116.378;0.0341;0.4945;0.021;0.456;"Test";18
"C-SGD";67.383;0.0356;0.4946;0.0134;0.4027;"Test";18
"B-SGD";39.502;0.0392;0.4948;0.0126;0.4234;"Test";18
"glmPCA";665.498;0.036;0.0083;0.023;-0.0137;"Full";19
"NBWaVE";318.28;0.0299;0.0069;0.0133;0.4776;"Full";19
"CMF";727.778;0.0321;0.0074;0.0152;0.1558;"Full";19
"NMF";NA;NA;NA;NA;NA;"Full";19
"NNLM";243.658;0.0309;0.0072;0.0111;0.133;"Full";19
"AIRWLS";292.011;0.0308;0.0071;0.0114;0.5289;"Full";19
"Newton";116.249;0.0307;0.0071;0.0125;0.5035;"Full";19
"C-SGD";67.849;0.0303;0.007;0.0111;0.4113;"Full";19
"B-SGD";39.576;0.0303;0.007;0.0114;0.4359;"Full";19
"glmPCA";665.498;0.036;0.1462;0.0227;-0.0137;"Train";19
"NBWaVE";318.28;0.0286;0.1448;0.0128;0.4776;"Train";19
"CMF";727.778;0.0318;0.1453;0.0094;0.1558;"Train";19
"NMF";NA;NA;NA;NA;NA;"Train";19
"NNLM";243.658;0.0307;0.1451;0.0093;0.133;"Train";19
"AIRWLS";292.011;0.0305;0.1452;0.0086;0.5289;"Train";19
"Newton";116.249;0.0303;0.1452;0.0087;0.5035;"Train";19
"C-SGD";67.849;0.0294;0.145;0.01;0.4113;"Train";19
"B-SGD";39.576;0.0281;0.1449;0.0106;0.4359;"Train";19
"glmPCA";665.498;0.036;0.4954;0.0237;-0.0137;"Test";19
"NBWaVE";318.28;0.0336;0.4951;0.0146;0.4776;"Test";19
"CMF";727.778;0.033;0.4952;0.0318;0.1558;"Test";19
"NMF";NA;NA;NA;NA;NA;"Test";19
"NNLM";243.658;0.0316;0.4951;0.0164;0.133;"Test";19
"AIRWLS";292.011;0.0318;0.4949;0.0194;0.5289;"Test";19
"Newton";116.249;0.0321;0.4949;0.0235;0.5035;"Test";19
"C-SGD";67.849;0.0331;0.495;0.0144;0.4113;"Test";19
"B-SGD";39.576;0.0367;0.4952;0.0137;0.4359;"Test";19
"glmPCA";680.849;0.039;0.0079;0.0221;-0.0204;"Full";20
"NBWaVE";277.716;0.0324;0.0066;0.0149;0.4518;"Full";20
"CMF";797.372;0.0346;0.007;0.0169;0.0232;"Full";20
"NMF";694.718;0.0354;0.0072;0.0155;0.095;"Full";20
"NNLM";256.816;0.0334;0.0068;0.0124;0.1232;"Full";20
"AIRWLS";292.443;0.0332;0.0068;0.0132;0.5381;"Full";20
"Newton";115.482;0.0332;0.0068;0.0144;0.5323;"Full";20
"C-SGD";68.097;0.0327;0.0067;0.0128;0.4885;"Full";20
"B-SGD";39.646;0.0327;0.0067;0.0131;0.4148;"Full";20
"glmPCA";680.849;0.039;0.146;0.022;-0.0204;"Train";20
"NBWaVE";277.716;0.0309;0.1446;0.0145;0.4518;"Train";20
"CMF";797.372;0.0342;0.1451;0.0111;0.0232;"Train";20
"NMF";694.718;0.0352;0.1455;0.0128;0.095;"Train";20
"NNLM";256.816;0.0332;0.1449;0.0111;0.1232;"Train";20
"AIRWLS";292.443;0.0328;0.1449;0.0103;0.5381;"Train";20
"Newton";115.482;0.0328;0.145;0.0102;0.5323;"Train";20
"C-SGD";68.097;0.0315;0.1448;0.0118;0.4885;"Train";20
"B-SGD";39.646;0.0303;0.1447;0.0124;0.4148;"Train";20
"glmPCA";680.849;0.0391;0.4951;0.0226;-0.0204;"Test";20
"NBWaVE";277.716;0.0365;0.4947;0.016;0.4518;"Test";20
"CMF";797.372;0.0355;0.4949;0.0336;0.0232;"Test";20
"NMF";694.718;0.036;0.4946;0.0232;0.095;"Test";20
"NNLM";256.816;0.0341;0.4947;0.0164;0.1232;"Test";20
"AIRWLS";292.443;0.0342;0.4946;0.0217;0.5381;"Test";20
"Newton";115.482;0.0344;0.4946;0.0262;0.5323;"Test";20
"C-SGD";68.097;0.0359;0.4947;0.0156;0.4885;"Test";20
"B-SGD";39.646;0.0395;0.4949;0.0151;0.4148;"Test";20
"glmPCA";679.866;0.0395;0.0077;0.0245;-0.0235;"Full";21
"NBWaVE";288.06;0.032;0.0062;0.0136;0.4312;"Full";21
"CMF";759.505;0.0343;0.0067;0.0193;0.1578;"Full";21
"NMF";695.981;0.0352;0.0069;0.0146;0.2316;"Full";21
"NNLM";232.913;0.0332;0.0065;0.0111;0.3531;"Full";21
"AIRWLS";287.331;0.0329;0.0064;0.0112;0.5135;"Full";21
"Newton";109.599;0.0328;0.0064;0.0122;0.501;"Full";21
"C-SGD";68.041;0.0324;0.0064;0.0113;0.4947;"Full";21
"B-SGD";39.57;0.0326;0.0064;0.0116;0.4397;"Full";21
"glmPCA";679.866;0.0394;0.1459;0.0242;-0.0235;"Train";21
"NBWaVE";288.06;0.0305;0.1445;0.0131;0.4312;"Train";21
"CMF";759.505;0.0338;0.1455;0.0094;0.1578;"Train";21
"NMF";695.981;0.0349;0.1453;0.0105;0.2316;"Train";21
"NNLM";232.913;0.0329;0.1447;0.0093;0.3531;"Train";21
"AIRWLS";287.331;0.0325;0.1447;0.0087;0.5135;"Train";21
"Newton";109.599;0.0323;0.1447;0.0087;0.501;"Train";21
"C-SGD";68.041;0.0312;0.1446;0.0102;0.4947;"Train";21
"B-SGD";39.57;0.03;0.1445;0.0107;0.4397;"Train";21
"glmPCA";679.866;0.0395;0.4948;0.0254;-0.0235;"Test";21
"NBWaVE";288.06;0.0363;0.4944;0.0152;0.4312;"Test";21
"CMF";759.505;0.0356;0.4935;0.0478;0.1578;"Test";21
"NMF";695.981;0.036;0.4942;0.0264;0.2316;"Test";21
"NNLM";232.913;0.034;0.4945;0.0161;0.3531;"Test";21
"AIRWLS";287.331;0.0341;0.4944;0.0182;0.5135;"Test";21
"Newton";109.599;0.0344;0.4943;0.0222;0.501;"Test";21
"C-SGD";68.041;0.0361;0.4945;0.0145;0.4947;"Test";21
"B-SGD";39.57;0.0401;0.4946;0.0142;0.4397;"Test";21
"glmPCA";672.237;0.0373;0.0072;0.0235;-0.0161;"Full";22
"NBWaVE";275.529;0.0306;0.0059;0.0151;0.4976;"Full";22
"CMF";778.611;0.0327;0.0064;0.0163;0.2477;"Full";22
"NMF";696.991;0.0336;0.0065;0.0154;0.2182;"Full";22
"NNLM";247.404;0.0317;0.0062;0.0124;0.1737;"Full";22
"AIRWLS";295.165;0.0314;0.0061;0.0129;0.5359;"Full";22
"Newton";118.333;0.0314;0.0061;0.014;0.5213;"Full";22
"C-SGD";67.844;0.031;0.0061;0.0128;0.5055;"Full";22
"B-SGD";39.803;0.0311;0.0061;0.0131;0.3979;"Full";22
"glmPCA";672.237;0.0374;0.1456;0.0233;-0.0161;"Train";22
"NBWaVE";275.529;0.0291;0.1443;0.0146;0.4976;"Train";22
"CMF";778.611;0.0324;0.1449;0.0106;0.2477;"Train";22
"NMF";696.991;0.0334;0.1451;0.0124;0.2182;"Train";22
"NNLM";247.404;0.0314;0.1446;0.0107;0.1737;"Train";22
"AIRWLS";295.165;0.0311;0.1446;0.0099;0.5359;"Train";22
"Newton";118.333;0.031;0.1446;0.0098;0.5213;"Train";22
"C-SGD";67.844;0.0299;0.1444;0.0115;0.5055;"Train";22
"B-SGD";39.803;0.0285;0.1444;0.0123;0.3979;"Train";22
"glmPCA";672.237;0.0373;0.4945;0.024;-0.0161;"Test";22
"NBWaVE";275.529;0.0346;0.4941;0.0164;0.4976;"Test";22
"CMF";778.611;0.0336;0.494;0.0326;0.2477;"Test";22
"NMF";696.991;0.0342;0.4938;0.0241;0.2182;"Test";22
"NNLM";247.404;0.0323;0.4941;0.0173;0.1737;"Test";22
"AIRWLS";295.165;0.0324;0.494;0.0218;0.5359;"Test";22
"Newton";118.333;0.0325;0.494;0.0257;0.5213;"Test";22
"C-SGD";67.844;0.0344;0.4941;0.0163;0.5055;"Test";22
"B-SGD";39.803;0.0386;0.4943;0.0155;0.3979;"Test";22
"glmPCA";655.843;0.037;0.0073;0.0215;-0.0116;"Full";23
"NBWaVE";314.969;0.0304;0.006;0.0148;0.4556;"Full";23
"CMF";719.069;0.0322;0.0063;0.019;0.0225;"Full";23
"NMF";694.629;0.0333;0.0065;0.0153;0.0357;"Full";23
"NNLM";234.309;0.0313;0.0062;0.0123;0.0495;"Full";23
"AIRWLS";288.881;0.0311;0.0062;0.0127;0.5142;"Full";23
"Newton";110.746;0.0312;0.0062;0.0139;0.5048;"Full";23
"C-SGD";67.523;0.0307;0.0061;0.0127;0.4644;"Full";23
"B-SGD";39.815;0.0305;0.006;0.013;0.3896;"Full";23
"glmPCA";655.843;0.037;0.1456;0.0213;-0.0116;"Train";23
"NBWaVE";314.969;0.029;0.1443;0.0144;0.4556;"Train";23
"CMF";719.069;0.0319;0.1451;0.0108;0.0225;"Train";23
"NMF";694.629;0.0331;0.1451;0.0124;0.0357;"Train";23
"NNLM";234.309;0.031;0.1446;0.0109;0.0495;"Train";23
"AIRWLS";288.881;0.0308;0.1446;0.0102;0.5142;"Train";23
"Newton";110.746;0.0308;0.1446;0.0101;0.5048;"Train";23
"C-SGD";67.523;0.0295;0.1444;0.0115;0.4644;"Train";23
"B-SGD";39.815;0.028;0.1443;0.0123;0.3896;"Train";23
"glmPCA";655.843;0.037;0.4945;0.0219;-0.0116;"Test";23
"NBWaVE";314.969;0.0345;0.4941;0.016;0.4556;"Test";23
"CMF";719.069;0.0331;0.4935;0.0422;0.0225;"Test";23
"NMF";694.629;0.0339;0.4939;0.0237;0.0357;"Test";23
"NNLM";234.309;0.0321;0.4941;0.0165;0.0495;"Test";23
"AIRWLS";288.881;0.0322;0.494;0.0197;0.5142;"Test";23
"Newton";110.746;0.0323;0.494;0.0245;0.5048;"Test";23
"C-SGD";67.523;0.0339;0.4941;0.0159;0.4644;"Test";23
"B-SGD";39.815;0.0376;0.4942;0.0151;0.3896;"Test";23
"glmPCA";661.922;0.0366;0.0081;0.0205;-0.025;"Full";24
"NBWaVE";315.427;0.0302;0.0067;0.0135;0.5035;"Full";24
"CMF";792.332;0.0323;0.0072;0.0149;0.1927;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";260.891;0.0313;0.007;0.011;0.0657;"Full";24
"AIRWLS";289.153;0.0311;0.0069;0.0116;0.4581;"Full";24
"Newton";116.919;0.0311;0.0069;0.0128;0.4654;"Full";24
"C-SGD";67.587;0.0306;0.0068;0.0114;0.4557;"Full";24
"B-SGD";39.845;0.0303;0.0067;0.0118;0.3644;"Full";24
"glmPCA";661.922;0.0365;0.1463;0.0203;-0.025;"Train";24
"NBWaVE";315.427;0.0288;0.1449;0.0132;0.5035;"Train";24
"CMF";792.332;0.0319;0.1456;0.0095;0.1927;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";260.891;0.031;0.1452;0.0095;0.0657;"Train";24
"AIRWLS";289.153;0.0307;0.1452;0.0088;0.4581;"Train";24
"Newton";116.919;0.0307;0.1453;0.0088;0.4654;"Train";24
"C-SGD";67.587;0.0295;0.145;0.0103;0.4557;"Train";24
"B-SGD";39.845;0.0279;0.1449;0.0111;0.3644;"Train";24
"glmPCA";661.922;0.0368;0.4949;0.0211;-0.025;"Test";24
"NBWaVE";315.427;0.0342;0.4945;0.0147;0.5035;"Test";24
"CMF";792.332;0.0332;0.4944;0.0303;0.1927;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";260.891;0.032;0.4945;0.0153;0.0657;"Test";24
"AIRWLS";289.153;0.0321;0.4944;0.0196;0.4581;"Test";24
"Newton";116.919;0.0323;0.4944;0.0241;0.4654;"Test";24
"C-SGD";67.587;0.0337;0.4945;0.0145;0.4557;"Test";24
"B-SGD";39.845;0.0372;0.4947;0.0137;0.3644;"Test";24
"glmPCA";399.296;0.0352;0.008;0.0196;-0.0208;"Full";25
"NBWaVE";299.546;0.0291;0.0066;0.0127;0.487;"Full";25
"CMF";774.052;0.0313;0.0071;0.0158;0.0257;"Full";25
"NMF";697.717;0.0322;0.0073;0.0136;0.0308;"Full";25
"NNLM";248.978;0.03;0.0069;0.0107;0.0232;"Full";25
"AIRWLS";291.033;0.0298;0.0068;0.011;0.5309;"Full";25
"Newton";115.523;0.0298;0.0068;0.0122;0.5093;"Full";25
"C-SGD";67.417;0.0294;0.0067;0.0107;0.5324;"Full";25
"B-SGD";39.874;0.0295;0.0067;0.011;0.4995;"Full";25
"glmPCA";399.296;0.0352;0.1462;0.0194;-0.0208;"Train";25
"NBWaVE";299.546;0.0278;0.1448;0.0124;0.487;"Train";25
"CMF";774.052;0.031;0.1457;0.0092;0.0257;"Train";25
"NMF";697.717;0.032;0.1457;0.0106;0.0308;"Train";25
"NNLM";248.978;0.0298;0.1451;0.0092;0.0232;"Train";25
"AIRWLS";291.033;0.0294;0.1451;0.0084;0.5309;"Train";25
"Newton";115.523;0.0294;0.1451;0.0084;0.5093;"Train";25
"C-SGD";67.417;0.0284;0.145;0.0097;0.5324;"Train";25
"B-SGD";39.874;0.0273;0.1449;0.0103;0.4995;"Train";25
"glmPCA";399.296;0.0352;0.4949;0.0201;-0.0208;"Test";25
"NBWaVE";299.546;0.0328;0.4945;0.0136;0.487;"Test";25
"CMF";774.052;0.0322;0.4941;0.0346;0.0257;"Test";25
"NMF";697.717;0.0327;0.4944;0.022;0.0308;"Test";25
"NNLM";248.978;0.0307;0.4946;0.015;0.0232;"Test";25
"AIRWLS";291.033;0.0308;0.4945;0.0182;0.5309;"Test";25
"Newton";115.523;0.0309;0.4944;0.023;0.5093;"Test";25
"C-SGD";67.417;0.0323;0.4945;0.0137;0.5324;"Test";25
"B-SGD";39.874;0.0357;0.4947;0.013;0.4995;"Test";25
