"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NMF";370.6;0.0326;0.0073;0.014;0.0167;"Full";15
"NNLM";135.27;0.0303;0.0068;0.0114;0.0996;"Full";15
"AIRWLS";167.634;0.0302;0.0068;0.0118;0.4648;"Full";15
"Newton";94.324;0.0302;0.0068;0.0124;0.4743;"Full";15
"C-SGD";51.288;0.0298;0.0067;0.0116;0.4313;"Full";15
"B-SGD";26.826;0.0295;0.0066;0.0118;0.3818;"Full";15
"glmPCA";510.593;0.0352;0.146;0.0198;-0.0303;"Train";15
"NBWaVE";158.991;0.0297;0.145;0.0131;0.5258;"Train";15
"CMF";266.356;0.0317;0.1454;0.0111;0.0685;"Train";15
"NMF";370.6;0.0325;0.1456;0.0125;0.0167;"Train";15
"NNLM";135.27;0.0302;0.1451;0.0107;0.0996;"Train";15
"AIRWLS";167.634;0.03;0.1451;0.0099;0.4648;"Train";15
"Newton";94.324;0.03;0.1451;0.0099;0.4743;"Train";15
"C-SGD";51.288;0.0293;0.145;0.0111;0.4313;"Train";15
"B-SGD";26.826;0.0286;0.1449;0.0114;0.3818;"Train";15
"glmPCA";510.593;0.0353;0.4949;0.0203;-0.0303;"Test";15
"NBWaVE";158.991;0.0321;0.4945;0.0139;0.5258;"Test";15
"CMF";266.356;0.0322;0.4947;0.0225;0.0685;"Test";15
"NMF";370.6;0.0329;0.4945;0.0185;0.0167;"Test";15
"NNLM";135.27;0.0307;0.4945;0.0135;0.0996;"Test";15
"AIRWLS";167.634;0.0307;0.4944;0.0172;0.4648;"Test";15
"Newton";94.324;0.0307;0.4944;0.0195;0.4743;"Test";15
"C-SGD";51.288;0.0311;0.4945;0.0132;0.4313;"Test";15
"B-SGD";26.826;0.0321;0.4945;0.0129;0.3818;"Test";15
"glmPCA";510.762;0.0368;0.0085;0.0217;-0.0319;"Full";16
"NBWaVE";184.834;0.0317;0.0073;0.0136;0.5307;"Full";16
"CMF";262.61;0.0328;0.0076;0.0133;0.2608;"Full";16
"NMF";368.903;0.0336;0.0077;0.0143;0.1767;"Full";16
"NNLM";134.221;0.0317;0.0073;0.0114;0.1338;"Full";16
"AIRWLS";168.875;0.0315;0.0073;0.0115;0.5084;"Full";16
"Newton";85.828;0.0315;0.0073;0.0116;0.5417;"Full";16
"C-SGD";51.53;0.0311;0.0072;0.0117;0.5205;"Full";16
"B-SGD";27.79;0.0308;0.0072;0.0119;0.4623;"Full";16
"glmPCA";510.762;0.0367;0.1463;0.0215;-0.0319;"Train";16
"NBWaVE";184.834;0.031;0.1453;0.0133;0.5307;"Train";16
"CMF";262.61;0.0326;0.1455;0.011;0.2608;"Train";16
"NMF";368.903;0.0334;0.1458;0.0126;0.1767;"Train";16
"NNLM";134.221;0.0315;0.1453;0.0107;0.1338;"Train";16
"AIRWLS";168.875;0.0313;0.1453;0.01;0.5084;"Train";16
"Newton";85.828;0.0313;0.1453;0.01;0.5417;"Train";16
"C-SGD";51.53;0.0307;0.1452;0.011;0.5205;"Train";16
"B-SGD";27.79;0.0299;0.145;0.0114;0.4623;"Train";16
"glmPCA";510.762;0.0371;0.4957;0.0223;-0.0319;"Test";16
"NBWaVE";184.834;0.0337;0.4952;0.0144;0.5307;"Test";16
"CMF";262.61;0.0333;0.4953;0.0199;0.2608;"Test";16
"NMF";368.903;0.0342;0.4952;0.0192;0.1767;"Test";16
"NNLM";134.221;0.0323;0.4952;0.0136;0.1338;"Test";16
"AIRWLS";168.875;0.0321;0.4951;0.016;0.5084;"Test";16
"Newton";85.828;0.0321;0.4951;0.0162;0.5417;"Test";16
"C-SGD";51.53;0.0325;0.4952;0.0135;0.5205;"Test";16
"B-SGD";27.79;0.0335;0.4952;0.0132;0.4623;"Test";16
"glmPCA";507.849;0.0399;0.0075;0.0224;-0.0219;"Full";17
"NBWaVE";171.672;0.0343;0.0065;0.0153;0.5458;"Full";17
"CMF";256.946;0.0356;0.0067;0.0158;0.0755;"Full";17
"NMF";368.16;0.0367;0.0069;0.0161;0.0664;"Full";17
"NNLM";145.817;0.0342;0.0065;0.0132;0.0821;"Full";17
"AIRWLS";164.133;0.0339;0.0064;0.0134;0.5473;"Full";17
"Newton";94.428;0.0339;0.0064;0.0139;0.5354;"Full";17
"C-SGD";51.091;0.0335;0.0063;0.0133;0.5082;"Full";17
"B-SGD";27.055;0.0332;0.0063;0.0135;0.4793;"Full";17
"glmPCA";507.849;0.0399;0.1458;0.0223;-0.0219;"Train";17
"NBWaVE";171.672;0.0336;0.1448;0.015;0.5458;"Train";17
"CMF";256.946;0.0355;0.1451;0.0129;0.0755;"Train";17
"NMF";368.16;0.0366;0.1453;0.0146;0.0664;"Train";17
"NNLM";145.817;0.034;0.1449;0.0125;0.0821;"Train";17
"AIRWLS";164.133;0.0338;0.1448;0.0117;0.5473;"Train";17
"Newton";94.428;0.0338;0.1448;0.0117;0.5354;"Train";17
"C-SGD";51.091;0.033;0.1447;0.0128;0.5082;"Train";17
"B-SGD";27.055;0.0322;0.1446;0.0132;0.4793;"Train";17
"glmPCA";507.849;0.0398;0.4947;0.0228;-0.0219;"Test";17
"NBWaVE";171.672;0.0362;0.4942;0.016;0.5458;"Test";17
"CMF";256.946;0.036;0.4944;0.0243;0.0755;"Test";17
"NMF";368.16;0.0369;0.4942;0.0204;0.0664;"Test";17
"NNLM";145.817;0.0345;0.4942;0.0152;0.0821;"Test";17
"AIRWLS";164.133;0.0343;0.4942;0.0184;0.5473;"Test";17
"Newton";94.428;0.0344;0.4942;0.0202;0.5354;"Test";17
"C-SGD";51.091;0.0348;0.4942;0.0149;0.5082;"Test";17
"B-SGD";27.055;0.0358;0.4943;0.0146;0.4793;"Test";17
"glmPCA";869.932;0.039;0.0071;0.0201;-0.018;"Full";18
"NBWaVE";201.713;0.0327;0.006;0.0133;0.5339;"Full";18
"CMF";267.37;0.0351;0.0064;0.017;0.0271;"Full";18
"NMF";368.836;0.0355;0.0065;0.0142;-0.0196;"Full";18
"NNLM";132.726;0.0328;0.006;0.0115;0.0977;"Full";18
"AIRWLS";163.975;0.0324;0.0059;0.0117;0.4906;"Full";18
"Newton";86.403;0.0324;0.0059;0.0123;0.5139;"Full";18
"C-SGD";51.453;0.032;0.0059;0.0117;0.4638;"Full";18
"B-SGD";26.971;0.0319;0.0058;0.0119;0.4652;"Full";18
"glmPCA";869.932;0.0389;0.1451;0.0198;-0.018;"Train";18
"NBWaVE";201.713;0.0319;0.1441;0.0131;0.5339;"Train";18
"CMF";267.37;0.0347;0.1445;0.0113;0.0271;"Train";18
"NMF";368.836;0.0353;0.1447;0.0124;-0.0196;"Train";18
"NNLM";132.726;0.0325;0.1442;0.0107;0.0977;"Train";18
"AIRWLS";163.975;0.0322;0.1441;0.0098;0.4906;"Train";18
"Newton";86.403;0.0321;0.1441;0.0098;0.5139;"Train";18
"C-SGD";51.453;0.0314;0.144;0.0111;0.4638;"Train";18
"B-SGD";26.971;0.0306;0.1439;0.0114;0.4652;"Train";18
"glmPCA";869.932;0.0393;0.4949;0.0211;-0.018;"Test";18
"NBWaVE";201.713;0.035;0.4945;0.0141;0.5339;"Test";18
"CMF";267.37;0.036;0.4947;0.0336;0.0271;"Test";18
"NMF";368.836;0.0362;0.4945;0.0194;-0.0196;"Test";18
"NNLM";132.726;0.0335;0.4945;0.0138;0.0977;"Test";18
"AIRWLS";163.975;0.0332;0.4944;0.0173;0.4906;"Test";18
"Newton";86.403;0.0332;0.4944;0.0195;0.5139;"Test";18
"C-SGD";51.453;0.0338;0.4945;0.0134;0.4638;"Test";18
"B-SGD";26.971;0.0356;0.4945;0.013;0.4652;"Test";18
"glmPCA";503.854;0.0349;0.0091;0.019;-0.021;"Full";19
"NBWaVE";155.136;0.03;0.0078;0.0122;0.5771;"Full";19
"CMF";264.133;0.0312;0.0082;0.0127;0.0421;"Full";19
"NMF";370.44;0.0319;0.0083;0.0129;0.0768;"Full";19
"NNLM";155.678;0.03;0.0079;0.0104;0.0757;"Full";19
"AIRWLS";165.102;0.0297;0.0078;0.0106;0.5864;"Full";19
"Newton";86.156;0.0297;0.0078;0.011;0.5767;"Full";19
"C-SGD";51.528;0.0294;0.0077;0.0106;0.5347;"Full";19
"B-SGD";27.161;0.0292;0.0076;0.0107;0.5282;"Full";19
"glmPCA";503.854;0.0348;0.1469;0.0188;-0.021;"Train";19
"NBWaVE";155.136;0.0293;0.1458;0.012;0.5771;"Train";19
"CMF";264.133;0.0311;0.1461;0.0101;0.0421;"Train";19
"NMF";370.44;0.0317;0.1464;0.0114;0.0768;"Train";19
"NNLM";155.678;0.0298;0.1458;0.0096;0.0757;"Train";19
"AIRWLS";165.102;0.0296;0.1458;0.009;0.5864;"Train";19
"Newton";86.156;0.0295;0.1458;0.009;0.5767;"Train";19
"C-SGD";51.528;0.029;0.1457;0.0101;0.5347;"Train";19
"B-SGD";27.161;0.0283;0.1456;0.0103;0.5282;"Train";19
"glmPCA";503.854;0.035;0.4958;0.0195;-0.021;"Test";19
"NBWaVE";155.136;0.0318;0.4953;0.0129;0.5771;"Test";19
"CMF";264.133;0.0317;0.4954;0.0203;0.0421;"Test";19
"NMF";370.44;0.0323;0.4952;0.0174;0.0768;"Test";19
"NNLM";155.678;0.0305;0.4953;0.0125;0.0757;"Test";19
"AIRWLS";165.102;0.0303;0.4952;0.0152;0.5864;"Test";19
"Newton";86.156;0.0303;0.4952;0.0171;0.5767;"Test";19
"C-SGD";51.528;0.0307;0.4953;0.0122;0.5347;"Test";19
"B-SGD";27.161;0.0316;0.4953;0.0119;0.5282;"Test";19
"glmPCA";503.048;0.0377;0.0081;0.0213;-0.0155;"Full";20
"NBWaVE";167.049;0.0319;0.0069;0.0135;0.5746;"Full";20
"CMF";267.462;0.033;0.0071;0.0134;0.1383;"Full";20
"NMF";371.304;0.0341;0.0073;0.0145;0.0671;"Full";20
"NNLM";138.269;0.0319;0.0069;0.0114;0.0331;"Full";20
"AIRWLS";170.182;0.0317;0.0069;0.0117;0.5577;"Full";20
"Newton";92.055;0.0317;0.0069;0.012;0.5408;"Full";20
"C-SGD";51.858;0.0312;0.0068;0.0116;0.5392;"Full";20
"B-SGD";27.575;0.031;0.0067;0.0119;0.4853;"Full";20
"glmPCA";503.048;0.0377;0.1462;0.0212;-0.0155;"Train";20
"NBWaVE";167.049;0.0313;0.1451;0.0133;0.5746;"Train";20
"CMF";267.462;0.0329;0.1453;0.0109;0.1383;"Train";20
"NMF";371.304;0.0341;0.1456;0.0128;0.0671;"Train";20
"NNLM";138.269;0.0318;0.1451;0.0107;0.0331;"Train";20
"AIRWLS";170.182;0.0316;0.1451;0.01;0.5577;"Train";20
"Newton";92.055;0.0315;0.1451;0.0099;0.5408;"Train";20
"C-SGD";51.858;0.0308;0.145;0.0111;0.5392;"Train";20
"B-SGD";27.575;0.0301;0.1449;0.0115;0.4853;"Train";20
"glmPCA";503.048;0.0376;0.4952;0.0218;-0.0155;"Test";20
"NBWaVE";167.049;0.0337;0.4947;0.0142;0.5746;"Test";20
"CMF";267.462;0.0332;0.4947;0.0205;0.1383;"Test";20
"NMF";371.304;0.0343;0.4946;0.0195;0.0671;"Test";20
"NNLM";138.269;0.0322;0.4946;0.0135;0.0331;"Test";20
"AIRWLS";170.182;0.032;0.4946;0.0165;0.5577;"Test";20
"Newton";92.055;0.0321;0.4945;0.0178;0.5408;"Test";20
"C-SGD";51.858;0.0325;0.4946;0.013;0.5392;"Test";20
"B-SGD";27.575;0.0337;0.4947;0.0129;0.4853;"Test";20
"glmPCA";512.065;0.0342;0.0087;0.0201;-0.0285;"Full";21
"NBWaVE";156.504;0.0295;0.0075;0.0135;0.5445;"Full";21
"CMF";261.714;0.0306;0.0078;0.0133;0.1308;"Full";21
"NMF";368.952;0.0316;0.008;0.0144;0.06;"Full";21
"NNLM";147.201;0.0298;0.0076;0.0115;0.0747;"Full";21
"AIRWLS";171.901;0.0295;0.0075;0.0118;0.4806;"Full";21
"Newton";88.593;0.0295;0.0075;0.0123;0.4758;"Full";21
"C-SGD";51.87;0.029;0.0074;0.0117;0.5072;"Full";21
"B-SGD";27.46;0.0288;0.0074;0.0118;0.4421;"Full";21
"glmPCA";512.065;0.0342;0.1467;0.0199;-0.0285;"Train";21
"NBWaVE";156.504;0.0289;0.1457;0.0133;0.5445;"Train";21
"CMF";261.714;0.0305;0.1459;0.0109;0.1308;"Train";21
"NMF";368.952;0.0315;0.1463;0.0128;0.06;"Train";21
"NNLM";147.201;0.0297;0.1458;0.0107;0.0747;"Train";21
"AIRWLS";171.901;0.0293;0.1457;0.01;0.4806;"Train";21
"Newton";88.593;0.0293;0.1457;0.01;0.4758;"Train";21
"C-SGD";51.87;0.0285;0.1456;0.0112;0.5072;"Train";21
"B-SGD";27.46;0.028;0.1455;0.0114;0.4421;"Train";21
"glmPCA";512.065;0.0342;0.4953;0.0205;-0.0285;"Test";21
"NBWaVE";156.504;0.0312;0.4949;0.0141;0.5445;"Test";21
"CMF";261.714;0.031;0.495;0.0203;0.1308;"Test";21
"NMF";368.952;0.0319;0.4949;0.0188;0.06;"Test";21
"NNLM";147.201;0.0301;0.4949;0.0138;0.0747;"Test";21
"AIRWLS";171.901;0.0299;0.4948;0.017;0.4806;"Test";21
"Newton";88.593;0.03;0.4948;0.0189;0.4758;"Test";21
"C-SGD";51.87;0.0304;0.4949;0.0131;0.5072;"Test";21
"B-SGD";27.46;0.0312;0.4949;0.0129;0.4421;"Test";21
"glmPCA";513.958;0.0356;0.0078;0.0196;-0.0139;"Full";22
"NBWaVE";225.507;0.0307;0.0067;0.0135;0.4506;"Full";22
"CMF";272.729;0.0317;0.007;0.0142;0.0449;"Full";22
"NMF";369.988;0.0325;0.0071;0.0141;0.0395;"Full";22
"NNLM";136.469;0.0307;0.0067;0.0116;0.0474;"Full";22
"AIRWLS";165.524;0.0305;0.0067;0.0118;0.481;"Full";22
"Newton";89.666;0.0305;0.0067;0.0123;0.4551;"Full";22
"C-SGD";51.244;0.03;0.0066;0.0119;0.4346;"Full";22
"B-SGD";26.927;0.0298;0.0066;0.012;0.3666;"Full";22
"glmPCA";513.958;0.0355;0.1461;0.0195;-0.0139;"Train";22
"NBWaVE";225.507;0.03;0.1451;0.0132;0.4506;"Train";22
"CMF";272.729;0.0316;0.1453;0.0112;0.0449;"Train";22
"NMF";369.988;0.0324;0.1456;0.0127;0.0395;"Train";22
"NNLM";136.469;0.0306;0.1452;0.0109;0.0474;"Train";22
"AIRWLS";165.524;0.0303;0.1451;0.0102;0.481;"Train";22
"Newton";89.666;0.0303;0.1451;0.0102;0.4551;"Train";22
"C-SGD";51.244;0.0295;0.145;0.0114;0.4346;"Train";22
"B-SGD";26.927;0.0288;0.1449;0.0117;0.3666;"Train";22
"glmPCA";513.958;0.0357;0.4947;0.02;-0.0139;"Test";22
"NBWaVE";225.507;0.0325;0.4943;0.0141;0.4506;"Test";22
"CMF";272.729;0.0322;0.4944;0.0228;0.0449;"Test";22
"NMF";369.988;0.0329;0.4943;0.0182;0.0395;"Test";22
"NNLM";136.469;0.0311;0.4942;0.0137;0.0474;"Test";22
"AIRWLS";165.524;0.0309;0.4942;0.0165;0.481;"Test";22
"Newton";89.666;0.031;0.4942;0.0185;0.4551;"Test";22
"C-SGD";51.244;0.0315;0.4943;0.0133;0.4346;"Test";22
"B-SGD";26.927;0.0327;0.4943;0.0131;0.3666;"Test";22
"glmPCA";536.843;0.0365;0.0085;0.019;-0.018;"Full";23
"NBWaVE";205.527;0.0316;0.0073;0.0126;0.5268;"Full";23
"CMF";258.862;0.0328;0.0077;0.014;0.0345;"Full";23
"NMF";371.449;0.0336;0.0078;0.0134;0.0162;"Full";23
"NNLM";137.362;0.0317;0.0074;0.0108;0.0983;"Full";23
"AIRWLS";166.154;0.0314;0.0073;0.011;0.4704;"Full";23
"Newton";93.641;0.0314;0.0073;0.0118;0.4589;"Full";23
"C-SGD";51.107;0.0309;0.0072;0.011;0.4574;"Full";23
"B-SGD";27.259;0.0307;0.0072;0.0111;0.4002;"Full";23
"glmPCA";536.843;0.0366;0.1465;0.0189;-0.018;"Train";23
"NBWaVE";205.527;0.0311;0.1455;0.0125;0.5268;"Train";23
"CMF";258.862;0.0327;0.1458;0.0103;0.0345;"Train";23
"NMF";371.449;0.0336;0.146;0.0117;0.0162;"Train";23
"NNLM";137.362;0.0316;0.1455;0.0099;0.0983;"Train";23
"AIRWLS";166.154;0.0313;0.1455;0.0093;0.4704;"Train";23
"Newton";93.641;0.0313;0.1455;0.0093;0.4589;"Train";23
"C-SGD";51.107;0.0305;0.1454;0.0105;0.4574;"Train";23
"B-SGD";27.259;0.0299;0.1453;0.0108;0.4002;"Train";23
"glmPCA";536.843;0.0363;0.4953;0.0194;-0.018;"Test";23
"NBWaVE";205.527;0.0332;0.4949;0.0131;0.5268;"Test";23
"CMF";258.862;0.033;0.495;0.0244;0.0345;"Test";23
"NMF";371.449;0.0337;0.4948;0.0182;0.0162;"Test";23
"NNLM";137.362;0.0318;0.4948;0.0131;0.0983;"Test";23
"AIRWLS";166.154;0.0317;0.4948;0.016;0.4704;"Test";23
"Newton";93.641;0.0317;0.4948;0.019;0.4589;"Test";23
"C-SGD";51.107;0.0321;0.4948;0.0124;0.4574;"Test";23
"B-SGD";27.259;0.0329;0.4949;0.0122;0.4002;"Test";23
"glmPCA";514.285;0.036;0.0083;0.0209;-0.0282;"Full";24
"NBWaVE";193.075;0.0304;0.007;0.0133;0.5692;"Full";24
"CMF";274.205;0.0315;0.0073;0.014;0.217;"Full";24
"NMF";370.612;0.0324;0.0074;0.014;0.1995;"Full";24
"NNLM";136.066;0.0302;0.007;0.0114;0.0535;"Full";24
"AIRWLS";166.618;0.03;0.0069;0.0115;0.5541;"Full";24
"Newton";92.004;0.03;0.0069;0.0121;0.5539;"Full";24
"C-SGD";51.671;0.0296;0.0069;0.0115;0.5089;"Full";24
"B-SGD";27.476;0.0293;0.0068;0.0118;0.4415;"Full";24
"glmPCA";514.285;0.036;0.1465;0.0207;-0.0282;"Train";24
"NBWaVE";193.075;0.0298;0.1453;0.0131;0.5692;"Train";24
"CMF";274.205;0.0313;0.1455;0.0111;0.217;"Train";24
"NMF";370.612;0.0322;0.1458;0.0126;0.1995;"Train";24
"NNLM";136.066;0.0301;0.1453;0.0107;0.0535;"Train";24
"AIRWLS";166.618;0.0298;0.1453;0.0099;0.5541;"Train";24
"Newton";92.004;0.0298;0.1453;0.0099;0.5539;"Train";24
"C-SGD";51.671;0.0291;0.1451;0.011;0.5089;"Train";24
"B-SGD";27.476;0.0284;0.145;0.0114;0.4415;"Train";24
"glmPCA";514.285;0.0361;0.4951;0.0214;-0.0282;"Test";24
"NBWaVE";193.075;0.0322;0.4945;0.0141;0.5692;"Test";24
"CMF";274.205;0.0319;0.4947;0.0223;0.217;"Test";24
"NMF";370.612;0.0327;0.4945;0.0181;0.1995;"Test";24
"NNLM";136.066;0.0306;0.4945;0.0135;0.0535;"Test";24
"AIRWLS";166.618;0.0304;0.4945;0.0162;0.5541;"Test";24
"Newton";92.004;0.0305;0.4945;0.0184;0.5539;"Test";24
"C-SGD";51.671;0.0309;0.4945;0.013;0.5089;"Test";24
"B-SGD";27.476;0.0317;0.4946;0.0128;0.4415;"Test";24
"glmPCA";505.266;0.0352;0.0084;0.0201;-0.0228;"Full";25
"NBWaVE";166.993;0.0302;0.0072;0.0126;0.5896;"Full";25
"CMF";261.759;0.0314;0.0075;0.0133;0.1099;"Full";25
"NMF";369.717;0.0321;0.0077;0.0136;0.012;"Full";25
"NNLM";144.347;0.0302;0.0073;0.0106;0.148;"Full";25
"AIRWLS";168.056;0.0299;0.0072;0.0109;0.5814;"Full";25
"Newton";91.497;0.0299;0.0072;0.0112;0.5858;"Full";25
"C-SGD";51.306;0.0295;0.0071;0.0109;0.5515;"Full";25
"B-SGD";27.207;0.0293;0.0071;0.011;0.5701;"Full";25
"glmPCA";505.266;0.0352;0.1464;0.0199;-0.0228;"Train";25
"NBWaVE";166.993;0.0296;0.1453;0.0123;0.5896;"Train";25
"CMF";261.759;0.0312;0.1456;0.0105;0.1099;"Train";25
"NMF";369.717;0.032;0.1459;0.0119;0.012;"Train";25
"NNLM";144.347;0.03;0.1454;0.0099;0.148;"Train";25
"AIRWLS";168.056;0.0298;0.1453;0.0093;0.5814;"Train";25
"Newton";91.497;0.0298;0.1454;0.0093;0.5858;"Train";25
"C-SGD";51.306;0.0291;0.1452;0.0104;0.5515;"Train";25
"B-SGD";27.207;0.0285;0.1451;0.0106;0.5701;"Train";25
"glmPCA";505.266;0.0353;0.4953;0.0206;-0.0228;"Test";25
"NBWaVE";166.993;0.0319;0.4949;0.0133;0.5896;"Test";25
"CMF";261.759;0.0318;0.495;0.0213;0.1099;"Test";25
"NMF";369.717;0.0325;0.4949;0.0187;0.012;"Test";25
"NNLM";144.347;0.0306;0.4949;0.0128;0.148;"Test";25
"AIRWLS";168.056;0.0304;0.4948;0.0156;0.5814;"Test";25
"Newton";91.497;0.0305;0.4948;0.0167;0.5858;"Test";25
"C-SGD";51.306;0.0309;0.4949;0.0124;0.5515;"Test";25
"B-SGD";27.207;0.0317;0.4949;0.0121;0.5701;"Test";25
