"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";67.208;0.0442;0.0114;0.0187;0.4139;"Full";2
"B-SGD";43.308;0.0435;0.0113;0.0187;0.4134;"Full";2
"glmPCA";1655.833;0.0501;0.1504;0.0271;-0.0272;"Train";2
"NBWaVE";207.811;0.0453;0.1494;0.0199;0.4721;"Train";2
"CMF";349.374;0.0456;0.1495;Inf;0.0226;"Train";2
"NMF";484.497;0.0468;0.1497;0.0208;-0.0196;"Train";2
"NNLM";276.177;0.045;0.1493;0.0189;-0.0459;"Train";2
"AIRWLS";169.663;0.0442;0.1491;0.0179;0.4545;"Train";2
"Newton";138.634;0.0441;0.1491;0.0179;0.4824;"Train";2
"C-SGD";67.208;0.044;0.1491;0.0185;0.4139;"Train";2
"B-SGD";43.308;0.0433;0.149;0.0185;0.4134;"Train";2
"glmPCA";1655.833;0.0501;0.4974;0.0273;-0.0272;"Test";2
"NBWaVE";207.811;0.0459;0.4968;0.0203;0.4721;"Test";2
"CMF";349.374;0.0458;0.4969;Inf;0.0226;"Test";2
"NMF";484.497;0.0469;0.4969;0.0222;-0.0196;"Test";2
"NNLM";276.177;0.0452;0.4968;0.02;-0.0459;"Test";2
"AIRWLS";169.663;0.0444;0.4967;0.0194;0.4545;"Test";2
"Newton";138.634;0.0444;0.4967;0.0196;0.4824;"Test";2
"C-SGD";67.208;0.0446;0.4967;0.0192;0.4139;"Test";2
"B-SGD";43.308;0.0441;0.4967;0.0191;0.4134;"Test";2
"glmPCA";1369.518;0.0506;0.0127;0.0282;-0.033;"Full";3
"NBWaVE";204.579;0.0457;0.0115;0.0205;0.3952;"Full";3
"CMF";355.832;0.0459;0.0116;0.0205;0.0664;"Full";3
"NMF";482.321;0.0471;0.0119;0.0221;-0.0026;"Full";3
"NNLM";277.122;0.0452;0.0114;0.0197;0.0068;"Full";3
"AIRWLS";173.851;0.0445;0.0113;0.0186;0.4821;"Full";3
"Newton";133.607;0.0444;0.0112;0.0187;0.4413;"Full";3
"C-SGD";67.114;0.0445;0.0113;0.0192;0.4306;"Full";3
"B-SGD";43.27;0.0438;0.0111;0.0192;0.457;"Full";3
"glmPCA";1369.518;0.0505;0.1503;0.0281;-0.033;"Train";3
"NBWaVE";204.579;0.0455;0.1493;0.0203;0.3952;"Train";3
"CMF";355.832;0.0458;0.1493;0.02;0.0664;"Train";3
"NMF";482.321;0.0471;0.1496;0.0218;-0.0026;"Train";3
"NNLM";277.122;0.0452;0.1492;0.0195;0.0068;"Train";3
"AIRWLS";173.851;0.0444;0.149;0.0182;0.4821;"Train";3
"Newton";133.607;0.0443;0.149;0.0182;0.4413;"Train";3
"C-SGD";67.114;0.0443;0.149;0.019;0.4306;"Train";3
"B-SGD";43.27;0.0436;0.1489;0.019;0.457;"Train";3
"glmPCA";1369.518;0.0506;0.4973;0.0285;-0.033;"Test";3
"NBWaVE";204.579;0.0462;0.4967;0.0209;0.3952;"Test";3
"CMF";355.832;0.046;0.4967;0.022;0.0664;"Test";3
"NMF";482.321;0.0473;0.4968;0.0231;-0.0026;"Test";3
"NNLM";277.122;0.0454;0.4966;0.0205;0.0068;"Test";3
"AIRWLS";173.851;0.0447;0.4965;0.0198;0.4821;"Test";3
"Newton";133.607;0.0446;0.4965;0.0199;0.4413;"Test";3
"C-SGD";67.114;0.0449;0.4966;0.0198;0.4306;"Test";3
"B-SGD";43.27;0.0445;0.4965;0.0197;0.457;"Test";3
"glmPCA";1297.393;0.0493;0.0133;0.0269;-0.0294;"Full";4
"NBWaVE";215.554;0.0448;0.0121;0.0196;0.4453;"Full";4
"CMF";340.02;0.0451;0.0122;Inf;0.0855;"Full";4
"NMF";481.414;0.0463;0.0125;0.0214;0.06;"Full";4
"NNLM";273.457;0.0445;0.012;0.0192;0.1001;"Full";4
"AIRWLS";233.244;0.0436;0.0118;0.0177;0.4915;"Full";4
"Newton";149.676;0.0435;0.0118;0.0177;0.4693;"Full";4
"C-SGD";66.916;0.0435;0.0118;0.0184;0.4845;"Full";4
"B-SGD";43.261;0.043;0.0117;0.0185;0.4417;"Full";4
"glmPCA";1297.393;0.0492;0.1507;0.0268;-0.0294;"Train";4
"NBWaVE";215.554;0.0446;0.1497;0.0194;0.4453;"Train";4
"CMF";340.02;0.045;0.1498;Inf;0.0855;"Train";4
"NMF";481.414;0.0462;0.1501;0.0209;0.06;"Train";4
"NNLM";273.457;0.0444;0.1497;0.0188;0.1001;"Train";4
"AIRWLS";233.244;0.0435;0.1495;0.0172;0.4915;"Train";4
"Newton";149.676;0.0434;0.1495;0.0172;0.4693;"Train";4
"C-SGD";66.916;0.0433;0.1494;0.0182;0.4845;"Train";4
"B-SGD";43.261;0.0427;0.1493;0.0183;0.4417;"Train";4
"glmPCA";1297.393;0.0494;0.4976;0.0271;-0.0294;"Test";4
"NBWaVE";215.554;0.0453;0.497;0.0201;0.4453;"Test";4
"CMF";340.02;0.0453;0.4971;0.0225;0.0855;"Test";4
"NMF";481.414;0.0465;0.4972;0.0226;0.06;"Test";4
"NNLM";273.457;0.0447;0.497;0.0201;0.1001;"Test";4
"AIRWLS";233.244;0.0438;0.4969;0.019;0.4915;"Test";4
"Newton";149.676;0.0438;0.4969;0.019;0.4693;"Test";4
"C-SGD";66.916;0.0439;0.4969;0.019;0.4845;"Test";4
"B-SGD";43.261;0.0436;0.4969;0.0191;0.4417;"Test";4
"glmPCA";1250.361;0.0529;0.0134;0.0248;-0.0124;"Full";5
"NBWaVE";204.589;0.0479;0.0122;0.0194;0.4601;"Full";5
"CMF";352.928;0.0487;0.0124;Inf;0.0321;"Full";5
"NMF";NA;NA;NA;NA;NA;"Full";5
"NNLM";276.122;0.0475;0.0122;0.0186;0.0195;"Full";5
"AIRWLS";227.458;0.0467;0.0119;0.0179;0.4686;"Full";5
"Newton";135.272;0.0466;0.0119;0.0179;0.4468;"Full";5
"C-SGD";67.062;0.0465;0.0119;0.0181;0.4859;"Full";5
"B-SGD";43.383;0.0458;0.0118;0.0181;0.4876;"Full";5
"glmPCA";1250.361;0.0529;0.151;0.0248;-0.0124;"Train";5
"NBWaVE";204.589;0.0478;0.1499;0.0193;0.4601;"Train";5
"CMF";352.928;0.0487;0.1501;Inf;0.0321;"Train";5
"NMF";NA;NA;NA;NA;NA;"Train";5
"NNLM";276.122;0.0476;0.1499;0.0183;0.0195;"Train";5
"AIRWLS";227.458;0.0467;0.1497;0.0174;0.4686;"Train";5
"Newton";135.272;0.0466;0.1497;0.0174;0.4468;"Train";5
"C-SGD";67.062;0.0464;0.1496;0.0179;0.4859;"Train";5
"B-SGD";43.383;0.0457;0.1495;0.018;0.4876;"Train";5
"glmPCA";1250.361;0.0527;0.4975;0.0249;-0.0124;"Test";5
"NBWaVE";204.589;0.0482;0.4969;0.0196;0.4601;"Test";5
"CMF";352.928;0.0486;0.497;Inf;0.0321;"Test";5
"NMF";NA;NA;NA;NA;NA;"Test";5
"NNLM";276.122;0.0475;0.4969;0.0192;0.0195;"Test";5
"AIRWLS";227.458;0.0467;0.4968;0.0192;0.4686;"Test";5
"Newton";135.272;0.0467;0.4968;0.0194;0.4468;"Test";5
"C-SGD";67.062;0.0468;0.4968;0.0185;0.4859;"Test";5
"B-SGD";43.383;0.0462;0.4967;0.0185;0.4876;"Test";5
"glmPCA";1291.8;0.0485;0.0134;0.0275;-0.0119;"Full";6
"NBWaVE";210.25;0.0442;0.0122;0.0202;0.4844;"Full";6
"CMF";340.594;0.0445;0.0123;Inf;-5e-04;"Full";6
"NMF";482.525;0.0454;0.0125;0.0212;0.0086;"Full";6
"NNLM";275.751;0.0438;0.0121;0.0193;-0.0106;"Full";6
"AIRWLS";231.751;0.0431;0.012;0.0185;0.4451;"Full";6
"Newton";150.982;0.043;0.0119;0.0185;0.4264;"Full";6
"C-SGD";66.83;0.0429;0.0119;0.0188;0.4103;"Full";6
"B-SGD";43.309;0.0424;0.0118;0.0188;0.3911;"Full";6
"glmPCA";1291.8;0.0485;0.1508;0.0274;-0.0119;"Train";6
"NBWaVE";210.25;0.0441;0.1498;0.0201;0.4844;"Train";6
"CMF";340.594;0.0445;0.1499;0.0196;-5e-04;"Train";6
"NMF";482.525;0.0454;0.1501;0.0209;0.0086;"Train";6
"NNLM";275.751;0.0438;0.1497;0.019;-0.0106;"Train";6
"AIRWLS";231.751;0.0431;0.1496;0.0181;0.4451;"Train";6
"Newton";150.982;0.043;0.1496;0.0181;0.4264;"Train";6
"C-SGD";66.83;0.0428;0.1495;0.0186;0.4103;"Train";6
"B-SGD";43.309;0.0422;0.1494;0.0187;0.3911;"Train";6
"glmPCA";1291.8;0.0484;0.4977;0.0277;-0.0119;"Test";6
"NBWaVE";210.25;0.0445;0.4971;0.0205;0.4844;"Test";6
"CMF";340.594;0.0445;0.4972;Inf;-5e-04;"Test";6
"NMF";482.525;0.0455;0.4972;0.0222;0.0086;"Test";6
"NNLM";275.751;0.0439;0.4971;0.02;-0.0106;"Test";6
"AIRWLS";231.751;0.0432;0.497;0.0197;0.4451;"Test";6
"Newton";150.982;0.0432;0.497;0.0198;0.4264;"Test";6
"C-SGD";66.83;0.0433;0.497;0.0193;0.4103;"Test";6
"B-SGD";43.309;0.0429;0.497;0.0192;0.3911;"Test";6
"glmPCA";1209.656;0.0505;0.0146;0.0269;-0.0168;"Full";7
"NBWaVE";212.181;0.0458;0.0133;0.0195;0.4539;"Full";7
"CMF";350.054;0.0461;0.0135;0.0195;0.0949;"Full";7
"NMF";NA;NA;NA;NA;NA;"Full";7
"NNLM";276.985;0.0456;0.0133;0.0189;0.043;"Full";7
"AIRWLS";195.76;0.0446;0.013;0.0177;0.4623;"Full";7
"Newton";214.445;0.0446;0.013;0.0178;0.4629;"Full";7
"C-SGD";67.205;0.0447;0.013;0.0184;0.3659;"Full";7
"B-SGD";43.662;0.044;0.0129;0.0182;0.358;"Full";7
"glmPCA";1209.656;0.0504;0.1519;0.0268;-0.0168;"Train";7
"NBWaVE";212.181;0.0456;0.1507;0.0194;0.4539;"Train";7
"CMF";350.054;0.046;0.1508;0.019;0.0949;"Train";7
"NMF";NA;NA;NA;NA;NA;"Train";7
"NNLM";276.985;0.0455;0.1507;0.0186;0.043;"Train";7
"AIRWLS";195.76;0.0445;0.1505;0.0173;0.4623;"Train";7
"Newton";214.445;0.0445;0.1505;0.0173;0.4629;"Train";7
"C-SGD";67.205;0.0445;0.1505;0.0182;0.3659;"Train";7
"B-SGD";43.662;0.0438;0.1503;0.0181;0.358;"Train";7
"glmPCA";1209.656;0.0507;0.4984;0.0271;-0.0168;"Test";7
"NBWaVE";212.181;0.0464;0.4977;0.0199;0.4539;"Test";7
"CMF";350.054;0.0464;0.4978;0.021;0.0949;"Test";7
"NMF";NA;NA;NA;NA;NA;"Test";7
"NNLM";276.985;0.0459;0.4977;0.0197;0.043;"Test";7
"AIRWLS";195.76;0.045;0.4976;0.0189;0.4623;"Test";7
"Newton";214.445;0.045;0.4976;0.0191;0.4629;"Test";7
"C-SGD";67.205;0.0452;0.4976;0.019;0.3659;"Test";7
"B-SGD";43.662;0.0446;0.4976;0.0188;0.358;"Test";7
"glmPCA";1195.885;0.0503;0.0149;0.0292;-0.0216;"Full";8
"NBWaVE";216.599;0.0458;0.0136;0.0198;0.4243;"Full";8
"CMF";342.456;0.0461;0.0138;Inf;0.115;"Full";8
"NMF";NA;NA;NA;NA;NA;"Full";8
"NNLM";276.521;0.0456;0.0136;Inf;0.0125;"Full";8
"AIRWLS";197.127;0.0447;0.0133;0.0178;0.4177;"Full";8
"Newton";161.151;0.0446;0.0133;0.0179;0.4734;"Full";8
"C-SGD";67.127;0.0446;0.0133;0.0186;0.4383;"Full";8
"B-SGD";43.126;0.044;0.0132;0.0184;0.3648;"Full";8
"glmPCA";1195.885;0.0502;0.1521;0.029;-0.0216;"Train";8
"NBWaVE";216.599;0.0456;0.151;0.0196;0.4243;"Train";8
"CMF";342.456;0.046;0.1511;0.0193;0.115;"Train";8
"NMF";NA;NA;NA;NA;NA;"Train";8
"NNLM";276.521;0.0455;0.151;0.0188;0.0125;"Train";8
"AIRWLS";197.127;0.0446;0.1508;0.0173;0.4177;"Train";8
"Newton";161.151;0.0445;0.1508;0.0173;0.4734;"Train";8
"C-SGD";67.127;0.0444;0.1507;0.0184;0.4383;"Train";8
"B-SGD";43.126;0.0437;0.1506;0.0182;0.3648;"Train";8
"glmPCA";1195.885;0.0505;0.4985;0.0296;-0.0216;"Test";8
"NBWaVE";216.599;0.0464;0.4979;0.0204;0.4243;"Test";8
"CMF";342.456;0.0464;0.4979;Inf;0.115;"Test";8
"NMF";NA;NA;NA;NA;NA;"Test";8
"NNLM";276.521;0.0459;0.4979;Inf;0.0125;"Test";8
"AIRWLS";197.127;0.045;0.4977;0.0192;0.4177;"Test";8
"Newton";161.151;0.045;0.4977;0.0198;0.4734;"Test";8
"C-SGD";67.127;0.0451;0.4978;0.0191;0.4383;"Test";8
"B-SGD";43.126;0.0446;0.4977;0.0189;0.3648;"Test";8
"glmPCA";1202.665;0.0485;0.0124;0.0286;-0.0198;"Full";9
"NBWaVE";206.177;0.0441;0.0113;0.0211;0.4554;"Full";9
"CMF";359.466;0.0443;0.0114;0.0212;0.1238;"Full";9
"NMF";482.81;0.0455;0.0117;0.0228;-0.0255;"Full";9
"NNLM";277.174;0.0438;0.0113;0.0205;0.0122;"Full";9
"AIRWLS";160.385;0.0429;0.0111;0.0192;0.4622;"Full";9
"Newton";174.52;0.0429;0.011;0.0192;0.4523;"Full";9
"C-SGD";67.27;0.0427;0.011;0.0198;0.4805;"Full";9
"B-SGD";43.255;0.0422;0.0109;0.0197;0.4533;"Full";9
"glmPCA";1202.665;0.0485;0.1501;0.0285;-0.0198;"Train";9
"NBWaVE";206.177;0.044;0.1491;0.021;0.4554;"Train";9
"CMF";359.466;0.0443;0.1492;0.0207;0.1238;"Train";9
"NMF";482.81;0.0455;0.1495;0.0225;-0.0255;"Train";9
"NNLM";277.174;0.0437;0.1491;0.0203;0.0122;"Train";9
"AIRWLS";160.385;0.0428;0.1489;0.0188;0.4622;"Train";9
"Newton";174.52;0.0428;0.1489;0.0188;0.4523;"Train";9
"C-SGD";67.27;0.0426;0.1489;0.0196;0.4805;"Train";9
"B-SGD";43.255;0.042;0.1488;0.0195;0.4533;"Train";9
"glmPCA";1202.665;0.0484;0.497;0.0288;-0.0198;"Test";9
"NBWaVE";206.177;0.0445;0.4965;0.0215;0.4554;"Test";9
"CMF";359.466;0.0444;0.4965;0.0225;0.1238;"Test";9
"NMF";482.81;0.0456;0.4966;0.0238;-0.0255;"Test";9
"NNLM";277.174;0.0439;0.4964;0.0213;0.0122;"Test";9
"AIRWLS";160.385;0.043;0.4963;0.0202;0.4622;"Test";9
"Newton";174.52;0.043;0.4963;0.0203;0.4523;"Test";9
"C-SGD";67.27;0.0431;0.4963;0.0202;0.4805;"Test";9
"B-SGD";43.255;0.0426;0.4963;0.0201;0.4533;"Test";9
"glmPCA";1265.776;0.0504;0.0142;0.0269;-0.0273;"Full";10
"NBWaVE";218.715;0.0463;0.0131;0.0191;0.4596;"Full";10
"CMF";344.548;0.0463;0.0131;0.019;-0.0299;"Full";10
"NMF";483.002;0.0476;0.0134;0.0205;0.0587;"Full";10
"NNLM";276.345;0.0459;0.013;0.0184;0.1022;"Full";10
"AIRWLS";192.92;0.0452;0.0128;0.0173;0.4838;"Full";10
"Newton";170.18;0.0452;0.0128;0.0173;0.478;"Full";10
"C-SGD";66.559;0.0451;0.0128;0.0179;0.4436;"Full";10
"B-SGD";43.17;0.0444;0.0126;0.0178;0.4486;"Full";10
"glmPCA";1265.776;0.0503;0.1514;0.0267;-0.0273;"Train";10
"NBWaVE";218.715;0.0461;0.1504;0.019;0.4596;"Train";10
"CMF";344.548;0.0462;0.1505;0.0184;-0.0299;"Train";10
"NMF";483.002;0.0475;0.1508;0.02;0.0587;"Train";10
"NNLM";276.345;0.0458;0.1504;0.018;0.1022;"Train";10
"AIRWLS";192.92;0.0451;0.1502;0.0169;0.4838;"Train";10
"Newton";170.18;0.045;0.1502;0.0169;0.478;"Train";10
"C-SGD";66.559;0.0448;0.1502;0.0176;0.4436;"Train";10
"B-SGD";43.17;0.0441;0.15;0.0176;0.4486;"Train";10
"glmPCA";1265.776;0.0506;0.4983;0.0272;-0.0273;"Test";10
"NBWaVE";218.715;0.0469;0.4978;0.0196;0.4596;"Test";10
"CMF";344.548;0.0467;0.4978;0.0206;-0.0299;"Test";10
"NMF";483.002;0.048;0.4979;0.022;0.0587;"Test";10
"NNLM";276.345;0.0462;0.4977;0.0193;0.1022;"Test";10
"AIRWLS";192.92;0.0456;0.4976;0.0185;0.4838;"Test";10
"Newton";170.18;0.0455;0.4976;0.0187;0.478;"Test";10
"C-SGD";66.559;0.0457;0.4976;0.0185;0.4436;"Test";10
"B-SGD";43.17;0.0452;0.4976;0.0184;0.4486;"Test";10
"glmPCA";1178.926;0.0501;0.0134;0.0278;-0.028;"Full";11
"NBWaVE";207.027;0.0456;0.0122;0.0209;0.4536;"Full";11
"CMF";343.382;0.0458;0.0123;0.0209;-0.0033;"Full";11
"NMF";480.879;0.0471;0.0126;0.0224;-0.0024;"Full";11
"NNLM";275.514;0.0451;0.0121;0.0198;0.0241;"Full";11
"AIRWLS";279.449;0.0444;0.0119;0.0191;0.4448;"Full";11
"Newton";151.972;0.0444;0.0119;0.0192;0.4529;"Full";11
"C-SGD";66.005;0.0444;0.0119;0.0195;0.4023;"Full";11
"B-SGD";42.884;0.0436;0.0118;0.0195;0.4342;"Full";11
"glmPCA";1178.926;0.0501;0.1509;0.0277;-0.028;"Train";11
"NBWaVE";207.027;0.0455;0.1498;0.0208;0.4536;"Train";11
"CMF";343.382;0.0458;0.1499;0.0202;-0.0033;"Train";11
"NMF";480.879;0.0471;0.1502;0.0219;-0.0024;"Train";11
"NNLM";275.514;0.045;0.1498;0.0196;0.0241;"Train";11
"AIRWLS";279.449;0.0444;0.1496;0.0187;0.4448;"Train";11
"Newton";151.972;0.0443;0.1496;0.0187;0.4529;"Train";11
"C-SGD";66.005;0.0442;0.1496;0.0194;0.4023;"Train";11
"B-SGD";42.884;0.0435;0.1494;0.0194;0.4342;"Train";11
"glmPCA";1178.926;0.0501;0.4976;0.0279;-0.028;"Test";11
"NBWaVE";207.027;0.046;0.497;0.0212;0.4536;"Test";11
"CMF";343.382;0.0458;0.4971;0.0228;-0.0033;"Test";11
"NMF";480.879;0.0471;0.4971;0.0236;-0.0024;"Test";11
"NNLM";275.514;0.0451;0.4969;0.0205;0.0241;"Test";11
"AIRWLS";279.449;0.0446;0.4969;0.0202;0.4448;"Test";11
"Newton";151.972;0.0445;0.4969;0.0204;0.4529;"Test";11
"C-SGD";66.005;0.0447;0.4969;0.02;0.4023;"Test";11
"B-SGD";42.884;0.0442;0.4969;0.0199;0.4342;"Test";11
"glmPCA";1265.435;0.049;0.0141;0.0256;-0.0252;"Full";12
"NBWaVE";206.403;0.0442;0.0127;0.0192;0.451;"Full";12
"CMF";349.769;0.0452;0.0131;Inf;0.0799;"Full";12
"NMF";NA;NA;NA;NA;NA;"Full";12
"NNLM";275.903;0.0439;0.0127;Inf;-0.0031;"Full";12
"AIRWLS";213.584;0.0431;0.0125;0.0175;0.4894;"Full";12
"Newton";147.874;0.043;0.0125;0.0175;0.4429;"Full";12
"C-SGD";66.483;0.043;0.0124;0.0179;0.4452;"Full";12
"B-SGD";42.954;0.0424;0.0123;0.0181;0.3923;"Full";12
"glmPCA";1265.435;0.0489;0.1512;0.0255;-0.0252;"Train";12
"NBWaVE";206.403;0.0441;0.1501;0.019;0.451;"Train";12
"CMF";349.769;0.0452;0.1503;0.0194;0.0799;"Train";12
"NMF";NA;NA;NA;NA;NA;"Train";12
"NNLM";275.903;0.0438;0.15;0.0185;-0.0031;"Train";12
"AIRWLS";213.584;0.043;0.1498;0.017;0.4894;"Train";12
"Newton";147.874;0.0429;0.1498;0.017;0.4429;"Train";12
"C-SGD";66.483;0.0428;0.1498;0.0177;0.4452;"Train";12
"B-SGD";42.954;0.0422;0.1496;0.0179;0.3923;"Train";12
"glmPCA";1265.435;0.0491;0.4984;0.0259;-0.0252;"Test";12
"NBWaVE";206.403;0.0448;0.4977;0.0196;0.451;"Test";12
"CMF";349.769;0.0454;0.4979;Inf;0.0799;"Test";12
"NMF";NA;NA;NA;NA;NA;"Test";12
"NNLM";275.903;0.0441;0.4977;Inf;-0.0031;"Test";12
"AIRWLS";213.584;0.0434;0.4976;0.0188;0.4894;"Test";12
"Newton";147.874;0.0433;0.4976;0.0191;0.4429;"Test";12
"C-SGD";66.483;0.0435;0.4976;0.0185;0.4452;"Test";12
"B-SGD";42.954;0.0431;0.4976;0.0186;0.3923;"Test";12
"glmPCA";1452.219;0.0465;0.0141;0.0249;-0.0201;"Full";13
"NBWaVE";215.999;0.0423;0.0128;0.0186;0.4418;"Full";13
"CMF";345.701;0.0431;0.0131;0.0191;0.0064;"Full";13
"NMF";NA;NA;NA;NA;NA;"Full";13
"NNLM";276.573;0.0419;0.0128;0.018;0.061;"Full";13
"AIRWLS";198.346;0.0411;0.0125;0.017;0.4457;"Full";13
"Newton";170.403;0.0411;0.0125;0.0171;0.4646;"Full";13
"C-SGD";66.741;0.0411;0.0125;0.0174;0.4014;"Full";13
"B-SGD";43.339;0.0405;0.0124;0.0175;0.3873;"Full";13
"glmPCA";1452.219;0.0465;0.1514;0.0247;-0.0201;"Train";13
"NBWaVE";215.999;0.0421;0.1503;0.0185;0.4418;"Train";13
"CMF";345.701;0.0431;0.1506;0.0185;0.0064;"Train";13
"NMF";NA;NA;NA;NA;NA;"Train";13
"NNLM";276.573;0.0419;0.1503;0.0177;0.061;"Train";13
"AIRWLS";198.346;0.0411;0.1501;0.0165;0.4457;"Train";13
"Newton";170.403;0.041;0.1501;0.0165;0.4646;"Train";13
"C-SGD";66.741;0.0409;0.15;0.0173;0.4014;"Train";13
"B-SGD";43.339;0.0403;0.1499;0.0174;0.3873;"Train";13
"glmPCA";1452.219;0.0466;0.498;0.0252;-0.0201;"Test";13
"NBWaVE";215.999;0.0427;0.4974;0.019;0.4418;"Test";13
"CMF";345.701;0.0433;0.4976;0.0208;0.0064;"Test";13
"NMF";NA;NA;NA;NA;NA;"Test";13
"NNLM";276.573;0.0421;0.4974;0.0188;0.061;"Test";13
"AIRWLS";198.346;0.0414;0.4973;0.0181;0.4457;"Test";13
"Newton";170.403;0.0413;0.4973;0.0186;0.4646;"Test";13
"C-SGD";66.741;0.0415;0.4973;0.018;0.4014;"Test";13
"B-SGD";43.339;0.0411;0.4973;0.018;0.3873;"Test";13
"glmPCA";1222.922;0.0497;0.0138;0.0267;-0.0231;"Full";14
"NBWaVE";214.199;0.0453;0.0127;0.0199;0.4427;"Full";14
"CMF";351.281;0.0453;0.0127;0.0196;-0.0045;"Full";14
"NMF";482.389;0.0465;0.013;0.0209;4e-04;"Full";14
"NNLM";273.183;0.0448;0.0126;0.019;-0.0028;"Full";14
"AIRWLS";290.187;0.0441;0.0124;0.0182;0.4232;"Full";14
"Newton";155.034;0.0441;0.0124;0.0183;0.469;"Full";14
"C-SGD";66.636;0.044;0.0124;0.0185;0.3923;"Full";14
"B-SGD";43.208;0.0435;0.0122;0.0185;0.3424;"Full";14
"glmPCA";1222.922;0.0497;0.1513;0.0267;-0.0231;"Train";14
"NBWaVE";214.199;0.0452;0.1503;0.0198;0.4427;"Train";14
"CMF";351.281;0.0452;0.1503;0.0192;-0.0045;"Train";14
"NMF";482.389;0.0464;0.1506;0.0206;4e-04;"Train";14
"NNLM";273.183;0.0448;0.1502;0.0187;-0.0028;"Train";14
"AIRWLS";290.187;0.0441;0.15;0.0177;0.4232;"Train";14
"Newton";155.034;0.044;0.15;0.0177;0.469;"Train";14
"C-SGD";66.636;0.0439;0.15;0.0184;0.3923;"Train";14
"B-SGD";43.208;0.0433;0.1499;0.0184;0.3424;"Train";14
"glmPCA";1222.922;0.0497;0.4978;0.0269;-0.0231;"Test";14
"NBWaVE";214.199;0.0457;0.4972;0.0202;0.4427;"Test";14
"CMF";351.281;0.0453;0.4972;0.021;-0.0045;"Test";14
"NMF";482.389;0.0465;0.4973;0.0218;4e-04;"Test";14
"NNLM";273.183;0.0449;0.4971;0.0197;-0.0028;"Test";14
"AIRWLS";290.187;0.0443;0.4971;0.0196;0.4232;"Test";14
"Newton";155.034;0.0442;0.4971;0.02;0.469;"Test";14
"C-SGD";66.636;0.0444;0.4971;0.0191;0.3923;"Test";14
"B-SGD";43.208;0.044;0.497;0.0189;0.3424;"Test";14
"glmPCA";1264.627;0.0493;0.013;0.0297;-0.0282;"Full";15
"NBWaVE";208.384;0.0446;0.0118;0.0208;0.446;"Full";15
"CMF";341.271;0.0447;0.0119;0.0212;0.0858;"Full";15
"NMF";NA;NA;NA;NA;NA;"Full";15
"NNLM";275.91;0.0442;0.0117;0.0204;-0.0202;"Full";15
"AIRWLS";177.109;0.0434;0.0116;0.0188;0.4127;"Full";15
"Newton";192.76;0.0434;0.0116;0.0188;0.4427;"Full";15
"C-SGD";65.92;0.0433;0.0115;0.0193;0.5163;"Full";15
"B-SGD";42.858;0.0427;0.0114;0.0194;0.4518;"Full";15
