"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"Newton";113.269;0.0379;0.01;0.0147;0.4024;"Full";15
"C-SGD";44.397;0.0377;0.0099;0.015;0.4148;"Full";15
"B-SGD";27.176;0.0374;0.0099;0.015;0.3947;"Full";15
"glmPCA";695.834;0.0429;0.1489;0.0224;-0.025;"Train";15
"NBWaVE";114.845;0.0386;0.148;0.016;0.4897;"Train";15
"CMF";202.487;0.0395;0.1481;0.0157;0.011;"Train";15
"NMF";NA;NA;NA;NA;NA;"Train";15
"NNLM";151.365;0.0384;0.1479;0.0147;0.0023;"Train";15
"AIRWLS";195.292;0.0378;0.1478;0.0139;0.4243;"Train";15
"Newton";113.269;0.0378;0.1478;0.0139;0.4024;"Train";15
"C-SGD";44.397;0.0375;0.1477;0.0147;0.4148;"Train";15
"B-SGD";27.176;0.0371;0.1476;0.0148;0.3947;"Train";15
"glmPCA";695.834;0.0431;0.4968;0.0231;-0.025;"Test";15
"NBWaVE";114.845;0.0394;0.4962;0.0167;0.4897;"Test";15
"CMF";202.487;0.0399;0.4964;0.0216;0.011;"Test";15
"NMF";NA;NA;NA;NA;NA;"Test";15
"NNLM";151.365;0.0387;0.4962;0.0161;0.0023;"Test";15
"AIRWLS";195.292;0.0382;0.4962;0.0165;0.4243;"Test";15
"Newton";113.269;0.0383;0.4962;0.0173;0.4024;"Test";15
"C-SGD";44.397;0.0383;0.4962;0.0157;0.4148;"Test";15
"B-SGD";27.176;0.0382;0.4962;0.0156;0.3947;"Test";15
"glmPCA";710.843;0.0431;0.0115;0.0219;-0.0215;"Full";16
"NBWaVE";115.975;0.0386;0.0104;0.0156;0.4428;"Full";16
"CMF";211.326;0.0393;0.0106;0.0162;0.0278;"Full";16
"NMF";275.475;0.04;0.0107;0.0168;0.0571;"Full";16
"NNLM";151.908;0.0383;0.0103;0.0148;0.0842;"Full";16
"AIRWLS";130.676;0.0375;0.0101;0.0139;0.4966;"Full";16
"Newton";85.075;0.0375;0.0101;0.0139;0.47;"Full";16
"C-SGD";44.346;0.0375;0.0101;0.0146;0.3647;"Full";16
"B-SGD";26.94;0.0369;0.01;0.0145;0.3934;"Full";16
"glmPCA";710.843;0.0431;0.1491;0.0218;-0.0215;"Train";16
"NBWaVE";115.975;0.0384;0.1481;0.0155;0.4428;"Train";16
"CMF";211.326;0.0393;0.1483;0.0154;0.0278;"Train";16
"NMF";275.475;0.0399;0.1485;0.0164;0.0571;"Train";16
"NNLM";151.908;0.0383;0.1481;0.0145;0.0842;"Train";16
"AIRWLS";130.676;0.0375;0.1479;0.0134;0.4966;"Train";16
"Newton";85.075;0.0374;0.1479;0.0135;0.47;"Train";16
"C-SGD";44.346;0.0373;0.1479;0.0144;0.3647;"Train";16
"B-SGD";26.94;0.0367;0.1478;0.0143;0.3934;"Train";16
"glmPCA";710.843;0.0431;0.4969;0.0221;-0.0215;"Test";16
"NBWaVE";115.975;0.0391;0.4963;0.016;0.4428;"Test";16
"CMF";211.326;0.0395;0.4964;0.0183;0.0278;"Test";16
"NMF";275.475;0.0402;0.4964;0.0179;0.0571;"Test";16
"NNLM";151.908;0.0385;0.4963;0.0156;0.0842;"Test";16
"AIRWLS";130.676;0.0377;0.4962;0.0152;0.4966;"Test";16
"Newton";85.075;0.0377;0.4962;0.0152;0.47;"Test";16
"C-SGD";44.346;0.0381;0.4962;0.0151;0.3647;"Test";16
"B-SGD";26.94;0.0377;0.4962;0.0149;0.3934;"Test";16
"glmPCA";709.097;0.0423;0.0114;0.0232;-0.0183;"Full";17
"NBWaVE";119.022;0.0382;0.0103;0.0165;0.484;"Full";17
"CMF";204.197;0.0388;0.0105;Inf;0.0751;"Full";17
"NMF";273.867;0.0396;0.0107;0.018;0.0033;"Full";17
"NNLM";151.803;0.0379;0.0103;0.016;-0.0179;"Full";17
"AIRWLS";115.333;0.0372;0.0101;0.0147;0.4859;"Full";17
"Newton";75.872;0.0371;0.0101;0.0147;0.4925;"Full";17
"C-SGD";44.194;0.037;0.0101;0.0152;0.4456;"Full";17
"B-SGD";26.999;0.0366;0.01;0.0153;0.3929;"Full";17
"glmPCA";709.097;0.0422;0.1489;0.0231;-0.0183;"Train";17
"NBWaVE";119.022;0.0379;0.148;0.0163;0.484;"Train";17
"CMF";204.197;0.0385;0.1481;0.016;0.0751;"Train";17
"NMF";273.867;0.0395;0.1483;0.0174;0.0033;"Train";17
"NNLM";151.803;0.0378;0.148;0.0156;-0.0179;"Train";17
"AIRWLS";115.333;0.037;0.1478;0.0142;0.4859;"Train";17
"Newton";75.872;0.037;0.1478;0.0142;0.4925;"Train";17
"C-SGD";44.194;0.0368;0.1477;0.015;0.4456;"Train";17
"B-SGD";26.999;0.0363;0.1476;0.0151;0.3929;"Train";17
"glmPCA";709.097;0.0426;0.497;0.0236;-0.0183;"Test";17
"NBWaVE";119.022;0.0389;0.4965;0.0171;0.484;"Test";17
"CMF";204.197;0.0396;0.4968;Inf;0.0751;"Test";17
"NMF";273.867;0.04;0.4966;0.0196;0.0033;"Test";17
"NNLM";151.803;0.0383;0.4965;0.0174;-0.0179;"Test";17
"AIRWLS";115.333;0.0376;0.4964;0.0162;0.4859;"Test";17
"Newton";75.872;0.0376;0.4964;0.0163;0.4925;"Test";17
"C-SGD";44.194;0.0377;0.4964;0.016;0.4456;"Test";17
"B-SGD";26.999;0.0375;0.4964;0.016;0.3929;"Test";17
"glmPCA";732.743;0.0458;0.0107;0.023;-0.0119;"Full";18
"NBWaVE";122.822;0.0408;0.0096;0.0164;0.5001;"Full";18
"CMF";209.27;0.0419;0.0098;0.0169;0.0216;"Full";18
"NMF";274.664;0.043;0.0101;0.0181;0.0144;"Full";18
"NNLM";151.843;0.0409;0.0096;0.0158;0.0116;"Full";18
"AIRWLS";159.759;0.0397;0.0093;0.0147;0.4705;"Full";18
"Newton";113.384;0.0397;0.0093;0.0147;0.4753;"Full";18
"C-SGD";44.653;0.0395;0.0093;0.0151;0.4357;"Full";18
"B-SGD";27.008;0.0392;0.0092;0.0151;0.4641;"Full";18
"glmPCA";732.743;0.0458;0.1486;0.0229;-0.0119;"Train";18
"NBWaVE";122.822;0.0407;0.1476;0.0163;0.5001;"Train";18
"CMF";209.27;0.0418;0.1478;0.016;0.0216;"Train";18
"NMF";274.664;0.0429;0.1481;0.0175;0.0144;"Train";18
"NNLM";151.843;0.0409;0.1477;0.0154;0.0116;"Train";18
"AIRWLS";159.759;0.0397;0.1474;0.0141;0.4705;"Train";18
"Newton";113.384;0.0397;0.1474;0.0141;0.4753;"Train";18
"C-SGD";44.653;0.0394;0.1474;0.0149;0.4357;"Train";18
"B-SGD";27.008;0.0389;0.1473;0.0149;0.4641;"Train";18
"glmPCA";732.743;0.0458;0.4962;0.0234;-0.0119;"Test";18
"NBWaVE";122.822;0.0414;0.4956;0.0168;0.5001;"Test";18
"CMF";209.27;0.0419;0.4958;0.0193;0.0216;"Test";18
"NMF";274.664;0.0431;0.4958;0.0198;0.0144;"Test";18
"NNLM";151.843;0.041;0.4956;0.0168;0.0116;"Test";18
"AIRWLS";159.759;0.0399;0.4955;0.0161;0.4705;"Test";18
"Newton";113.384;0.0399;0.4955;0.0162;0.4753;"Test";18
"C-SGD";44.653;0.04;0.4955;0.0157;0.4357;"Test";18
"B-SGD";27.008;0.0399;0.4955;0.0157;0.4641;"Test";18
"glmPCA";683.626;0.0465;0.0107;0.026;-0.0159;"Full";19
"NBWaVE";123.071;0.0416;0.0096;0.0181;0.4217;"Full";19
"CMF";212.631;0.0422;0.0098;Inf;0.0398;"Full";19
"NMF";NA;NA;NA;NA;NA;"Full";19
"NNLM";152.587;0.0414;0.0096;0.0174;-0.0189;"Full";19
"AIRWLS";131.544;0.0406;0.0094;0.0162;0.4897;"Full";19
"Newton";84.778;0.0405;0.0094;0.0163;0.4827;"Full";19
"C-SGD";43.835;0.0403;0.0094;0.0167;0.4599;"Full";19
"B-SGD";27.648;0.04;0.0093;0.0168;0.4687;"Full";19
"glmPCA";683.626;0.0465;0.1485;0.0259;-0.0159;"Train";19
"NBWaVE";123.071;0.0414;0.1475;0.0179;0.4217;"Train";19
"CMF";212.631;0.0422;0.1476;0.0178;0.0398;"Train";19
"NMF";NA;NA;NA;NA;NA;"Train";19
"NNLM";152.587;0.0413;0.1475;0.017;-0.0189;"Train";19
"AIRWLS";131.544;0.0405;0.1474;0.0157;0.4897;"Train";19
"Newton";84.778;0.0405;0.1473;0.0157;0.4827;"Train";19
"C-SGD";43.835;0.0402;0.1473;0.0165;0.4599;"Train";19
"B-SGD";27.648;0.0397;0.1472;0.0166;0.4687;"Train";19
"glmPCA";683.626;0.0466;0.4965;0.0263;-0.0159;"Test";19
"NBWaVE";123.071;0.0421;0.4959;0.0185;0.4217;"Test";19
"CMF";212.631;0.0425;0.4961;Inf;0.0398;"Test";19
"NMF";NA;NA;NA;NA;NA;"Test";19
"NNLM";152.587;0.0415;0.4959;0.0183;-0.0189;"Test";19
"AIRWLS";131.544;0.0408;0.4958;0.0176;0.4897;"Test";19
"Newton";84.778;0.0407;0.4958;0.018;0.4827;"Test";19
"C-SGD";43.835;0.0409;0.4958;0.0174;0.4599;"Test";19
"B-SGD";27.648;0.0407;0.4958;0.0174;0.4687;"Test";19
"glmPCA";714.719;0.0429;0.0116;0.0213;-0.0243;"Full";20
"NBWaVE";119.266;0.0389;0.0106;0.0155;0.4523;"Full";20
"CMF";212.479;0.0394;0.0107;0.0154;0.0585;"Full";20
"NMF";275.369;0.0404;0.011;0.0167;0.0216;"Full";20
"NNLM";153.035;0.0387;0.0105;0.0146;0.0031;"Full";20
"AIRWLS";115.83;0.038;0.0104;0.0139;0.4379;"Full";20
"Newton";97.334;0.038;0.0104;0.014;0.4627;"Full";20
"C-SGD";44.979;0.0379;0.0103;0.0144;0.3788;"Full";20
"B-SGD";27.677;0.0374;0.0102;0.0143;0.374;"Full";20
"glmPCA";714.719;0.0429;0.1494;0.0212;-0.0243;"Train";20
"NBWaVE";119.266;0.0387;0.1484;0.0154;0.4523;"Train";20
"CMF";212.479;0.0394;0.1486;0.0149;0.0585;"Train";20
"NMF";275.369;0.0404;0.1488;0.0163;0.0216;"Train";20
"NNLM";153.035;0.0387;0.1484;0.0144;0.0031;"Train";20
"AIRWLS";115.83;0.038;0.1483;0.0135;0.4379;"Train";20
"Newton";97.334;0.038;0.1483;0.0135;0.4627;"Train";20
"C-SGD";44.979;0.0377;0.1482;0.0142;0.3788;"Train";20
"B-SGD";27.677;0.0371;0.1481;0.0142;0.374;"Train";20
"glmPCA";714.719;0.0428;0.4967;0.0215;-0.0243;"Test";20
"NBWaVE";119.266;0.0393;0.4962;0.0158;0.4523;"Test";20
"CMF";212.479;0.0394;0.4962;0.0171;0.0585;"Test";20
"NMF";275.369;0.0404;0.4963;0.0181;0.0216;"Test";20
"NNLM";153.035;0.0388;0.4961;0.0154;0.0031;"Test";20
"AIRWLS";115.83;0.0382;0.4961;0.0153;0.4379;"Test";20
"Newton";97.334;0.0382;0.4961;0.0155;0.4627;"Test";20
"C-SGD";44.979;0.0383;0.4961;0.015;0.3788;"Test";20
"B-SGD";27.677;0.038;0.4961;0.0148;0.374;"Test";20
"glmPCA";662.349;0.0444;0.0101;0.0235;-0.0184;"Full";21
"NBWaVE";189.426;0.0397;0.009;0.0168;0.4951;"Full";21
"CMF";206.421;0.0405;0.0093;0.0172;0.0265;"Full";21
"NMF";274.68;0.0413;0.0094;0.018;0.0207;"Full";21
"NNLM";152.748;0.0395;0.009;0.0157;-0.0213;"Full";21
"AIRWLS";182.379;0.0387;0.0089;0.0152;0.4022;"Full";21
"Newton";108.461;0.0387;0.0089;0.0154;0.4568;"Full";21
"C-SGD";44.095;0.0384;0.0088;0.0154;0.4123;"Full";21
"B-SGD";27.211;0.0381;0.0087;0.0155;0.3542;"Full";21
"glmPCA";662.349;0.0444;0.1479;0.0234;-0.0184;"Train";21
"NBWaVE";189.426;0.0394;0.147;0.0167;0.4951;"Train";21
"CMF";206.421;0.0404;0.1472;0.0163;0.0265;"Train";21
"NMF";274.68;0.0413;0.1474;0.0175;0.0207;"Train";21
"NNLM";152.748;0.0394;0.147;0.0154;-0.0213;"Train";21
"AIRWLS";182.379;0.0386;0.1468;0.0145;0.4022;"Train";21
"Newton";108.461;0.0386;0.1468;0.0145;0.4568;"Train";21
"C-SGD";44.095;0.0382;0.1468;0.0152;0.4123;"Train";21
"B-SGD";27.211;0.0378;0.1467;0.0153;0.3542;"Train";21
"glmPCA";662.349;0.0446;0.4961;0.0237;-0.0184;"Test";21
"NBWaVE";189.426;0.0403;0.4956;0.0171;0.4951;"Test";21
"CMF";206.421;0.0408;0.4957;0.02;0.0265;"Test";21
"NMF";274.68;0.0416;0.4957;0.0194;0.0207;"Test";21
"NNLM";152.748;0.0397;0.4956;0.0166;-0.0213;"Test";21
"AIRWLS";182.379;0.039;0.4955;0.0171;0.4022;"Test";21
"Newton";108.461;0.039;0.4955;0.0178;0.4568;"Test";21
"C-SGD";44.095;0.039;0.4955;0.0159;0.4123;"Test";21
"B-SGD";27.211;0.0389;0.4955;0.016;0.3542;"Test";21
"glmPCA";627.701;0.0427;0.0106;0.0233;-0.0301;"Full";22
"NBWaVE";118.135;0.0384;0.0096;0.0169;0.4804;"Full";22
"CMF";206.221;0.039;0.0098;0.0174;-0.0018;"Full";22
"NMF";275.434;0.04;0.01;0.0183;0.0117;"Full";22
"NNLM";152.262;0.0382;0.0096;0.0161;-0.0128;"Full";22
"AIRWLS";115.382;0.0374;0.0094;0.0151;0.4911;"Full";22
"Newton";86.5;0.0373;0.0094;0.0152;0.486;"Full";22
"C-SGD";44.739;0.0372;0.0093;0.0156;0.3757;"Full";22
"B-SGD";27.511;0.0368;0.0093;0.0157;0.4345;"Full";22
"glmPCA";627.701;0.0427;0.1485;0.0231;-0.0301;"Train";22
"NBWaVE";118.135;0.0383;0.1476;0.0168;0.4804;"Train";22
"CMF";206.221;0.0389;0.1478;0.0164;-0.0018;"Train";22
"NMF";275.434;0.0399;0.148;0.0178;0.0117;"Train";22
"NNLM";152.262;0.0381;0.1476;0.0158;-0.0128;"Train";22
"AIRWLS";115.382;0.0373;0.1474;0.0146;0.4911;"Train";22
"Newton";86.5;0.0373;0.1474;0.0146;0.486;"Train";22
"C-SGD";44.739;0.037;0.1474;0.0154;0.3757;"Train";22
"B-SGD";27.511;0.0366;0.1473;0.0155;0.4345;"Train";22
"glmPCA";627.701;0.0427;0.4961;0.0236;-0.0301;"Test";22
"NBWaVE";118.135;0.0389;0.4956;0.0173;0.4804;"Test";22
"CMF";206.221;0.0391;0.4957;0.0203;-0.0018;"Test";22
"NMF";275.434;0.0401;0.4958;0.0198;0.0117;"Test";22
"NNLM";152.262;0.0384;0.4956;0.0171;-0.0128;"Test";22
"AIRWLS";115.382;0.0376;0.4955;0.0166;0.4911;"Test";22
"Newton";86.5;0.0375;0.4955;0.0169;0.486;"Test";22
"C-SGD";44.739;0.0377;0.4956;0.0163;0.3757;"Test";22
"B-SGD";27.511;0.0375;0.4956;0.0162;0.4345;"Test";22
"glmPCA";102.429;0.045;0.0108;0.0253;-0.0216;"Full";23
"NBWaVE";118.697;0.0403;0.0097;0.0174;0.4943;"Full";23
"CMF";201.996;0.0411;0.0099;0.0183;0.0411;"Full";23
"NMF";273.52;0.042;0.0101;0.0191;-0.0095;"Full";23
"NNLM";151.507;0.0402;0.0097;0.017;0.0166;"Full";23
"AIRWLS";96.186;0.0391;0.0094;0.0155;0.4576;"Full";23
"Newton";84.179;0.0391;0.0094;0.0155;0.5168;"Full";23
"C-SGD";44.072;0.0388;0.0094;0.0159;0.4767;"Full";23
"B-SGD";27.053;0.0386;0.0093;0.016;0.4748;"Full";23
"glmPCA";102.429;0.045;0.1488;0.0252;-0.0216;"Train";23
"NBWaVE";118.697;0.0401;0.1478;0.0173;0.4943;"Train";23
"CMF";201.996;0.0411;0.148;0.0175;0.0411;"Train";23
"NMF";273.52;0.042;0.1482;0.0186;-0.0095;"Train";23
"NNLM";151.507;0.0401;0.1478;0.0166;0.0166;"Train";23
"AIRWLS";96.186;0.0391;0.1476;0.0151;0.4576;"Train";23
"Newton";84.179;0.039;0.1476;0.0151;0.5168;"Train";23
"C-SGD";44.072;0.0387;0.1475;0.0157;0.4767;"Train";23
"B-SGD";27.053;0.0383;0.1475;0.0158;0.4748;"Train";23
"glmPCA";102.429;0.045;0.496;0.0257;-0.0216;"Test";23
"NBWaVE";118.697;0.0407;0.4955;0.0178;0.4943;"Test";23
"CMF";201.996;0.0412;0.4956;0.0205;0.0411;"Test";23
"NMF";273.52;0.0422;0.4956;0.0203;-0.0095;"Test";23
"NNLM";151.507;0.0403;0.4955;0.018;0.0166;"Test";23
"AIRWLS";96.186;0.0394;0.4954;0.0167;0.4576;"Test";23
"Newton";84.179;0.0393;0.4954;0.0168;0.5168;"Test";23
"C-SGD";44.072;0.0393;0.4954;0.0165;0.4767;"Test";23
"B-SGD";27.053;0.0393;0.4954;0.0165;0.4748;"Test";23
"glmPCA";618.401;0.0441;0.0108;0.0231;-0.0186;"Full";24
"NBWaVE";115.748;0.0397;0.0097;0.0171;0.4765;"Full";24
"CMF";208.762;0.04;0.0099;0.0171;0.0035;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";151.746;0.0394;0.0097;0.0163;-0.0301;"Full";24
"AIRWLS";118.874;0.0386;0.0095;0.0153;0.5012;"Full";24
"Newton";84.87;0.0386;0.0095;0.0153;0.4921;"Full";24
"C-SGD";43.084;0.0385;0.0095;0.0157;0.4336;"Full";24
"B-SGD";26.71;0.0381;0.0094;0.0158;0.4506;"Full";24
"glmPCA";618.401;0.044;0.1485;0.023;-0.0186;"Train";24
"NBWaVE";115.748;0.0395;0.1476;0.017;0.4765;"Train";24
"CMF";208.762;0.0399;0.1477;0.0164;0.0035;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";151.746;0.0393;0.1476;0.016;-0.0301;"Train";24
"AIRWLS";118.874;0.0385;0.1474;0.0149;0.5012;"Train";24
"Newton";84.87;0.0385;0.1474;0.0149;0.4921;"Train";24
"C-SGD";43.084;0.0383;0.1474;0.0155;0.4336;"Train";24
"B-SGD";26.71;0.0378;0.1473;0.0156;0.4506;"Train";24
"glmPCA";618.401;0.0442;0.4965;0.0234;-0.0186;"Test";24
"NBWaVE";115.748;0.0403;0.496;0.0175;0.4765;"Test";24
"CMF";208.762;0.0402;0.496;0.0189;0.0035;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";151.746;0.0397;0.496;0.0172;-0.0301;"Test";24
"AIRWLS";118.874;0.0389;0.4959;0.0164;0.5012;"Test";24
"Newton";84.87;0.0389;0.4959;0.0165;0.4921;"Test";24
"C-SGD";43.084;0.039;0.4959;0.0163;0.4336;"Test";24
"B-SGD";26.71;0.0389;0.4959;0.0163;0.4506;"Test";24
"glmPCA";601.945;0.0427;0.0096;0.0257;-0.0275;"Full";25
"NBWaVE";119.484;0.0397;0.0089;0.0185;0.4791;"Full";25
"CMF";214.695;0.0401;0.0091;0.0186;0.0044;"Full";25
"NMF";273.339;0.0413;0.0093;0.0203;-0.0154;"Full";25
"NNLM";151.717;0.0394;0.0089;0.0178;0.019;"Full";25
"AIRWLS";111.715;0.0386;0.0087;0.0165;0.4934;"Full";25
"Newton";82.037;0.0385;0.0087;0.0165;0.5048;"Full";25
"C-SGD";43.843;0.0383;0.0087;0.0169;0.4788;"Full";25
"B-SGD";27.295;0.038;0.0086;0.017;0.4677;"Full";25
"glmPCA";601.945;0.0427;0.1476;0.0252;-0.0275;"Train";25
"NBWaVE";119.484;0.0395;0.147;0.0183;0.4791;"Train";25
"CMF";214.695;0.0401;0.1471;0.0181;0.0044;"Train";25
"NMF";273.339;0.0412;0.1473;0.0199;-0.0154;"Train";25
"NNLM";151.717;0.0394;0.147;0.0175;0.019;"Train";25
"AIRWLS";111.715;0.0385;0.1468;0.0161;0.4934;"Train";25
"Newton";82.037;0.0385;0.1468;0.0161;0.5048;"Train";25
"C-SGD";43.843;0.0382;0.1468;0.0166;0.4788;"Train";25
"B-SGD";27.295;0.0378;0.1467;0.0168;0.4677;"Train";25
"glmPCA";601.945;0.0428;0.4957;0.0269;-0.0275;"Test";25
"NBWaVE";119.484;0.0401;0.4954;0.0189;0.4791;"Test";25
"CMF";214.695;0.0402;0.4955;0.0203;0.0044;"Test";25
"NMF";273.339;0.0414;0.4955;0.0216;-0.0154;"Test";25
"NNLM";151.717;0.0396;0.4954;0.0187;0.019;"Test";25
"AIRWLS";111.715;0.0387;0.4953;0.0176;0.4934;"Test";25
"Newton";82.037;0.0387;0.4953;0.0177;0.5048;"Test";25
"C-SGD";43.843;0.0388;0.4953;0.0175;0.4788;"Test";25
"B-SGD";27.295;0.0388;0.4953;0.0175;0.4677;"Test";25
