"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"B-SGD";27.217;0.0335;0.494;0.0124;0.4909;"Test";14
"glmPCA";515.223;0.0345;0.0084;0.0218;-0.0236;"Full";15
"NBWaVE";199.412;0.0298;0.0072;0.0128;0.5039;"Full";15
"CMF";260.352;0.0306;0.0075;0.013;0.214;"Full";15
"NMF";367.767;0.0314;0.0076;0.0136;0.1338;"Full";15
"NNLM";139.911;0.0298;0.0073;0.0107;0.0779;"Full";15
"AIRWLS";168.087;0.0295;0.0072;0.0108;0.5334;"Full";15
"Newton";87.544;0.0295;0.0072;0.0112;0.5365;"Full";15
"C-SGD";51.147;0.0291;0.0071;0.0109;0.4784;"Full";15
"B-SGD";26.909;0.029;0.0071;0.0112;0.4623;"Full";15
"glmPCA";515.223;0.0345;0.1466;0.0216;-0.0236;"Train";15
"NBWaVE";199.412;0.0292;0.1456;0.0125;0.5039;"Train";15
"CMF";260.352;0.0304;0.1458;0.0101;0.214;"Train";15
"NMF";367.767;0.0313;0.1461;0.0117;0.1338;"Train";15
"NNLM";139.911;0.0297;0.1456;0.0099;0.0779;"Train";15
"AIRWLS";168.087;0.0294;0.1456;0.0092;0.5334;"Train";15
"Newton";87.544;0.0294;0.1456;0.0092;0.5365;"Train";15
"C-SGD";51.147;0.0286;0.1454;0.0104;0.4784;"Train";15
"B-SGD";26.909;0.0282;0.1454;0.0108;0.4623;"Train";15
"glmPCA";515.223;0.0345;0.4949;0.0222;-0.0236;"Test";15
"NBWaVE";199.412;0.0315;0.4945;0.0136;0.5039;"Test";15
"CMF";260.352;0.031;0.4946;0.0215;0.214;"Test";15
"NMF";367.767;0.0317;0.4944;0.0191;0.1338;"Test";15
"NNLM";139.911;0.0301;0.4945;0.0131;0.0779;"Test";15
"AIRWLS";168.087;0.0299;0.4944;0.0155;0.5334;"Test";15
"Newton";87.544;0.03;0.4944;0.0168;0.5365;"Test";15
"C-SGD";51.147;0.0305;0.4945;0.0122;0.4784;"Test";15
"B-SGD";26.909;0.0314;0.4946;0.0123;0.4623;"Test";15
"glmPCA";522.929;0.0386;0.0083;0.0205;-0.0417;"Full";16
"NBWaVE";209.482;0.0331;0.0071;0.0132;0.5263;"Full";16
"CMF";264.183;0.0341;0.0074;0.0144;0.1667;"Full";16
"NMF";366.799;0.0351;0.0076;0.0141;0.0853;"Full";16
"NNLM";152.142;0.0331;0.0072;0.0112;-0.0227;"Full";16
"AIRWLS";167.078;0.0329;0.0071;0.0115;0.5149;"Full";16
"Newton";91.604;0.0329;0.0071;0.0119;0.5046;"Full";16
"C-SGD";51.99;0.0325;0.0071;0.0114;0.4328;"Full";16
"B-SGD";28.017;0.0323;0.007;0.0117;0.3248;"Full";16
"glmPCA";522.929;0.0387;0.1467;0.0204;-0.0417;"Train";16
"NBWaVE";209.482;0.0325;0.1456;0.0129;0.5263;"Train";16
"CMF";264.183;0.034;0.1458;0.0107;0.1667;"Train";16
"NMF";366.799;0.0351;0.1461;0.0123;0.0853;"Train";16
"NNLM";152.142;0.033;0.1456;0.0104;-0.0227;"Train";16
"AIRWLS";167.078;0.0328;0.1456;0.0097;0.5149;"Train";16
"Newton";91.604;0.0328;0.1456;0.0097;0.5046;"Train";16
"C-SGD";51.99;0.0321;0.1455;0.0108;0.4328;"Train";16
"B-SGD";28.017;0.0313;0.1454;0.0113;0.3248;"Train";16
"glmPCA";522.929;0.0385;0.4947;0.021;-0.0417;"Test";16
"NBWaVE";209.482;0.0349;0.4943;0.0139;0.5263;"Test";16
"CMF";264.183;0.0345;0.4944;0.0249;0.1667;"Test";16
"NMF";366.799;0.0353;0.4942;0.0191;0.0853;"Test";16
"NNLM";152.142;0.0333;0.4943;0.0136;-0.0227;"Test";16
"AIRWLS";167.078;0.0332;0.4943;0.0165;0.5149;"Test";16
"Newton";91.604;0.0333;0.4943;0.0181;0.5046;"Test";16
"C-SGD";51.99;0.0337;0.4943;0.013;0.4328;"Test";16
"B-SGD";28.017;0.035;0.4944;0.0128;0.3248;"Test";16
"glmPCA";53.056;0.0385;0.0079;0.0247;-0.0145;"Full";17
"NBWaVE";161.908;0.0325;0.0067;0.0141;0.5718;"Full";17
"CMF";267.434;0.0337;0.0069;0.0149;0.1743;"Full";17
"NMF";368.945;0.0347;0.0071;0.0154;0.0631;"Full";17
"NNLM";141.264;0.0325;0.0067;0.0118;0.0517;"Full";17
"AIRWLS";168.601;0.0323;0.0066;0.012;0.5836;"Full";17
"Newton";82.876;0.0322;0.0066;0.0124;0.5759;"Full";17
"C-SGD";52.269;0.0319;0.0066;0.0119;0.5797;"Full";17
"B-SGD";27.361;0.0317;0.0065;0.0122;0.4757;"Full";17
"glmPCA";53.056;0.0384;0.146;0.0244;-0.0145;"Train";17
"NBWaVE";161.908;0.0319;0.1449;0.0138;0.5718;"Train";17
"CMF";267.434;0.0335;0.1451;0.0112;0.1743;"Train";17
"NMF";368.945;0.0346;0.1454;0.0128;0.0631;"Train";17
"NNLM";141.264;0.0323;0.1449;0.0108;0.0517;"Train";17
"AIRWLS";168.601;0.0321;0.1449;0.0102;0.5836;"Train";17
"Newton";82.876;0.032;0.1449;0.0102;0.5759;"Train";17
"C-SGD";52.269;0.0314;0.1447;0.0113;0.5797;"Train";17
"B-SGD";27.361;0.0308;0.1447;0.0117;0.4757;"Train";17
"glmPCA";53.056;0.0386;0.495;0.0256;-0.0145;"Test";17
"NBWaVE";161.908;0.0345;0.4946;0.0151;0.5718;"Test";17
"CMF";267.434;0.0342;0.4947;0.0254;0.1743;"Test";17
"NMF";368.945;0.0351;0.4945;0.0228;0.0631;"Test";17
"NNLM";141.264;0.0329;0.4946;0.0145;0.0517;"Test";17
"AIRWLS";168.601;0.0328;0.4945;0.0173;0.5836;"Test";17
"Newton";82.876;0.0328;0.4945;0.0187;0.5759;"Test";17
"C-SGD";52.269;0.0333;0.4946;0.0138;0.5797;"Test";17
"B-SGD";27.361;0.0345;0.4946;0.0137;0.4757;"Test";17
"glmPCA";506.891;0.0372;0.0078;0.0201;-0.0159;"Full";18
"NBWaVE";172.173;0.0319;0.0067;0.0141;0.5331;"Full";18
"CMF";265.73;0.0332;0.007;0.015;0.0294;"Full";18
"NMF";369.653;0.0339;0.0071;0.0147;0.071;"Full";18
"NNLM";133.535;0.0318;0.0067;0.0122;0.0995;"Full";18
"AIRWLS";168.864;0.0316;0.0066;0.0125;0.5459;"Full";18
"Newton";90.923;0.0316;0.0066;0.013;0.5419;"Full";18
"C-SGD";51.716;0.0311;0.0066;0.0124;0.5271;"Full";18
"B-SGD";26.777;0.0308;0.0065;0.0126;0.4105;"Full";18
"glmPCA";506.891;0.0372;0.1459;0.02;-0.0159;"Train";18
"NBWaVE";172.173;0.0312;0.1449;0.0138;0.5331;"Train";18
"CMF";265.73;0.0331;0.1451;0.0121;0.0294;"Train";18
"NMF";369.653;0.0338;0.1453;0.0134;0.071;"Train";18
"NNLM";133.535;0.0317;0.1449;0.0115;0.0995;"Train";18
"AIRWLS";168.864;0.0314;0.1449;0.0107;0.5459;"Train";18
"Newton";90.923;0.0314;0.1449;0.0107;0.5419;"Train";18
"C-SGD";51.716;0.0306;0.1447;0.0119;0.5271;"Train";18
"B-SGD";26.777;0.0299;0.1446;0.0122;0.4105;"Train";18
"glmPCA";506.891;0.0372;0.4951;0.0205;-0.0159;"Test";18
"NBWaVE";172.173;0.0337;0.4946;0.0147;0.5331;"Test";18
"CMF";265.73;0.0336;0.4947;0.0233;0.0294;"Test";18
"NMF";369.653;0.0342;0.4946;0.0183;0.071;"Test";18
"NNLM";133.535;0.0322;0.4946;0.0142;0.0995;"Test";18
"AIRWLS";168.864;0.032;0.4945;0.0176;0.5459;"Test";18
"Newton";90.923;0.032;0.4945;0.0196;0.5419;"Test";18
"C-SGD";51.716;0.0325;0.4946;0.0138;0.5271;"Test";18
"B-SGD";26.777;0.0335;0.4946;0.0136;0.4105;"Test";18
"glmPCA";520.408;0.0371;0.0079;0.0189;-0.0387;"Full";19
"NBWaVE";146.041;0.0317;0.0068;0.013;0.5696;"Full";19
"CMF";260.607;0.0335;0.0072;0.0148;0.0313;"Full";19
"NMF";369.249;0.0339;0.0073;0.0138;0.029;"Full";19
"NNLM";151.213;0.0318;0.0069;0.0111;0.0312;"Full";19
"AIRWLS";169.036;0.0314;0.0068;0.0115;0.5138;"Full";19
"Newton";93.125;0.0315;0.0068;0.0123;0.4898;"Full";19
"C-SGD";51.764;0.031;0.0067;0.0113;0.4991;"Full";19
"B-SGD";26.752;0.0309;0.0067;0.0115;0.4531;"Full";19
"glmPCA";520.408;0.0371;0.1464;0.0188;-0.0387;"Train";19
"NBWaVE";146.041;0.031;0.1454;0.0128;0.5696;"Train";19
"CMF";260.607;0.0333;0.1457;0.0109;0.0313;"Train";19
"NMF";369.249;0.0338;0.1459;0.0121;0.029;"Train";19
"NNLM";151.213;0.0317;0.1454;0.0103;0.0312;"Train";19
"AIRWLS";169.036;0.0313;0.1454;0.0095;0.5138;"Train";19
"Newton";93.125;0.0313;0.1454;0.0095;0.4898;"Train";19
"C-SGD";51.764;0.0305;0.1453;0.0108;0.4991;"Train";19
"B-SGD";26.752;0.03;0.1452;0.0111;0.4531;"Train";19
"glmPCA";520.408;0.0371;0.4944;0.0194;-0.0387;"Test";19
"NBWaVE";146.041;0.0335;0.494;0.0136;0.5696;"Test";19
"CMF";260.607;0.0339;0.4942;0.0258;0.0313;"Test";19
"NMF";369.249;0.0342;0.494;0.0186;0.029;"Test";19
"NNLM";151.213;0.0321;0.494;0.0136;0.0312;"Test";19
"AIRWLS";169.036;0.0319;0.4939;0.017;0.5138;"Test";19
"Newton";93.125;0.032;0.4939;0.0204;0.4898;"Test";19
"C-SGD";51.764;0.0323;0.4939;0.0129;0.4991;"Test";19
"B-SGD";26.752;0.0334;0.494;0.0126;0.4531;"Test";19
"glmPCA";516.119;0.0352;0.0083;0.0194;-0.0194;"Full";20
"NBWaVE";193.563;0.0305;0.0072;0.0134;0.4534;"Full";20
"CMF";261.979;0.0317;0.0075;Inf;0.0425;"Full";20
"NMF";368.742;0.0323;0.0076;0.014;0.0624;"Full";20
"NNLM";134.259;0.0305;0.0072;0.0115;0.0575;"Full";20
"AIRWLS";168.461;0.0303;0.0072;0.0118;0.4126;"Full";20
"Newton";95.93;0.0303;0.0072;0.0122;0.4184;"Full";20
"C-SGD";50.192;0.0298;0.0071;0.0117;0.4834;"Full";20
"B-SGD";27.589;0.0296;0.007;0.0119;0.4067;"Full";20
"glmPCA";516.119;0.0352;0.1465;0.0193;-0.0194;"Train";20
"NBWaVE";193.563;0.0299;0.1454;0.0132;0.4534;"Train";20
"CMF";261.979;0.0315;0.1457;0.0112;0.0425;"Train";20
"NMF";368.742;0.0322;0.146;0.0127;0.0624;"Train";20
"NNLM";134.259;0.0304;0.1455;0.0108;0.0575;"Train";20
"AIRWLS";168.461;0.0301;0.1455;0.0101;0.4126;"Train";20
"Newton";95.93;0.0301;0.1455;0.0101;0.4184;"Train";20
"C-SGD";50.192;0.0293;0.1453;0.0113;0.4834;"Train";20
"B-SGD";27.589;0.0287;0.1452;0.0116;0.4067;"Train";20
"glmPCA";516.119;0.0353;0.495;0.0197;-0.0194;"Test";20
"NBWaVE";193.563;0.0324;0.4946;0.0141;0.4534;"Test";20
"CMF";261.979;0.0323;0.4948;Inf;0.0425;"Test";20
"NMF";368.742;0.0327;0.4946;0.0178;0.0624;"Test";20
"NNLM";134.259;0.031;0.4945;0.0137;0.0575;"Test";20
"AIRWLS";168.461;0.0308;0.4945;0.0167;0.4126;"Test";20
"Newton";95.93;0.0309;0.4945;0.0182;0.4184;"Test";20
"C-SGD";50.192;0.0312;0.4945;0.0131;0.4834;"Test";20
"B-SGD";27.589;0.0323;0.4946;0.0129;0.4067;"Test";20
"glmPCA";635.931;0.0387;0.0072;0.0259;-0.0202;"Full";21
"NBWaVE";167.658;0.0324;0.0061;0.0142;0.5549;"Full";21
"CMF";268.521;0.0334;0.0063;0.0139;0.2084;"Full";21
"NMF";369.852;0.0347;0.0065;0.0155;0.0603;"Full";21
"NNLM";150.548;0.0323;0.0061;0.0118;0.1456;"Full";21
"AIRWLS";169.214;0.032;0.0061;0.0119;0.5704;"Full";21
"Newton";94.428;0.032;0.006;0.0121;0.5887;"Full";21
"C-SGD";51.269;0.0316;0.006;0.0121;0.577;"Full";21
"B-SGD";26.497;0.0315;0.006;0.0122;0.5163;"Full";21
"glmPCA";635.931;0.0386;0.1455;0.0255;-0.0202;"Train";21
"NBWaVE";167.658;0.0317;0.1445;0.0138;0.5549;"Train";21
"CMF";268.521;0.0333;0.1447;0.0113;0.2084;"Train";21
"NMF";369.852;0.0345;0.145;0.0129;0.0603;"Train";21
"NNLM";150.548;0.0322;0.1445;0.0109;0.1456;"Train";21
"AIRWLS";169.214;0.0318;0.1445;0.0102;0.5704;"Train";21
"Newton";94.428;0.0318;0.1445;0.0102;0.5887;"Train";21
"C-SGD";51.269;0.0311;0.1444;0.0115;0.577;"Train";21
"B-SGD";26.497;0.0305;0.1443;0.0117;0.5163;"Train";21
"glmPCA";635.931;0.0388;0.4946;0.0269;-0.0202;"Test";21
"NBWaVE";167.658;0.0345;0.4941;0.0154;0.5549;"Test";21
"CMF";268.521;0.0339;0.4942;0.0215;0.2084;"Test";21
"NMF";369.852;0.0352;0.4941;0.0231;0.0603;"Test";21
"NNLM";150.548;0.0328;0.4941;0.0144;0.1456;"Test";21
"AIRWLS";169.214;0.0326;0.494;0.017;0.5704;"Test";21
"Newton";94.428;0.0326;0.494;0.0175;0.5887;"Test";21
"C-SGD";51.269;0.0331;0.4941;0.014;0.577;"Test";21
"B-SGD";26.497;0.0343;0.4941;0.0138;0.5163;"Test";21
"glmPCA";528.005;0.0373;0.0081;0.0201;-0.0225;"Full";22
"NBWaVE";157.479;0.0319;0.0069;0.0136;0.5259;"Full";22
"CMF";259.702;0.0333;0.0073;0.0145;0.0601;"Full";22
"NMF";369.361;0.0341;0.0074;0.0143;0.0657;"Full";22
"NNLM";135.439;0.032;0.007;0.0116;0.0662;"Full";22
"AIRWLS";168.884;0.0317;0.0069;0.0119;0.4771;"Full";22
"Newton";88.631;0.0317;0.0069;0.0125;0.4911;"Full";22
"C-SGD";51.102;0.0312;0.0068;0.0119;0.5139;"Full";22
"B-SGD";27.574;0.031;0.0068;0.012;0.42;"Full";22
"glmPCA";528.005;0.0373;0.1463;0.0199;-0.0225;"Train";22
"NBWaVE";157.479;0.0312;0.1452;0.0134;0.5259;"Train";22
"CMF";259.702;0.0332;0.1455;0.0113;0.0601;"Train";22
"NMF";369.361;0.034;0.1458;0.0127;0.0657;"Train";22
"NNLM";135.439;0.0319;0.1453;0.0108;0.0662;"Train";22
"AIRWLS";168.884;0.0315;0.1453;0.0101;0.4771;"Train";22
"Newton";88.631;0.0315;0.1453;0.0101;0.4911;"Train";22
"C-SGD";51.102;0.0307;0.1451;0.0113;0.5139;"Train";22
"B-SGD";27.574;0.0301;0.145;0.0116;0.42;"Train";22
"glmPCA";528.005;0.0373;0.4949;0.0205;-0.0225;"Test";22
"NBWaVE";157.479;0.0338;0.4945;0.0142;0.5259;"Test";22
"CMF";259.702;0.0337;0.4946;0.0237;0.0601;"Test";22
"NMF";369.361;0.0344;0.4945;0.0187;0.0657;"Test";22
"NNLM";135.439;0.0324;0.4944;0.0139;0.0662;"Test";22
"AIRWLS";168.884;0.0321;0.4944;0.0171;0.4771;"Test";22
"Newton";88.631;0.0322;0.4944;0.0194;0.4911;"Test";22
"C-SGD";51.102;0.0325;0.4944;0.0134;0.5139;"Test";22
"B-SGD";27.574;0.0334;0.4945;0.0131;0.42;"Test";22
"glmPCA";528.427;0.0383;0.0077;0.0215;-0.0127;"Full";23
"NBWaVE";155.677;0.0326;0.0066;0.0137;0.5845;"Full";23
"CMF";269.476;0.0342;0.007;0.0151;0.0502;"Full";23
"NMF";369.987;0.035;0.0071;0.015;0.0464;"Full";23
"NNLM";137.818;0.0325;0.0066;0.0118;0.0732;"Full";23
"AIRWLS";169.48;0.0323;0.0066;0.012;0.6014;"Full";23
"Newton";89.227;0.0323;0.0066;0.0126;0.5975;"Full";23
"C-SGD";51.905;0.0318;0.0065;0.0119;0.5971;"Full";23
"B-SGD";27.486;0.0316;0.0065;0.0121;0.5537;"Full";23
"glmPCA";528.427;0.0383;0.146;0.0213;-0.0127;"Train";23
"NBWaVE";155.677;0.0319;0.145;0.0135;0.5845;"Train";23
"CMF";269.476;0.034;0.1453;0.0119;0.0502;"Train";23
"NMF";369.987;0.0348;0.1455;0.0133;0.0464;"Train";23
"NNLM";137.818;0.0323;0.145;0.0111;0.0732;"Train";23
"AIRWLS";169.48;0.032;0.145;0.0103;0.6014;"Train";23
"Newton";89.227;0.032;0.145;0.0103;0.5975;"Train";23
"C-SGD";51.905;0.0313;0.1449;0.0114;0.5971;"Train";23
"B-SGD";27.486;0.0307;0.1448;0.0117;0.5537;"Train";23
"glmPCA";528.427;0.0385;0.4947;0.022;-0.0127;"Test";23
"NBWaVE";155.677;0.0346;0.4942;0.0144;0.5845;"Test";23
"CMF";269.476;0.0347;0.4944;0.0244;0.0502;"Test";23
"NMF";369.987;0.0354;0.4943;0.0201;0.0464;"Test";23
"NNLM";137.818;0.033;0.4942;0.0137;0.0732;"Test";23
"AIRWLS";169.48;0.0329;0.4941;0.0168;0.6014;"Test";23
"Newton";89.227;0.0329;0.4941;0.0189;0.5975;"Test";23
"C-SGD";51.905;0.0333;0.4942;0.0134;0.5971;"Test";23
"B-SGD";27.486;0.0344;0.4943;0.0132;0.5537;"Test";23
"glmPCA";506.834;0.0337;0.0088;0.0193;-0.0265;"Full";24
"NBWaVE";244.676;0.0292;0.0077;0.0125;0.5159;"Full";24
"CMF";260.44;0.03;0.0079;0.0129;0.0483;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";143.305;0.0291;0.0077;0.0107;0.0346;"Full";24
"AIRWLS";170.588;0.0289;0.0077;0.0108;0.4641;"Full";24
"Newton";96.933;0.0289;0.0077;0.0111;0.4622;"Full";24
"C-SGD";51.223;0.0285;0.0076;0.0108;0.466;"Full";24
"B-SGD";27.008;0.0282;0.0075;0.0109;0.4439;"Full";24
"glmPCA";506.834;0.0337;0.147;0.0192;-0.0265;"Train";24
"NBWaVE";244.676;0.0286;0.146;0.0123;0.5159;"Train";24
"CMF";260.44;0.0299;0.1462;0.0103;0.0483;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";143.305;0.029;0.146;0.01;0.0346;"Train";24
"AIRWLS";170.588;0.0288;0.146;0.0093;0.4641;"Train";24
"Newton";96.933;0.0288;0.146;0.0093;0.4622;"Train";24
"C-SGD";51.223;0.0281;0.1458;0.0103;0.466;"Train";24
"B-SGD";27.008;0.0275;0.1457;0.0106;0.4439;"Train";24
"glmPCA";506.834;0.0337;0.4952;0.0197;-0.0265;"Test";24
"NBWaVE";244.676;0.0308;0.4947;0.0131;0.5159;"Test";24
"CMF";260.44;0.0304;0.4948;0.0203;0.0483;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";143.305;0.0294;0.4947;0.0126;0.0346;"Test";24
"AIRWLS";170.588;0.0293;0.4946;0.015;0.4641;"Test";24
"Newton";96.933;0.0293;0.4946;0.0163;0.4622;"Test";24
"C-SGD";51.223;0.0297;0.4947;0.0121;0.466;"Test";24
"B-SGD";27.008;0.0304;0.4947;0.0118;0.4439;"Test";24
"glmPCA";503.579;0.0334;0.0084;0.0194;-0.0245;"Full";25
"NBWaVE";195.917;0.0288;0.0072;0.0127;0.5826;"Full";25
"CMF";259.354;0.0297;0.0075;0.0131;0.1564;"Full";25
"NMF";369.843;0.0305;0.0077;0.0135;0.066;"Full";25
"NNLM";145.404;0.0288;0.0073;0.0108;0.0504;"Full";25
"AIRWLS";167.683;0.0286;0.0072;0.0111;0.6012;"Full";25
"Newton";94.173;0.0286;0.0072;0.0115;0.5892;"Full";25
"C-SGD";51.348;0.0282;0.0071;0.011;0.5438;"Full";25
"B-SGD";26.774;0.028;0.0071;0.0113;0.4839;"Full";25
"glmPCA";503.579;0.0335;0.1466;0.0193;-0.0245;"Train";25
"NBWaVE";195.917;0.0283;0.1456;0.0125;0.5826;"Train";25
"CMF";259.354;0.0296;0.1458;0.0104;0.1564;"Train";25
"NMF";369.843;0.0305;0.1461;0.012;0.066;"Train";25
"NNLM";145.404;0.0287;0.1456;0.0101;0.0504;"Train";25
"AIRWLS";167.683;0.0285;0.1456;0.0094;0.6012;"Train";25
"Newton";94.173;0.0285;0.1456;0.0094;0.5892;"Train";25
"C-SGD";51.348;0.0278;0.1455;0.0105;0.5438;"Train";25
"B-SGD";26.774;0.0272;0.1454;0.0109;0.4839;"Train";25
"glmPCA";503.579;0.0334;0.495;0.0197;-0.0245;"Test";25
"NBWaVE";195.917;0.0304;0.4945;0.0134;0.5826;"Test";25
"CMF";259.354;0.03;0.4946;0.0209;0.1564;"Test";25
"NMF";369.843;0.0307;0.4944;0.0176;0.066;"Test";25
"NNLM";145.404;0.029;0.4944;0.0129;0.0504;"Test";25
"AIRWLS";167.683;0.0289;0.4944;0.0156;0.6012;"Test";25
"Newton";94.173;0.0289;0.4944;0.0174;0.5892;"Test";25
"C-SGD";51.348;0.0293;0.4944;0.0125;0.5438;"Test";25
"B-SGD";26.774;0.0302;0.4945;0.0123;0.4839;"Test";25
"glmPCA";503.114;0.0355;0.0091;0.0176;-0.0251;"Full";1
"NBWaVE";191.223;0.0307;0.0079;0.0117;0.5242;"Full";1
"CMF";262.427;0.032;0.0083;0.0129;0.0996;"Full";1
"NMF";369.723;0.0328;0.0084;0.0124;0.0423;"Full";1
"NNLM";140.675;0.0308;0.0079;0.0098;0.0422;"Full";1
"AIRWLS";164.312;0.0305;0.0079;0.01;0.4657;"Full";1
"Newton";91.769;0.0305;0.0079;0.0107;0.4607;"Full";1
"C-SGD";51.025;0.0301;0.0078;0.0101;0.454;"Full";1
"B-SGD";26.483;0.0298;0.0077;0.0102;0.381;"Full";1
"glmPCA";503.114;0.0355;0.147;0.0174;-0.0251;"Train";1
"NBWaVE";191.223;0.03;0.1458;0.0115;0.5242;"Train";1
"CMF";262.427;0.0319;0.1462;0.0092;0.0996;"Train";1
"NMF";369.723;0.0326;0.1464;0.0104;0.0423;"Train";1
"NNLM";140.675;0.0306;0.1459;0.009;0.0422;"Train";1
"AIRWLS";164.312;0.0303;0.1458;0.0083;0.4657;"Train";1
"Newton";91.769;0.0303;0.1459;0.0082;0.4607;"Train";1
"C-SGD";51.025;0.0296;0.1457;0.0095;0.454;"Train";1
"B-SGD";26.483;0.0289;0.1456;0.0098;0.381;"Train";1
"glmPCA";503.114;0.0357;0.4958;0.0181;-0.0251;"Test";1
"NBWaVE";191.223;0.0325;0.4953;0.0123;0.5242;"Test";1
"CMF";262.427;0.0326;0.4955;0.0235;0.0996;"Test";1
"NMF";369.723;0.0332;0.4953;0.0179;0.0423;"Test";1
"NNLM";140.675;0.0313;0.4953;0.0123;0.0422;"Test";1
"AIRWLS";164.312;0.0311;0.4953;0.0151;0.4657;"Test";1
"Newton";91.769;0.0311;0.4952;0.0177;0.4607;"Test";1
"C-SGD";51.025;0.0314;0.4953;0.0117;0.454;"Test";1
"B-SGD";26.483;0.0325;0.4954;0.0113;0.381;"Test";1
"glmPCA";505.103;0.0332;0.009;0.0206;-0.0279;"Full";2
"NBWaVE";193.842;0.0289;0.0079;0.0128;0.5391;"Full";2
"CMF";251.861;0.0297;0.0081;0.0131;0.2193;"Full";2
"NMF";NA;NA;NA;NA;NA;"Full";2
"NNLM";138.688;0.0289;0.0079;0.0106;0.1185;"Full";2
"AIRWLS";166.141;0.0287;0.0079;0.0109;0.5963;"Full";2
"Newton";91.984;0.0287;0.0079;0.011;0.5978;"Full";2
"C-SGD";51.546;0.0283;0.0078;0.0112;0.556;"Full";2
"B-SGD";27.127;0.0281;0.0077;0.0114;0.4829;"Full";2
"glmPCA";505.103;0.0331;0.1469;0.0204;-0.0279;"Train";2
"NBWaVE";193.842;0.0283;0.1458;0.0123;0.5391;"Train";2
"CMF";251.861;0.0295;0.1461;0.0099;0.2193;"Train";2
"NMF";NA;NA;NA;NA;NA;"Train";2
"NNLM";138.688;0.0288;0.1459;0.0097;0.1185;"Train";2
"AIRWLS";166.141;0.0285;0.1458;0.009;0.5963;"Train";2
"Newton";91.984;0.0285;0.1458;0.009;0.5978;"Train";2
"C-SGD";51.546;0.0279;0.1457;0.0105;0.556;"Train";2
"B-SGD";27.127;0.0273;0.1456;0.0107;0.4829;"Train";2
"glmPCA";505.103;0.0333;0.4958;0.0212;-0.0279;"Test";2
"NBWaVE";193.842;0.0306;0.4953;0.0141;0.5391;"Test";2
"CMF";251.861;0.0302;0.4954;0.0223;0.2193;"Test";2
"NMF";NA;NA;NA;NA;NA;"Test";2
"NNLM";138.688;0.0293;0.4953;0.0133;0.1185;"Test";2
"AIRWLS";166.141;0.0291;0.4953;0.0161;0.5963;"Test";2
"Newton";91.984;0.0291;0.4953;0.0166;0.5978;"Test";2
"C-SGD";51.546;0.0296;0.4953;0.0131;0.556;"Test";2
"B-SGD";27.127;0.0304;0.4954;0.0134;0.4829;"Test";2
"glmPCA";511.881;0.035;0.0089;0.0192;-0.0207;"Full";3
"NBWaVE";176.913;0.0304;0.0077;0.0125;0.4953;"Full";3
"CMF";261.175;0.0312;0.008;0.0125;0.0972;"Full";3
"NMF";367.081;0.0323;0.0082;0.0131;0.0378;"Full";3
"NNLM";132.167;0.0305;0.0078;0.0105;0.0511;"Full";3
"AIRWLS";172.597;0.0302;0.0077;0.0107;0.5497;"Full";3
"Newton";86.198;0.0302;0.0077;0.011;0.557;"Full";3
"C-SGD";51.138;0.0298;0.0076;0.0108;0.5008;"Full";3
"B-SGD";27.213;0.0296;0.0076;0.0109;0.4724;"Full";3
"glmPCA";511.881;0.0351;0.1471;0.0191;-0.0207;"Train";3
"NBWaVE";176.913;0.0299;0.146;0.0123;0.4953;"Train";3
"CMF";261.175;0.0312;0.1462;0.01;0.0972;"Train";3
"NMF";367.081;0.0322;0.1466;0.0116;0.0378;"Train";3
"NNLM";132.167;0.0305;0.1461;0.0098;0.0511;"Train";3
"AIRWLS";172.597;0.0301;0.146;0.0092;0.5497;"Train";3
"Newton";86.198;0.0301;0.146;0.0092;0.557;"Train";3
"C-SGD";51.138;0.0294;0.1459;0.0103;0.5008;"Train";3
"B-SGD";27.213;0.0288;0.1458;0.0105;0.4724;"Train";3
"glmPCA";511.881;0.0349;0.4952;0.0197;-0.0207;"Test";3
"NBWaVE";176.913;0.032;0.4948;0.0131;0.4953;"Test";3
"CMF";261.175;0.0314;0.4949;0.0196;0.0972;"Test";3
"NMF";367.081;0.0324;0.4947;0.0172;0.0378;"Test";3
"NNLM";132.167;0.0307;0.4948;0.0125;0.0511;"Test";3
"AIRWLS";172.597;0.0305;0.4947;0.0151;0.5497;"Test";3
"Newton";86.198;0.0305;0.4947;0.0161;0.557;"Test";3
"C-SGD";51.138;0.0309;0.4948;0.0123;0.5008;"Test";3
"B-SGD";27.213;0.0318;0.4948;0.012;0.4724;"Test";3
"glmPCA";504.424;0.0358;0.0085;0.021;-0.0277;"Full";4
"NBWaVE";184.475;0.031;0.0074;0.013;0.4608;"Full";4
"CMF";255.058;0.032;0.0076;0.0135;0.1942;"Full";4
"NMF";365.712;0.033;0.0079;0.0141;0.1515;"Full";4
"NNLM";134.415;0.0311;0.0074;0.0109;0.1241;"Full";4
"AIRWLS";165.599;0.0308;0.0074;0.0112;0.4592;"Full";4
"Newton";88.246;0.0308;0.0074;0.0115;0.4613;"Full";4
"C-SGD";50.727;0.0303;0.0072;0.0112;0.4628;"Full";4
