"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"C-SGD";10.109;0.0221;0.0042;0.0073;0.3135;"Full";15
"B-SGD";5.747;0.0223;0.0042;0.0075;0.2256;"Full";15
"glmPCA";11.895;0.0278;0.1444;0.0151;-0.0143;"Train";15
"NBWaVE";33.303;0.0224;0.1436;0.0087;0.5245;"Train";15
"CMF";34.961;0.0245;0.1439;0.0077;0.0347;"Train";15
"NMF";26.481;0.0254;0.1441;0.0091;0.0352;"Train";15
"NNLM";17.302;0.023;0.1436;0.007;0.0423;"Train";15
"AIRWLS";20.93;0.0221;0.1435;0.006;0.373;"Train";15
"Newton";11.186;0.0221;0.1435;0.0061;0.3627;"Train";15
"C-SGD";10.109;0.0216;0.1434;0.007;0.3135;"Train";15
"B-SGD";5.747;0.0215;0.1435;0.0072;0.2256;"Train";15
"glmPCA";11.895;0.0281;0.4926;0.0167;-0.0143;"Test";15
"NBWaVE";33.303;0.0239;0.4921;0.0093;0.5245;"Test";15
"CMF";34.961;0.025;0.4924;0.0152;0.0347;"Test";15
"NMF";26.481;0.026;0.4923;0.0164;0.0352;"Test";15
"NNLM";17.302;0.0235;0.4922;0.0093;0.0423;"Test";15
"AIRWLS";20.93;0.0228;0.4921;0.0101;0.373;"Test";15
"Newton";11.186;0.0228;0.4921;0.0102;0.3627;"Test";15
"C-SGD";10.109;0.0232;0.4921;0.0083;0.3135;"Test";15
"B-SGD";5.747;0.0247;0.4922;0.0084;0.2256;"Test";15
"glmPCA";61.073;0.0242;0.0048;0.014;0.063;"Full";16
"NBWaVE";37.025;0.0215;0.0042;0.0098;0.349;"Full";16
"CMF";31.938;0.0227;0.0045;0.012;0.0657;"Full";16
"NMF";26.422;0.0233;0.0046;0.0108;0.0763;"Full";16
"NNLM";17.213;0.0216;0.0043;0.0081;0.0035;"Full";16
"AIRWLS";20.852;0.0213;0.0042;0.008;0.2415;"Full";16
"Newton";11.151;0.0213;0.0042;0.0085;0.2528;"Full";16
"C-SGD";10.109;0.0209;0.0042;0.008;0.3051;"Full";16
"B-SGD";5.713;0.0209;0.0042;0.0083;0.2187;"Full";16
"glmPCA";61.073;0.0241;0.1431;0.0133;0.063;"Train";16
"NBWaVE";37.025;0.021;0.1426;0.0095;0.349;"Train";16
"CMF";31.938;0.0226;0.1429;0.0081;0.0657;"Train";16
"NMF";26.422;0.0232;0.143;0.0094;0.0763;"Train";16
"NNLM";17.213;0.0215;0.1427;0.0075;0.0035;"Train";16
"AIRWLS";20.852;0.0211;0.1426;0.0065;0.2415;"Train";16
"Newton";11.151;0.0211;0.1426;0.0065;0.2528;"Train";16
"C-SGD";10.109;0.0204;0.1425;0.0074;0.3051;"Train";16
"B-SGD";5.713;0.02;0.1425;0.0079;0.2187;"Train";16
"glmPCA";61.073;0.0244;0.4938;0.016;0.063;"Test";16
"NBWaVE";37.025;0.0228;0.4936;0.0104;0.349;"Test";16
"CMF";31.938;0.0232;0.4937;0.0233;0.0657;"Test";16
"NMF";26.422;0.0237;0.4936;0.0146;0.0763;"Test";16
"NNLM";17.213;0.022;0.4936;0.0098;0.0035;"Test";16
"AIRWLS";20.852;0.0218;0.4936;0.0124;0.2415;"Test";16
"Newton";11.151;0.0218;0.4936;0.0142;0.2528;"Test";16
"C-SGD";10.109;0.0221;0.4936;0.0096;0.3051;"Test";16
"B-SGD";5.713;0.0235;0.4937;0.0095;0.2187;"Test";16
"glmPCA";60.927;0.0252;0.0038;0.0174;0.2429;"Full";17
"NBWaVE";15.887;0.0234;0.0035;0.0133;0.4131;"Full";17
"CMF";31.799;0.0253;0.0038;0.0142;0.161;"Full";17
"NMF";26.397;0.0262;0.0039;0.0156;0.0955;"Full";17
"NNLM";17.213;0.0237;0.0036;0.0115;0.1659;"Full";17
"AIRWLS";20.851;0.0228;0.0035;0.0105;0.5114;"Full";17
"Newton";10.947;0.0229;0.0035;0.0106;0.4415;"Full";17
"C-SGD";10.034;0.0226;0.0034;0.0111;0.3997;"Full";17
"B-SGD";5.702;0.0228;0.0035;0.0116;0.2852;"Full";17
"glmPCA";60.927;0.0251;0.1428;0.0158;0.2429;"Train";17
"NBWaVE";15.887;0.0229;0.1425;0.013;0.4131;"Train";17
"CMF";31.799;0.0252;0.1427;0.012;0.161;"Train";17
"NMF";26.397;0.0261;0.1429;0.0139;0.0955;"Train";17
"NNLM";17.213;0.0236;0.1426;0.0108;0.1659;"Train";17
"AIRWLS";20.851;0.0227;0.1425;0.0091;0.5114;"Train";17
"Newton";10.947;0.0227;0.1425;0.0091;0.4415;"Train";17
"C-SGD";10.034;0.0223;0.1424;0.0105;0.3997;"Train";17
"B-SGD";5.702;0.0219;0.1424;0.0111;0.2852;"Train";17
"glmPCA";60.927;0.0256;0.4925;0.0221;0.2429;"Test";17
"NBWaVE";15.887;0.0249;0.4924;0.0142;0.4131;"Test";17
"CMF";31.799;0.0256;0.4926;0.0204;0.161;"Test";17
"NMF";26.397;0.0265;0.4925;0.0204;0.0955;"Test";17
"NNLM";17.213;0.024;0.4924;0.0136;0.1659;"Test";17
"AIRWLS";20.851;0.0232;0.4923;0.0146;0.5114;"Test";17
"Newton";10.947;0.0232;0.4923;0.0147;0.4415;"Test";17
"C-SGD";10.034;0.0237;0.4924;0.0127;0.3997;"Test";17
"B-SGD";5.702;0.0253;0.4924;0.0129;0.2852;"Test";17
"glmPCA";68.47;0.0266;0.0048;0.0144;-0.0326;"Full";18
"NBWaVE";15.905;0.0219;0.004;0.0095;0.3681;"Full";18
"CMF";34.775;0.0238;0.0043;0.0103;-0.0254;"Full";18
"NMF";26.404;0.0243;0.0044;0.0109;-0.0372;"Full";18
"NNLM";17.312;0.0226;0.0041;0.0083;0.0427;"Full";18
"AIRWLS";20.816;0.0219;0.004;0.0082;0.2454;"Full";18
"Newton";11.107;0.0218;0.004;0.0081;0.296;"Full";18
"C-SGD";10.003;0.0215;0.0039;0.008;0.2826;"Full";18
"B-SGD";5.704;0.0215;0.0039;0.0083;0.1563;"Full";18
"glmPCA";68.47;0.0266;0.1431;0.0142;-0.0326;"Train";18
"NBWaVE";15.905;0.0214;0.1424;0.0093;0.3681;"Train";18
"CMF";34.775;0.0238;0.1427;0.0083;-0.0254;"Train";18
"NMF";26.404;0.0243;0.1428;0.0096;-0.0372;"Train";18
"NNLM";17.312;0.0225;0.1425;0.0076;0.0427;"Train";18
"AIRWLS";20.816;0.0218;0.1424;0.0066;0.2454;"Train";18
"Newton";11.107;0.0217;0.1424;0.0065;0.296;"Train";18
"C-SGD";10.003;0.0212;0.1423;0.0075;0.2826;"Train";18
"B-SGD";5.704;0.0207;0.1423;0.0079;0.1563;"Train";18
"glmPCA";68.47;0.0266;0.4939;0.0152;-0.0326;"Test";18
"NBWaVE";15.905;0.0232;0.4934;0.0101;0.3681;"Test";18
"CMF";34.775;0.0241;0.4936;0.016;-0.0254;"Test";18
"NMF";26.404;0.0245;0.4935;0.0145;-0.0372;"Test";18
"NNLM";17.312;0.0229;0.4935;0.0101;0.0427;"Test";18
"AIRWLS";20.816;0.0223;0.4934;0.0127;0.2454;"Test";18
"Newton";11.107;0.0222;0.4934;0.0127;0.296;"Test";18
"C-SGD";10.003;0.0226;0.4934;0.0096;0.2826;"Test";18
"B-SGD";5.704;0.0238;0.4935;0.0094;0.1563;"Test";18
"glmPCA";90.002;0.0271;0.004;0.0182;-0.0342;"Full";19
"NBWaVE";27.62;0.0223;0.0033;0.0118;0.4857;"Full";19
"CMF";32.399;0.0247;0.0037;0.0148;-0.046;"Full";19
"NMF";NA;NA;NA;NA;NA;"Full";19
"NNLM";17.187;0.0225;0.0034;0.0103;-0.0248;"Full";19
"AIRWLS";20.775;0.0219;0.0033;0.0098;0.3853;"Full";19
"Newton";11.082;0.0219;0.0033;0.01;0.3784;"Full";19
"C-SGD";10.06;0.0216;0.0033;0.0099;0.3788;"Full";19
"B-SGD";5.774;0.0217;0.0033;0.0102;0.3126;"Full";19
"glmPCA";90.002;0.0271;0.1432;0.018;-0.0342;"Train";19
"NBWaVE";27.62;0.0219;0.1426;0.0116;0.4857;"Train";19
"CMF";32.399;0.0246;0.1429;0.0118;-0.046;"Train";19
"NMF";NA;NA;NA;NA;NA;"Train";19
"NNLM";17.187;0.0225;0.1426;0.0097;-0.0248;"Train";19
"AIRWLS";20.775;0.0218;0.1425;0.0083;0.3853;"Train";19
"Newton";11.082;0.0218;0.1425;0.0083;0.3784;"Train";19
"C-SGD";10.06;0.0214;0.1425;0.0094;0.3788;"Train";19
"B-SGD";5.774;0.0209;0.1425;0.0099;0.3126;"Train";19
"glmPCA";90.002;0.0271;0.4922;0.0187;-0.0342;"Test";19
"NBWaVE";27.62;0.0235;0.4919;0.0124;0.4857;"Test";19
"CMF";32.399;0.025;0.4921;0.0233;-0.046;"Test";19
"NMF";NA;NA;NA;NA;NA;"Test";19
"NNLM";17.187;0.0227;0.4919;0.0121;-0.0248;"Test";19
"AIRWLS";20.775;0.0222;0.4919;0.0142;0.3853;"Test";19
"Newton";11.082;0.0222;0.4919;0.0149;0.3784;"Test";19
"C-SGD";10.06;0.0225;0.4919;0.0114;0.3788;"Test";19
"B-SGD";5.774;0.0241;0.492;0.0112;0.3126;"Test";19
"glmPCA";63.019;0.0261;0.0049;0.0177;-0.0544;"Full";20
"NBWaVE";20.5;0.0218;0.0041;0.0103;0.3509;"Full";20
"CMF";34.821;0.0234;0.0044;0.0108;0.0381;"Full";20
"NMF";26.36;0.0241;0.0045;0.0121;0.0131;"Full";20
"NNLM";17.271;0.0222;0.0042;0.0088;0.0114;"Full";20
"AIRWLS";20.805;0.0215;0.004;0.0081;0.375;"Full";20
"Newton";11.087;0.0215;0.004;0.0081;0.3757;"Full";20
"C-SGD";10.048;0.0213;0.004;0.0086;0.3324;"Full";20
"B-SGD";5.737;0.0214;0.004;0.0091;0.2076;"Full";20
"glmPCA";63.019;0.0261;0.1439;0.0174;-0.0544;"Train";20
"NBWaVE";20.5;0.0214;0.1432;0.01;0.3509;"Train";20
"CMF";34.821;0.0232;0.1434;0.0088;0.0381;"Train";20
"NMF";26.36;0.024;0.1437;0.0102;0.0131;"Train";20
"NNLM";17.271;0.022;0.1433;0.0081;0.0114;"Train";20
"AIRWLS";20.805;0.0214;0.1432;0.0069;0.375;"Train";20
"Newton";11.087;0.0214;0.1432;0.0069;0.3757;"Train";20
"C-SGD";10.048;0.0209;0.1431;0.0081;0.3324;"Train";20
"B-SGD";5.737;0.0205;0.1431;0.0087;0.2076;"Train";20
"glmPCA";63.019;0.0263;0.4926;0.0188;-0.0544;"Test";20
"NBWaVE";20.5;0.0232;0.4923;0.0112;0.3509;"Test";20
"CMF";34.821;0.0237;0.4925;0.0163;0.0381;"Test";20
"NMF";26.36;0.0245;0.4923;0.0175;0.0131;"Test";20
"NNLM";17.271;0.0225;0.4924;0.0109;0.0114;"Test";20
"AIRWLS";20.805;0.0219;0.4923;0.0115;0.375;"Test";20
"Newton";11.087;0.0219;0.4923;0.0118;0.3757;"Test";20
"C-SGD";10.048;0.0225;0.4923;0.0101;0.3324;"Test";20
"B-SGD";5.737;0.0238;0.4923;0.0105;0.2076;"Test";20
"glmPCA";65.024;0.0248;0.0044;0.018;0.1099;"Full";21
"NBWaVE";27.935;0.0219;0.0039;0.01;0.5034;"Full";21
"CMF";31.412;0.0235;0.0042;0.0127;0.1494;"Full";21
"NMF";11.795;0.0243;0.0043;0.0127;0.1342;"Full";21
"NNLM";17.227;0.0222;0.004;0.009;0.1471;"Full";21
"AIRWLS";20.793;0.0215;0.0038;0.0081;0.3658;"Full";21
"Newton";11.098;0.0215;0.0038;0.0079;0.3858;"Full";21
"C-SGD";10.044;0.0212;0.0038;0.0085;0.3179;"Full";21
"B-SGD";5.739;0.0214;0.0038;0.0098;0.1749;"Full";21
"glmPCA";65.024;0.0247;0.1432;0.0159;0.1099;"Train";21
"NBWaVE";27.935;0.0214;0.1428;0.0091;0.5034;"Train";21
"CMF";31.412;0.0233;0.143;0.008;0.1494;"Train";21
"NMF";11.795;0.0241;0.1432;0.0098;0.1342;"Train";21
"NNLM";17.227;0.022;0.1427;0.0074;0.1471;"Train";21
"AIRWLS";20.793;0.0213;0.1426;0.0061;0.3658;"Train";21
"Newton";11.098;0.0213;0.1427;0.0061;0.3858;"Train";21
"C-SGD";10.044;0.0208;0.1426;0.0072;0.3179;"Train";21
"B-SGD";5.739;0.0204;0.1426;0.0083;0.1749;"Train";21
"glmPCA";65.024;0.0252;0.493;0.024;0.1099;"Test";21
"NBWaVE";27.935;0.0232;0.4927;0.0126;0.5034;"Test";21
"CMF";31.412;0.0241;0.4929;0.0259;0.1494;"Test";21
"NMF";11.795;0.0248;0.4928;0.0209;0.1342;"Test";21
"NNLM";17.227;0.0226;0.4929;0.0136;0.1471;"Test";21
"AIRWLS";20.793;0.0221;0.4928;0.0139;0.3658;"Test";21
"Newton";11.098;0.0221;0.4928;0.013;0.3858;"Test";21
"C-SGD";10.044;0.0226;0.4928;0.0122;0.3179;"Test";21
"B-SGD";5.739;0.0243;0.4929;0.0143;0.1749;"Test";21
"glmPCA";62.915;0.0285;0.0049;0.0147;-0.0487;"Full";22
"NBWaVE";20.724;0.0239;0.0042;0.0101;0.3881;"Full";22
"CMF";32.868;0.0258;0.0045;0.0108;0.0095;"Full";22
"NMF";NA;NA;NA;NA;NA;"Full";22
"NNLM";17.189;0.0244;0.0043;0.0087;0.0483;"Full";22
"AIRWLS";20.821;0.0237;0.0041;0.0083;0.3303;"Full";22
"Newton";11.094;0.0237;0.0041;0.0085;0.3028;"Full";22
"C-SGD";10.047;0.0234;0.0041;0.0086;0.3076;"Full";22
"B-SGD";5.755;0.0238;0.0042;0.009;0.044;"Full";22
"glmPCA";62.915;0.0284;0.1433;0.0144;-0.0487;"Train";22
"NBWaVE";20.724;0.0234;0.1426;0.0099;0.3881;"Train";22
"CMF";32.868;0.0257;0.1429;0.0087;0.0095;"Train";22
"NMF";NA;NA;NA;NA;NA;"Train";22
"NNLM";17.189;0.0242;0.1427;0.0081;0.0483;"Train";22
"AIRWLS";20.821;0.0235;0.1426;0.007;0.3303;"Train";22
"Newton";11.094;0.0235;0.1426;0.007;0.3028;"Train";22
"C-SGD";10.047;0.0229;0.1425;0.0082;0.3076;"Train";22
"B-SGD";5.755;0.0227;0.1425;0.0086;0.044;"Train";22
"glmPCA";62.915;0.0287;0.4938;0.0155;-0.0487;"Test";22
"NBWaVE";20.724;0.0255;0.4935;0.0107;0.3881;"Test";22
"CMF";32.868;0.0263;0.4937;0.0168;0.0095;"Test";22
"NMF";NA;NA;NA;NA;NA;"Test";22
"NNLM";17.189;0.0247;0.4936;0.0104;0.0483;"Test";22
"AIRWLS";20.821;0.0242;0.4935;0.012;0.3303;"Test";22
"Newton";11.094;0.0242;0.4934;0.013;0.3028;"Test";22
"C-SGD";10.047;0.0249;0.4935;0.0098;0.3076;"Test";22
"B-SGD";5.755;0.0271;0.4936;0.0101;0.044;"Test";22
"glmPCA";61.323;0.0289;0.0041;0.0125;0.0244;"Full";23
"NBWaVE";16.255;0.0266;0.0038;0.0112;0.402;"Full";23
"CMF";35.067;0.0292;0.0042;0.0129;0.0348;"Full";23
"NMF";26.447;0.0301;0.0043;0.0131;-0.0075;"Full";23
"NNLM";17.22;0.0272;0.0039;0.0097;0.0662;"Full";23
"AIRWLS";20.903;0.0261;0.0037;0.0091;0.3704;"Full";23
"Newton";11.15;0.0261;0.0037;0.0094;0.3521;"Full";23
"C-SGD";10.071;0.0258;0.0037;0.0095;0.3608;"Full";23
"B-SGD";5.718;0.0261;0.0037;0.0099;0.2612;"Full";23
"glmPCA";61.323;0.0287;0.143;0.0107;0.0244;"Train";23
"NBWaVE";16.255;0.026;0.1427;0.0109;0.402;"Train";23
"CMF";35.067;0.029;0.143;0.0101;0.0348;"Train";23
"NMF";26.447;0.0299;0.1432;0.0113;-0.0075;"Train";23
"NNLM";17.22;0.027;0.1428;0.0089;0.0662;"Train";23
"AIRWLS";20.903;0.0259;0.1427;0.0076;0.3704;"Train";23
"Newton";11.15;0.0259;0.1427;0.0076;0.3521;"Train";23
"C-SGD";10.071;0.0253;0.1426;0.0089;0.3608;"Train";23
"B-SGD";5.718;0.0251;0.1426;0.0094;0.2612;"Train";23
"glmPCA";61.323;0.0295;0.4926;0.0176;0.0244;"Test";23
"NBWaVE";16.255;0.0284;0.4925;0.0119;0.402;"Test";23
"CMF";35.067;0.0298;0.4928;0.021;0.0348;"Test";23
"NMF";26.447;0.0306;0.4927;0.0185;-0.0075;"Test";23
"NNLM";17.22;0.0279;0.4926;0.012;0.0662;"Test";23
"AIRWLS";20.903;0.0268;0.4925;0.0133;0.3704;"Test";23
"Newton";11.15;0.0268;0.4925;0.0147;0.3521;"Test";23
"C-SGD";10.071;0.0273;0.4926;0.0111;0.3608;"Test";23
"B-SGD";5.718;0.029;0.4926;0.0113;0.2612;"Test";23
"glmPCA";120.58;0.0248;0.0053;0.0198;-0.0361;"Full";24
"NBWaVE";32.664;0.0207;0.0044;0.0104;0.5461;"Full";24
"CMF";31.082;0.0218;0.0047;0.0113;0.1011;"Full";24
"NMF";NA;NA;NA;NA;NA;"Full";24
"NNLM";17.206;0.0212;0.0046;0.0095;-0.001;"Full";24
"AIRWLS";20.861;0.0202;0.0044;0.0082;0.5616;"Full";24
"Newton";11.146;0.0202;0.0044;0.008;0.5453;"Full";24
"C-SGD";10.022;0.0202;0.0044;0.0089;0.3648;"Full";24
"B-SGD";5.764;0.0201;0.0044;0.0091;0.3639;"Full";24
"glmPCA";120.58;0.0248;0.1441;0.0195;-0.0361;"Train";24
"NBWaVE";32.664;0.0204;0.1433;0.0101;0.5461;"Train";24
"CMF";31.082;0.0217;0.1435;0.0089;0.1011;"Train";24
"NMF";NA;NA;NA;NA;NA;"Train";24
"NNLM";17.206;0.0212;0.1434;0.0086;-0.001;"Train";24
"AIRWLS";20.861;0.0202;0.1432;0.0071;0.5616;"Train";24
"Newton";11.146;0.0202;0.1432;0.0071;0.5453;"Train";24
"C-SGD";10.022;0.02;0.1432;0.0082;0.3648;"Train";24
"B-SGD";5.764;0.0195;0.1432;0.0086;0.3639;"Train";24
"glmPCA";120.58;0.0246;0.4932;0.0208;-0.0361;"Test";24
"NBWaVE";32.664;0.0215;0.4928;0.0115;0.5461;"Test";24
"CMF";31.082;0.0222;0.4931;0.0181;0.1011;"Test";24
"NMF";NA;NA;NA;NA;NA;"Test";24
"NNLM";17.206;0.0213;0.4929;0.0119;-0.001;"Test";24
"AIRWLS";20.861;0.0204;0.4928;0.0112;0.5616;"Test";24
"Newton";11.146;0.0204;0.4928;0.0106;0.5453;"Test";24
"C-SGD";10.022;0.021;0.4929;0.0106;0.3648;"Test";24
"B-SGD";5.764;0.0221;0.4929;0.0106;0.3639;"Test";24
"glmPCA";63.039;0.0313;0.0048;0.0231;-0.0475;"Full";25
"NBWaVE";38.389;0.0257;0.0039;0.0114;0.5725;"Full";25
"CMF";32.079;0.0275;0.0042;0.0142;0.1571;"Full";25
"NMF";24.644;0.0282;0.0043;0.0141;0.1181;"Full";25
"NNLM";17.292;0.0261;0.004;0.01;0.171;"Full";25
"AIRWLS";20.917;0.0251;0.0039;0.0089;0.4636;"Full";25
"Newton";11.133;0.0251;0.0039;0.0089;0.4787;"Full";25
"C-SGD";9.995;0.0248;0.0038;0.0091;0.4564;"Full";25
"B-SGD";5.732;0.0251;0.0039;0.01;0.3115;"Full";25
"glmPCA";63.039;0.0311;0.1436;0.0225;-0.0475;"Train";25
"NBWaVE";38.389;0.0252;0.1429;0.0107;0.5725;"Train";25
"CMF";32.079;0.0272;0.1431;0.0097;0.1571;"Train";25
"NMF";24.644;0.028;0.1433;0.0112;0.1181;"Train";25
"NNLM";17.292;0.0259;0.1429;0.009;0.171;"Train";25
"AIRWLS";20.917;0.0249;0.1428;0.0074;0.4636;"Train";25
"Newton";11.133;0.0249;0.1428;0.0074;0.4787;"Train";25
"C-SGD";9.995;0.0245;0.1427;0.0084;0.4564;"Train";25
"B-SGD";5.732;0.0243;0.1427;0.009;0.3115;"Train";25
"glmPCA";63.039;0.0316;0.4931;0.0248;-0.0475;"Test";25
"NBWaVE";38.389;0.027;0.4925;0.0132;0.5725;"Test";25
"CMF";32.079;0.0283;0.4927;0.0272;0.1571;"Test";25
"NMF";24.644;0.0288;0.4927;0.0223;0.1181;"Test";25
"NNLM";17.292;0.0267;0.4927;0.0129;0.171;"Test";25
"AIRWLS";20.917;0.0257;0.4926;0.0135;0.4636;"Test";25
"Newton";11.133;0.0257;0.4926;0.0134;0.4787;"Test";25
"C-SGD";9.995;0.026;0.4926;0.0113;0.4564;"Test";25
"B-SGD";5.732;0.0275;0.4927;0.0126;0.3115;"Test";25
