"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Set";"Iter"
"NBWaVE";119.629;0.0391;0.1479;0.0165;0.4989;"Train";15
"CMF";197.36;0.0396;0.148;0.0164;0.0261;"Train";15
"NMF";275.879;0.0407;0.1483;0.018;0.0561;"Train";15
"NNLM";153.113;0.0391;0.1479;0.0158;0.0149;"Train";15
"AIRWLS";132.959;0.0381;0.1477;0.014;0.4477;"Train";15
"Newton";80.733;0.0381;0.1477;0.014;0.478;"Train";15
"C-SGD";44.672;0.0379;0.1477;0.015;0.4127;"Train";15
"B-SGD";27.409;0.0374;0.1476;0.0149;0.3885;"Train";15
"glmPCA";654.717;0.044;0.4967;0.0271;-0.0304;"Test";15
"NBWaVE";119.629;0.0398;0.4961;0.0172;0.4989;"Test";15
"CMF";197.36;0.0399;0.4962;0.0194;0.0261;"Test";15
"NMF";275.879;0.041;0.4962;0.021;0.0561;"Test";15
"NNLM";153.113;0.0394;0.4961;0.0178;0.0149;"Test";15
"AIRWLS";132.959;0.0385;0.496;0.0159;0.4477;"Test";15
"Newton";80.733;0.0384;0.496;0.0161;0.478;"Test";15
"C-SGD";44.672;0.0386;0.496;0.0159;0.4127;"Test";15
"B-SGD";27.409;0.0384;0.496;0.0157;0.3885;"Test";15
"glmPCA";677.674;0.044;0.012;0.0209;-0.0231;"Full";16
"NBWaVE";115.318;0.0399;0.0109;0.0151;0.4871;"Full";16
"CMF";204.546;0.0404;0.0111;0.0159;0.0119;"Full";16
"NMF";276.243;0.0413;0.0113;0.0165;0.0201;"Full";16
"NNLM";152.718;0.0397;0.0109;0.0146;-0.0076;"Full";16
"AIRWLS";176.965;0.039;0.0107;0.0137;0.4899;"Full";16
"Newton";101.539;0.0389;0.0107;0.0138;0.4774;"Full";16
"C-SGD";44.929;0.0386;0.0106;0.0139;0.4214;"Full";16
"B-SGD";26.813;0.0382;0.0105;0.014;0.4178;"Full";16
"glmPCA";677.674;0.0441;0.1497;0.0208;-0.0231;"Train";16
"NBWaVE";115.318;0.0397;0.1487;0.015;0.4871;"Train";16
"CMF";204.546;0.0404;0.1489;0.0147;0.0119;"Train";16
"NMF";276.243;0.0413;0.1491;0.016;0.0201;"Train";16
"NNLM";152.718;0.0396;0.1487;0.0142;-0.0076;"Train";16
"AIRWLS";176.965;0.0389;0.1485;0.0129;0.4899;"Train";16
"Newton";101.539;0.0389;0.1485;0.0129;0.4774;"Train";16
"C-SGD";44.929;0.0385;0.1485;0.0137;0.4214;"Train";16
"B-SGD";26.813;0.038;0.1484;0.0138;0.4178;"Train";16
"glmPCA";677.674;0.044;0.4969;0.021;-0.0231;"Test";16
"NBWaVE";115.318;0.0403;0.4963;0.0154;0.4871;"Test";16
"CMF";204.546;0.0406;0.4965;0.0192;0.0119;"Test";16
"NMF";276.243;0.0414;0.4965;0.018;0.0201;"Test";16
"NNLM";152.718;0.0397;0.4963;0.0156;-0.0076;"Test";16
"AIRWLS";176.965;0.0391;0.4963;0.0159;0.4899;"Test";16
"Newton";101.539;0.039;0.4963;0.0165;0.4774;"Test";16
"C-SGD";44.929;0.039;0.4962;0.0144;0.4214;"Test";16
"B-SGD";26.813;0.0388;0.4962;0.0144;0.4178;"Test";16
"glmPCA";632.133;0.0422;0.0116;0.0257;-0.0331;"Full";17
"NBWaVE";111.678;0.0379;0.0105;0.016;0.4524;"Full";17
"CMF";192.94;0.0385;0.0107;0.0172;0.102;"Full";17
"NMF";275.94;0.0393;0.0109;0.0178;0.0259;"Full";17
"NNLM";122.6;0.0377;0.0105;0.0147;-0.0078;"Full";17
"AIRWLS";130.692;0.0371;0.0103;0.0139;0.4929;"Full";17
"Newton";123.855;0.037;0.0103;0.0139;0.4283;"Full";17
"C-SGD";44.741;0.0369;0.0103;0.0147;0.3448;"Full";17
"B-SGD";27.195;0.0365;0.0102;0.0146;0.3255;"Full";17
"glmPCA";632.133;0.0422;0.1494;0.0254;-0.0331;"Train";17
"NBWaVE";111.678;0.0377;0.1484;0.0157;0.4524;"Train";17
"CMF";192.94;0.0384;0.1485;0.0148;0.102;"Train";17
"NMF";275.94;0.0392;0.1488;0.0164;0.0259;"Train";17
"NNLM";122.6;0.0377;0.1484;0.0142;-0.0078;"Train";17
"AIRWLS";130.692;0.037;0.1482;0.0133;0.4929;"Train";17
"Newton";123.855;0.037;0.1482;0.0133;0.4283;"Train";17
"C-SGD";44.741;0.0367;0.1482;0.0144;0.3448;"Train";17
"B-SGD";27.195;0.0362;0.1481;0.0143;0.3255;"Train";17
"glmPCA";632.133;0.0422;0.4967;0.0263;-0.0331;"Test";17
"NBWaVE";111.678;0.0384;0.4961;0.0166;0.4524;"Test";17
"CMF";192.94;0.0388;0.4964;0.0241;0.102;"Test";17
"NMF";275.94;0.0394;0.4962;0.022;0.0259;"Test";17
"NNLM";122.6;0.0378;0.4961;0.0161;-0.0078;"Test";17
"AIRWLS";130.692;0.0372;0.496;0.0157;0.4929;"Test";17
"Newton";123.855;0.0372;0.496;0.0156;0.4283;"Test";17
"C-SGD";44.741;0.0373;0.4961;0.0155;0.3448;"Test";17
"B-SGD";27.195;0.0372;0.4961;0.0153;0.3255;"Test";17
"glmPCA";658.947;0.0441;0.0111;0.0265;-0.0241;"Full";18
"NBWaVE";117.458;0.0393;0.0099;0.017;0.4782;"Full";18
"CMF";199.583;0.0408;0.0103;Inf;0.0163;"Full";18
"NMF";275.57;0.0409;0.0103;0.0193;0.007;"Full";18
"NNLM";153.112;0.0391;0.0099;0.0169;0.0204;"Full";18
"AIRWLS";172.424;0.0382;0.0097;0.0149;0.4963;"Full";18
"Newton";113.306;0.0382;0.0097;0.0149;0.4951;"Full";18
"C-SGD";44.49;0.0382;0.0096;0.0165;0.3368;"Full";18
"B-SGD";26.644;0.0377;0.0095;0.0164;0.3378;"Full";18
"glmPCA";658.947;0.0441;0.1486;0.0264;-0.0241;"Train";18
"NBWaVE";117.458;0.0392;0.1476;0.0167;0.4782;"Train";18
"CMF";199.583;0.0406;0.1478;Inf;0.0163;"Train";18
"NMF";275.57;0.0409;0.148;0.0185;0.007;"Train";18
"NNLM";153.112;0.0391;0.1475;0.0163;0.0204;"Train";18
"AIRWLS";172.424;0.0382;0.1474;0.0143;0.4963;"Train";18
"Newton";113.306;0.0382;0.1474;0.0143;0.4951;"Train";18
"C-SGD";44.49;0.038;0.1473;0.0163;0.3368;"Train";18
"B-SGD";26.644;0.0374;0.1472;0.0161;0.3378;"Train";18
"glmPCA";658.947;0.0441;0.4969;0.027;-0.0241;"Test";18
"NBWaVE";117.458;0.0397;0.4963;0.0178;0.4782;"Test";18
"CMF";199.583;0.0413;0.4967;Inf;0.0163;"Test";18
"NMF";275.57;0.041;0.4964;0.0216;0.007;"Test";18
"NNLM";153.112;0.0393;0.4963;0.0188;0.0204;"Test";18
"AIRWLS";172.424;0.0384;0.4962;0.0166;0.4963;"Test";18
"Newton";113.306;0.0384;0.4962;0.0167;0.4951;"Test";18
"C-SGD";44.49;0.0386;0.4962;0.0173;0.3368;"Test";18
"B-SGD";26.644;0.0384;0.4962;0.0172;0.3378;"Test";18
"glmPCA";647.832;0.0446;0.0114;0.0239;-0.0253;"Full";19
"NBWaVE";117.047;0.0401;0.0103;0.0165;0.5019;"Full";19
"CMF";212.172;0.0403;0.0104;0.0163;0.0153;"Full";19
"NMF";276.785;0.0414;0.0106;0.0179;0.0551;"Full";19
"NNLM";152.135;0.0398;0.0103;0.0157;0.1128;"Full";19
"AIRWLS";130.122;0.0391;0.0101;0.0146;0.5184;"Full";19
"Newton";107.424;0.0391;0.0101;0.0146;0.5078;"Full";19
"C-SGD";44.243;0.0389;0.01;0.0151;0.445;"Full";19
"B-SGD";26.944;0.0386;0.01;0.0152;0.4331;"Full";19
"glmPCA";647.832;0.0447;0.1493;0.0238;-0.0253;"Train";19
"NBWaVE";117.047;0.04;0.1483;0.0164;0.5019;"Train";19
"CMF";212.172;0.0403;0.1484;0.0157;0.0153;"Train";19
"NMF";276.785;0.0414;0.1486;0.0174;0.0551;"Train";19
"NNLM";152.135;0.0398;0.1483;0.0153;0.1128;"Train";19
"AIRWLS";130.122;0.0391;0.1481;0.0141;0.5184;"Train";19
"Newton";107.424;0.0391;0.1481;0.0141;0.5078;"Train";19
"C-SGD";44.243;0.0388;0.1481;0.0148;0.445;"Train";19
"B-SGD";26.944;0.0384;0.148;0.015;0.4331;"Train";19
"glmPCA";647.832;0.0445;0.4964;0.0242;-0.0253;"Test";19
"NBWaVE";117.047;0.0405;0.4959;0.0169;0.5019;"Test";19
"CMF";212.172;0.0403;0.4959;0.0179;0.0153;"Test";19
"NMF";276.785;0.0414;0.496;0.0192;0.0551;"Test";19
"NNLM";152.135;0.0399;0.4958;0.0166;0.1128;"Test";19
"AIRWLS";130.122;0.0392;0.4958;0.016;0.5184;"Test";19
"Newton";107.424;0.0392;0.4958;0.0162;0.5078;"Test";19
"C-SGD";44.243;0.0392;0.4958;0.0158;0.445;"Test";19
"B-SGD";26.944;0.0391;0.4958;0.0158;0.4331;"Test";19
"glmPCA";672.68;0.0435;0.0112;0.0249;-0.0241;"Full";20
"NBWaVE";117.013;0.0388;0.01;0.0167;0.4882;"Full";20
"CMF";201.152;0.0391;0.0102;0.017;0.0286;"Full";20
"NMF";274.245;0.0405;0.0105;0.0188;0.0862;"Full";20
"NNLM";152.401;0.0386;0.01;0.0162;0.0035;"Full";20
"AIRWLS";176.805;0.0377;0.0098;0.0148;0.4508;"Full";20
"Newton";87.525;0.0377;0.0098;0.0148;0.4953;"Full";20
"C-SGD";44.509;0.0375;0.0097;0.0152;0.4741;"Full";20
"B-SGD";27.164;0.0371;0.0097;0.0153;0.3916;"Full";20
"glmPCA";672.68;0.0435;0.149;0.0248;-0.0241;"Train";20
"NBWaVE";117.013;0.0386;0.148;0.0166;0.4882;"Train";20
"CMF";201.152;0.0391;0.1481;0.0162;0.0286;"Train";20
"NMF";274.245;0.0405;0.1484;0.0182;0.0862;"Train";20
"NNLM";152.401;0.0386;0.1479;0.0158;0.0035;"Train";20
"AIRWLS";176.805;0.0377;0.1478;0.0143;0.4508;"Train";20
"Newton";87.525;0.0376;0.1477;0.0143;0.4953;"Train";20
"C-SGD";44.509;0.0374;0.1477;0.015;0.4741;"Train";20
"B-SGD";27.164;0.0369;0.1476;0.0151;0.3916;"Train";20
"glmPCA";672.68;0.0435;0.4965;0.0253;-0.0241;"Test";20
"NBWaVE";117.013;0.0392;0.4959;0.0171;0.4882;"Test";20
"CMF";201.152;0.0392;0.496;0.0191;0.0286;"Test";20
"NMF";274.245;0.0406;0.4961;0.0203;0.0862;"Test";20
"NNLM";152.401;0.0387;0.496;0.0172;0.0035;"Test";20
"AIRWLS";176.805;0.0379;0.4958;0.0163;0.4508;"Test";20
"Newton";87.525;0.0378;0.4958;0.0162;0.4953;"Test";20
"C-SGD";44.509;0.0379;0.4959;0.0157;0.4741;"Test";20
"B-SGD";27.164;0.0377;0.4959;0.0158;0.3916;"Test";20
"glmPCA";668.152;0.0459;0.0095;0.0287;-0.0317;"Full";21
"NBWaVE";123.384;0.0408;0.0085;0.0192;0.5044;"Full";21
"CMF";199.29;0.0413;0.0086;0.0192;-0.0041;"Full";21
"NMF";274.633;0.0424;0.0088;0.0212;0.008;"Full";21
"NNLM";151.732;0.0406;0.0085;0.0184;0.0056;"Full";21
"AIRWLS";104.576;0.0396;0.0083;0.017;0.5025;"Full";21
"Newton";87.699;0.0396;0.0083;0.017;0.5032;"Full";21
"C-SGD";44.501;0.0394;0.0082;0.0176;0.4446;"Full";21
"B-SGD";27.697;0.039;0.0082;0.0177;0.4861;"Full";21
"glmPCA";668.152;0.0459;0.1477;0.0286;-0.0317;"Train";21
"NBWaVE";123.384;0.0406;0.1468;0.019;0.5044;"Train";21
"CMF";199.29;0.0413;0.1469;0.0185;-0.0041;"Train";21
"NMF";274.633;0.0423;0.1471;0.0206;0.008;"Train";21
"NNLM";151.732;0.0406;0.1468;0.0181;0.0056;"Train";21
"AIRWLS";104.576;0.0395;0.1466;0.0165;0.5025;"Train";21
"Newton";87.699;0.0395;0.1466;0.0165;0.5032;"Train";21
"C-SGD";44.501;0.0393;0.1466;0.0174;0.4446;"Train";21
"B-SGD";27.697;0.0388;0.1465;0.0174;0.4861;"Train";21
"glmPCA";668.152;0.0459;0.4955;0.029;-0.0317;"Test";21
"NBWaVE";123.384;0.0413;0.4949;0.0197;0.5044;"Test";21
"CMF";199.29;0.0414;0.495;0.0212;-0.0041;"Test";21
"NMF";274.633;0.0425;0.495;0.0228;0.008;"Test";21
"NNLM";151.732;0.0408;0.4949;0.0195;0.0056;"Test";21
"AIRWLS";104.576;0.0398;0.4948;0.0184;0.5025;"Test";21
"Newton";87.699;0.0398;0.4948;0.0185;0.5032;"Test";21
"C-SGD";44.501;0.0399;0.4948;0.0184;0.4446;"Test";21
"B-SGD";27.697;0.0398;0.4948;0.0183;0.4861;"Test";21
"glmPCA";72.482;0.0433;0.011;0.0251;-0.0096;"Full";22
"NBWaVE";116.473;0.0388;0.0099;0.0168;0.4954;"Full";22
"CMF";205.059;0.0394;0.01;Inf;0.0112;"Full";22
"NMF";NA;NA;NA;NA;NA;"Full";22
"NNLM";152.261;0.0386;0.0099;0.0159;0.0688;"Full";22
"AIRWLS";158.622;0.0379;0.0097;0.0151;0.4384;"Full";22
"Newton";109.877;0.0379;0.0097;0.0152;0.378;"Full";22
"C-SGD";44.338;0.0376;0.0096;0.0154;0.436;"Full";22
"B-SGD";27.223;0.0372;0.0095;0.0155;0.4133;"Full";22
"glmPCA";72.482;0.0433;0.1488;0.025;-0.0096;"Train";22
"NBWaVE";116.473;0.0387;0.1478;0.0167;0.4954;"Train";22
"CMF";205.059;0.0393;0.1479;0.016;0.0112;"Train";22
"NMF";NA;NA;NA;NA;NA;"Train";22
"NNLM";152.261;0.0386;0.1478;0.0155;0.0688;"Train";22
"AIRWLS";158.622;0.0378;0.1476;0.0144;0.4384;"Train";22
"Newton";109.877;0.0378;0.1477;0.0144;0.378;"Train";22
"C-SGD";44.338;0.0374;0.1476;0.0151;0.436;"Train";22
"B-SGD";27.223;0.037;0.1475;0.0153;0.4133;"Train";22
"glmPCA";72.482;0.0433;0.4964;0.0255;-0.0096;"Test";22
"NBWaVE";116.473;0.0393;0.4959;0.0173;0.4954;"Test";22
"CMF";205.059;0.0397;0.496;Inf;0.0112;"Test";22
"NMF";NA;NA;NA;NA;NA;"Test";22
"NNLM";152.261;0.0388;0.4959;0.0171;0.0688;"Test";22
"AIRWLS";158.622;0.0381;0.4958;0.0168;0.4384;"Test";22
"Newton";109.877;0.0381;0.4958;0.0175;0.378;"Test";22
"C-SGD";44.338;0.0381;0.4958;0.0161;0.436;"Test";22
"B-SGD";27.223;0.0379;0.4958;0.0161;0.4133;"Test";22
"glmPCA";691.903;0.043;0.01;0.0233;-0.0133;"Full";23
"NBWaVE";116.148;0.0382;0.0089;0.0161;0.4896;"Full";23
"CMF";209.75;0.0389;0.0091;0.0164;0.0875;"Full";23
"NMF";274.947;0.0398;0.0092;0.0175;0.1413;"Full";23
"NNLM";153.135;0.038;0.0089;0.0153;-0.0084;"Full";23
"AIRWLS";119.846;0.0371;0.0087;0.0144;0.4817;"Full";23
"Newton";87.744;0.0371;0.0087;0.0145;0.4617;"Full";23
"C-SGD";44.564;0.037;0.0086;0.015;0.4547;"Full";23
"B-SGD";27.067;0.0366;0.0086;0.0151;0.3262;"Full";23
"glmPCA";691.903;0.043;0.148;0.0231;-0.0133;"Train";23
"NBWaVE";116.148;0.038;0.147;0.016;0.4896;"Train";23
"CMF";209.75;0.0389;0.1472;0.0156;0.0875;"Train";23
"NMF";274.947;0.0398;0.1474;0.017;0.1413;"Train";23
"NNLM";153.135;0.0379;0.147;0.015;-0.0084;"Train";23
"AIRWLS";119.846;0.037;0.1468;0.0139;0.4817;"Train";23
"Newton";87.744;0.037;0.1468;0.0139;0.4617;"Train";23
"C-SGD";44.564;0.0368;0.1468;0.0148;0.4547;"Train";23
"B-SGD";27.067;0.0363;0.1467;0.0149;0.3262;"Train";23
"glmPCA";691.903;0.043;0.4958;0.0236;-0.0133;"Test";23
"NBWaVE";116.148;0.0387;0.4952;0.0165;0.4896;"Test";23
"CMF";209.75;0.039;0.4953;0.0184;0.0875;"Test";23
"NMF";274.947;0.04;0.4954;0.0189;0.1413;"Test";23
"NNLM";153.135;0.0381;0.4952;0.0163;-0.0084;"Test";23
"AIRWLS";119.846;0.0373;0.4951;0.0158;0.4817;"Test";23
"Newton";87.744;0.0373;0.4951;0.0162;0.4617;"Test";23
"C-SGD";44.564;0.0374;0.4952;0.0157;0.4547;"Test";23
"B-SGD";27.067;0.0373;0.4952;0.0156;0.3262;"Test";23
"glmPCA";1025.204;0.0433;0.0111;0.0227;-0.0229;"Full";24
"NBWaVE";114.938;0.0391;0.01;0.0169;0.4896;"Full";24
"CMF";205.876;0.0397;0.0102;0.0171;0.0023;"Full";24
"NMF";275.68;0.0408;0.0105;0.0184;-0.0061;"Full";24
"NNLM";152.802;0.0388;0.01;0.0161;-0.0104;"Full";24
"AIRWLS";190.531;0.0381;0.0098;0.0153;0.4776;"Full";24
"Newton";121.482;0.038;0.0098;0.0153;0.4774;"Full";24
"C-SGD";44.521;0.0379;0.0098;0.0156;0.4202;"Full";24
"B-SGD";27.105;0.0375;0.0097;0.0157;0.4122;"Full";24
"glmPCA";1025.204;0.0433;0.1489;0.0226;-0.0229;"Train";24
"NBWaVE";114.938;0.0389;0.148;0.0168;0.4896;"Train";24
"CMF";205.876;0.0396;0.1482;0.0165;0.0023;"Train";24
"NMF";275.68;0.0408;0.1484;0.0179;-0.0061;"Train";24
"NNLM";152.802;0.0388;0.148;0.0158;-0.0104;"Train";24
"AIRWLS";190.531;0.038;0.1478;0.0148;0.4776;"Train";24
"Newton";121.482;0.038;0.1478;0.0148;0.4774;"Train";24
"C-SGD";44.521;0.0377;0.1478;0.0154;0.4202;"Train";24
"B-SGD";27.105;0.0372;0.1477;0.0155;0.4122;"Train";24
"glmPCA";1025.204;0.0434;0.4964;0.0229;-0.0229;"Test";24
"NBWaVE";114.938;0.0396;0.4959;0.0172;0.4896;"Test";24
"CMF";205.876;0.0398;0.496;0.0188;0.0023;"Test";24
"NMF";275.68;0.0409;0.496;0.0197;-0.0061;"Test";24
"NNLM";152.802;0.039;0.4959;0.0168;-0.0104;"Test";24
"AIRWLS";190.531;0.0383;0.4958;0.0167;0.4776;"Test";24
"Newton";121.482;0.0383;0.4958;0.0168;0.4774;"Test";24
"C-SGD";44.521;0.0384;0.4958;0.0161;0.4202;"Test";24
"B-SGD";27.105;0.0382;0.4958;0.0161;0.4122;"Test";24
"glmPCA";647.989;0.0433;0.0101;0.0237;-0.0227;"Full";25
"NBWaVE";118.489;0.0389;0.0091;0.0177;0.4821;"Full";25
"CMF";212.141;0.0392;0.0092;Inf;0.0552;"Full";25
"NMF";NA;NA;NA;NA;NA;"Full";25
"NNLM";152.578;0.0386;0.0091;Inf;-0.0025;"Full";25
"AIRWLS";109.878;0.0378;0.0089;0.0157;0.4553;"Full";25
"Newton";84.377;0.0378;0.0089;0.0157;0.4918;"Full";25
"C-SGD";43.934;0.0376;0.0089;0.0162;0.424;"Full";25
"B-SGD";27.09;0.0372;0.0088;0.0163;0.4597;"Full";25
"glmPCA";647.989;0.0433;0.148;0.0236;-0.0227;"Train";25
"NBWaVE";118.489;0.0387;0.1472;0.0176;0.4821;"Train";25
"CMF";212.141;0.0391;0.1473;0.0169;0.0552;"Train";25
"NMF";NA;NA;NA;NA;NA;"Train";25
"NNLM";152.578;0.0385;0.1471;0.0165;-0.0025;"Train";25
"AIRWLS";109.878;0.0377;0.147;0.0153;0.4553;"Train";25
"Newton";84.377;0.0377;0.147;0.0153;0.4918;"Train";25
"C-SGD";43.934;0.0374;0.1469;0.016;0.424;"Train";25
"B-SGD";27.09;0.037;0.1468;0.0161;0.4597;"Train";25
"glmPCA";647.989;0.0433;0.496;0.0239;-0.0227;"Test";25
"NBWaVE";118.489;0.0395;0.4955;0.0181;0.4821;"Test";25
"CMF";212.141;0.0392;0.4956;Inf;0.0552;"Test";25
"NMF";NA;NA;NA;NA;NA;"Test";25
"NNLM";152.578;0.0387;0.4955;Inf;-0.0025;"Test";25
"AIRWLS";109.878;0.038;0.4954;0.0168;0.4553;"Test";25
"Newton";84.377;0.0379;0.4954;0.0169;0.4918;"Test";25
"C-SGD";43.934;0.038;0.4954;0.0168;0.424;"Test";25
"B-SGD";27.09;0.038;0.4954;0.0168;0.4597;"Test";25
